id;page;arrêt;date;juridiction;lien;id
186710;1;  Considérant qu'Ancel  fabricant à Sainte Marie aux Mines  a été  le 17 août 1865  déclaré en état de faillite par le ; 29 avril 1848.;C. Colmar;https://gallica.bnf.fr/ark:/12148/bpt6k5531092k/f1.image;186710
186711;3;LA COUR  Considérant qu'aux termes des art  271 et 272  C  comm   les matelots et gens d'équipage ont pour leurs loyers un privilège spécial sur le navire et le fret  mais  que les dispositions de la législation  spéciale  expressément maintenues par le décret du 4 mars 1852  défendent  de leur payer aucun salaire pendant le cours du voyage  Considérant que cette situation exceptionnelle devient préjudiciable aux matelots  lorsque  après une navigation composée de plusieurs courses successives  te navire périt et que l'équipage se trouve en présence d'un armateur tombé en faillite   Que celte difficulté peut encore être aggravée par l'extension nouvelle des relations maritimes et commerciales   mais qu'il n'appartient  pas aux tribunaux d'y remédier  Que  dans l'état actuel de la législation  le droit de préférence des matelots ne peut produire de résultats qu'autant que le navire existe ou que le fret est encore dû    Considérant que  dans l'espèce  l'indemnité d'assurance représentant le navire perdu a été payée à l'armateur  ainsi que le prix du fret  sans avoir été frappés d'opposition par l'équipage     Que ces  sommes ainsi encaissées par l'armateur se sont confondues avec le surplus de son avoir mobilier   que  dès lors  il n'existe nlus d'objet sur lequel puisse s'exercer le privilège spécial  Adoptant  au surplus  les  motifs des premiers jugesr  Confirme etc   ; 6 nov. 1866.; C. Paris;https://gallica.bnf.fr/ark:/12148/bpt6k5531092k/f3.image;186711
186712;4;     En ce qui touche les vacations à l'inventaire  les honoraires de l'état liquidatif et les frais de vente des immeubles    Considérant que le président taxateur  usant des pouvoirs qui lui sont confiés  a fait une appréciation des émoluments dusà l'appelan t  conformément au décret du 16 fev  1807  et d'après les éléments soumis à son examen   En ce qui touche la recette des prix de vente  que les vendeurs ne pouvaient loucher immédiatement à cause des dettes dont] ils étaient grevés   Considérant que Courmaux réclame de ce chef 737 fr  75 c  au lieu de l'honoraire de 100 fr  alloué par la taxe     Considérant que l'encaissement et la conservation des prix de vente ne rentrent pas dans les attributions du notaire  mais constituent un mandat distinct des autres opéralions faites par le ministère de l'appelant  mandat qui  dans l'intention des parties  devait  être salarié    Que la rémunération doit être fixée eu égard aux peines et soins du mandataire et à la responsabilité qui lui était imposée     Considérant que la somme demandée par Courmaux pour droits de recette et de règlement avec les créanciers n' est pas exagérée    Infirme en ce que les premiers juges n'ont alloué à Courmaux que 100 fr  pour droits de recette et de règlement   maintient le supplément de 637 fr  75 c  dû  pour celte cause  à Courmaux  la sentence  au résidu  par les motifs y exprimés  sortissant effet  etc  j ; 20 nov. 1866. ;C. Paris;https://gallica.bnf.fr/ark:/12148/bpt6k5531092k/f4.image;186712
186713;4;"LA COUR   En ce qui touche la fin de non reefevoir tirée de ce que'la' demande en rescision ne pouvait être 1 utilement formée du vivant de la mère commune i   Attendu  en droit  que le partage d'ascendant 1 est la division anticipée que le père  la mère 'Ou autres ascendants  font de leurs biens 5 à leurs enfants  le plus ordinafrement pour prévenir entre eux des dissentiments ultérieurs  Attendu que la jurisprudence de laquelle il résulte qu'un partage de cette nature ne peut être attaqué qu'après le décès du donateur^ est particulièrement fondée sur cette consi 1 dération qu'une demande en nullité ou en rescision formée avant ce décès serait un manquement à l'autorité du chef de famille  et impliquerait l'exercice d'une  faculté dont ne jouiraient pas au même degré les enfants qui ont à coeur de respecter son autorité et ceux qui sont disposés à la braver  Attendu  en fait  que si l'acte du28 fév  1862 ne contient  en la forme  qu'un seul et même contexte  il renferme  au fond j  deux contrats essentiellement distincts savoir   1° une donation entre vifs consentie  par Marie Vergue  veuve Gaymard  à ses quatre enfants  moyennant certaines conditions  et sous certaines réserves 2° un partage  entré les donataires  de  la succession  paterflelle comprenant la plus grande partie des biens à partager et des biens qui font l'objet dé la donation   Attendu que la veuve Gaymard  présente à l'acte  n'intervient a ce partage ni pour fixer les amendements  ni pour dé terminer les parts  ni pour estimer lesvaleurs  ni pour composer les lots  ni même pour exprimer un voeu   Qu'il y est dit que les enfants Gaymard procèdent 1 à là division  des biens dépendant de ht succession'de leur père et des immeubles qui leur sont donnés ci dessus  et qu'il est formé quatre lots égaux  qui ont été composés et attribués d'accord entre les parties  Que s'il est""exprimé que le partage a lieu pour se conformer à la con dition ci dessus imposée  c'est à dire à la disposition de l'art  8 de là donation portant 1 que les donataires vont procéder immédiate  1  ment à ce partage entre eux  cette condition en supposant qu'elle ne soit pas uniquement conçue en vue de la détermination des droits à percevoir  impliquerait tout au plus l'obligation de faire cesser immédiatement l'indivision  et non l'immixtion de la mère commune aux opérations qui l'ont consommée     Attendu que celle ci n'y figure même pas pour stipuler personnellement les droits divers qu'elle a à prétendre sur les objets à partage*  et qu'à cet égard il est seulement mentionné que les copartageants qui ont dans  COURS IMPERIALES  CONSEIL D'ETAT  ETC   leurs lots des immeubles grevés de ces char   ges prévues parla donation seront tenus de les exécuter   Que 1e  partage est  si bien indépendant de la donation que ce dernier contrat ne souffre aucune atteinte  soit à l'égard de la donation  soit à l'égard des donataires  de la demande  en rescision  que cette demande  loin d'être irrévérenteenvers la mère de famille  n'a pour but que la réparalion d'une inégalité contraire tout à la fois aux isentimems  dont on doit la  supposer animée   e t  aux termes mêmes de la convention    Au fond      Sans qu'il soit besoin de statuer  sur  la fin de non recevoir tirée de ce que l'exceptionopposée par les époux Gayot n'aurait pas été présentée in limine litis  et sans  s'arrêter à la fin de non recevoir tirée de ladite exception  proposée contre la demande par lesdits époux Gayot  laquelle est rejetée    Dit qu'il a été bien jugé  etc   •"; ,4 août 1866. ;r C. Riom;https://gallica.bnf.fr/ark:/12148/bpt6k5531092k/f4.image;186713
186714;6;LA COUR     Considérant que l'intimé fonde sa demande   1° sur les dissipations de sa femme et ses dépensés excessives durant la communauté   2° sur son inconduite   3° sur la nécessité où il s'est trouvé dé s'expatrier et sur les dénonciations calomnieuses de sa femme contre lui auprès de ses chefs depuis la Séparation de corps    Considérant  sur le premier grief  que l'intimé n'a pris aucune mesure pour empêcher sa femme de se livrer à des dépenses excessives   qu'il a acquitté volontairement toutes ses dettes   que peu importe  en droit  qu'il ait ainsi agi  dansl'intérêl de leur considération commune  qu'il en résulte que  dans tous les cas  il les a acceptées pour le comptedela communauté  dont il était le chef et le maître   que les dettes contractées par la femme en vertu d'une autorisation expresse ou même tacite du mari sont définitivement et 3ans récompense à la charge de la communauté   qu'en cas de renonciation  le mari ne saurait agir récursoirement sous forme de dommages intérêts contre sa femme    Considérant  sur le deuxième grief  que si l'art  1382  C  Nap   peut rendre  dans certains cas  la femme passible de dommagesintérêts pour ses délits ou quasi délits à l'égard de son mari  l'intimé a obtenu  dans l'espèce  sa séparation de corps pour des faits ne donnant pas lieu à un préjudice appréciable  et non pour adultère  que  d'ailleurs  les dommages intérêts pour inconduite de la femme formaient nécessairement un chef accessoire de la demande en séparation et auraient dû être réclamés au cours de cette instance   qu'il s'est ainsi rendu non recevable    Que l'irrecevabilité résulte encore  pour les deux derniers griefs  de la liquidation  non contestée  de la communauté  que l'intimé a demandé lui même l'homologation de cet acte   qu'il a conclu à la condamnation de la femme aux dépens comme dommages intérêts  que la réserve de lous droits et actions  comme celle de prendre d'autres conclusions qui n'ont pas été prises  est inopérante  malgré l'acte qui lui en a été donné par le tribunal   que cette réserve  générale et usuelle  n'a pu protéger et ne saurait faire revivre un droit qui n'a pas été utilement exercé    Considérant  sur le troisième grief  que l'intimé ne fournit aucune preuve à l'appui de ses allégations  que  malgré l'honorabilité notoire de son caractère et l'intérêt légitime qu'inspire sa situation  une simple articulation non justifiée ne saurait être la base d'une allocation de domr mages intérêts   Réforme  etc   ; 10 juill. 1866. ; C. Besançon;https://gallica.bnf.fr/ark:/12148/bpt6k5531092k/f6.image;186714
186715;6;  Considérant que les cohéritiers Veylon  en procédant par acte authentique du 30 sept  1847  à un partage de famille  ont laissé indivis tous les tréfonds dépendant de la masse à partager    Que Fleurie Veylon  Fuite des parties copartagéantes  a contracté mariage avec  Denis Rouillat le 7 janv  1840  et que les époux ont adopté pour régime matrimonial la communauté réduite aux acquêts  sans quele contrat de mariage ait mentionné le droit indivis de tréfonds parmi l'enumération des apports de la femme   Considérant que les tréfonds laissés dans l'indivision lors du partage susénoncé étaient compris dans le périmètre de la concession houillère exploitée par la Compagnie générale des mines de la Loire   Que c'est Seulementen 1854  six ans après le mariage des époux Rouillât  que la Gompagnie de la Loire a poussé son exploitation dans les tréfonds susdits  ce qui a donné lieu à des redevances à percevoir par les cohéritiers Veylon  en raison de leurs droits de propriétaires de la surface  Considérant que la portion de ces redevances afférente à Fleurie Veylon  femme Rouillât  a été de 11 222 fr   et a été touchée  durant le mariage  par son iriarh   Que Dénis Rouillat étant décédé  il s'agit le savoir  incidemment au règlement de la commuriaimé qui à existé entre les époux  si cèilé sdfhme de 11 222 fr  représentant des produits de mines perçus du chef de la femme  est entrée dans la communauté  ou' si  la communauté ayant à en faire récompense  là femme Rouillât a une reprisé à exercer à ce sujet    Considérant que  d'à près l'art  1403  combiné avec l'art  598  C  Nap   les produits des fnines ne tombent dans la communàuté que pour ce qui est considéré comme usufruit  et que la communauté n'a droit  en conséquence  qu'au produit des mines  qui étaieit eh exploitation à l'époque du mariage  Considérant que la difficulté gît à déterminer quand devra être considérée comme ouverte rèxploitation de la mine  si c'est seulement quand aura été attaqué le tréfonds donnat lieu aux redevan ces qui eh constituent ies produits  ou si c'est  d'une manière générale  quand aura été entamée  sur quelque point que ce soitdu périmètre COURS IMPÉRIALES  CONSEIL D'ETAT  ETC   concédé  l'exploitation du concessionnaire  encore bien que les tréfonds ne donnassent lieu à aucun produit  Considérant que  dans le sens de la dernière opinion  on soutient que  sans déroger au code Napoléon  la loi du 21 avril 1810  a dû produire en cette matière des conséquences spéciales    que cette loi érigeant la mine  en propriété  distincte dans toute retendue de la concession* avec des caractères d'unité et d'indivisibilité  il s'ensuit que l'exploitation pratiquée  sur un point quelconque de la concession  devient l'exploitation de la mine  considérée dans son seul mode légal d'existence  et se rapporte au gisement minéraf pris dans son ensemble  sans laisser subsister de distinction de tréfonds particuliers  que  des ce moment  l'exploitation doit être réputée ouverte' pour faire déterminer  dans tout le pérmètre de la concession  quels produits de la mine peuvent  selon les art 598 et 1403  tomber dans la communauté entre époux  ou dans la jouissance de l'usufruitier  Considérant que c'est la uneconséquence exagérée et faussé tirée des  dispositions de la loi du 21 avril 1810    Que cette loi toute spéciale et portée  dans un but  de sage économie sociale pour Organiserun genre à part de propriété  ne peut modifier  en aucun sens l'application à faire des art 598 et 1403  Ç  Nap   exprimant le droit commun Que ces articles demeurent applicables conformément à la pensée qui les  a dictés sans qu'il y ait à recourir ici au principe tout à fait étranger de l'unité et de l'indivisibilité de lamine   Qu'en effet  le législateur a voulu  à cause de la nature exceptionnelle des prnduits dé mines  dans lesquels on pouvait  suivant la définition du droit  ne pas voir des fruits  traeer une règle indiquant lés cas eù il y aurait à leur attribuer ce caractère   ~ Que cette règle prise d'une sorte de destination du  père de famille    repose  sur la présomption tirée du fait actuel de la perception des produits de la miné  et sur lemr appropriation existant  à l'instar de véritables fruits  quand a eu lieu le titre constitutif de l'usufruit ou qu'a été contracté le mariage    Que le législateur supîiose alors   dans le premier cas  que la voonlé de celui qui a constitué l'usufruit a été que l'usufruitier eût  sur les produits de la mine  une jouissance pareille à la sienne   dans le second cas  que l'époux apportant la mine en dot a voulu l'apporter avec des produits ayant caractère de fruits conforme  à leur perception antérieure   Que telle est  à n'en point douter  la base logique des dispositions de l'art  598 et du § 1er de l'art  14037 C  Nap     Considérant  ces prémisses posées  qu'il n'y a évidemment exploitation de la mine  dans le sens des articles précités  que quand la mine est en train de pouvoir donner  ait regard du propriétaire de la surface  ses produits ou les redevances qui les représentent   Qu'alors  seulement  on peut conclure  d'une manière certaine  la destination du père de famille   Que rien ne rér vêle cette destination lorsque le tréfonds • particulier n'ayant pas été attaqué  et aucune redevance ne se percevant  il petit s'écouler un fort grand nombre d'années avant que lé tréfonds qui  pour le propriétaire de la surface  constitue seul la mine  puisse fournir ses produits     Qu'avec la doctrine contraireon aboutirait aux plus inadmissibles  | conséquences    Qu'effectivement  puisque rien  ne limite l'étendue des concessions placées dans le pouvoir discrétionnaire du Gouvernement et qu'il yaexemple de concession embrassant  comme celle de l'ordonnance du 21 août 1825  plus de  50 000 kilomètres carrés dans  dis départements  il suffirait d'une exploitation commencée sur un point  de cette immensité pour régir partout où elle  s'étendrait les  droits des usufruitiers ou ceux  de la communauté entre époux   et faire  sup   posen  contre toutes les vraisemblances   une  destination  du père dé famille  que L'état des lieux ne pourrait annoncer par aucun signe    Considérant qu'il résulte de toutes qui précède que si la mine existe  avec  son caractère d'unité et d'indivisibilité pour le  conr cessionnaire  sur toute  l'étendue de  là concession  il n'y a véritablement  de mine   dans le rapport du propriétaire de  la surface   et quant au produit qui peut en être retiré  que son tréfonds   que l'exploitation de lamine  n'est donc ouverte  dans le sens primitif et encore actuel des ait  598 et 1403  C  Nap   que quand le tréfonds a été attaqué  et est  susceptible de donner  des produits  que  c'est là le fait à prendre en considération pour  décider si les produits  de la mine tombent  ou non dans l'usufruit et la communauté  Considérant  par application de ces  principes à l'espèce  que les redevances de mine  dont il s'agit  se référant à une exploitation de tréfonds qui a été postérieure de six années au contrat de mariage des époux Rouillât  ne sont point entrées dans la communauté  et que récompense en est due  d'après l'art  1403  à la dame Rouillât    Par ces motifs  réformant le jugement rendu par le tribunal eivil de Saint Etienne le 18  janv  1866 610   ;" 7déc; 1866,";C. Lyon;https://gallica.bnf.fr/ark:/12148/bpt6k5531092k/f6.image;186715
186716;7;"    Adoptantles molifs desprëmiers  juges   Confirme  etc  "" Pu 9 mai 1866     C  Riom  ch  corr  M  Ancelot  prés  DIJON 23 novembre 1866  DOMMAGES INTERETS  RÉDUCTION   VEUVE  CONVOL  Les tribunaux  en allouant à la veuve d'un ouvrier mort à l a suite d'un accident  une pension viagère a la chargé de l'auteur de l'accident ou de la personne civilement responsable   peuvent' ordonner que cette rente cessera en tout ou en partie au cas de  convol de la veuve   ce n'est pas là une condition prohibée  par la  loi ni contraire aux bannes moeurs  ou à l'ordre public (r)L (C  Nap  900  13824 (C Nap  900  '   (Mourot G  Laurent et Chera de  fe* de l'Est)  ARRÊT   LA ÇQTJR    Sur îe chef relatif aux dommages intérêts Adoptant les motifs des premiers juges   Sur la clause portant que l'usufruit de la rente  de 500 fr  accordée à la veuve Mourot cessera en cas de convol de ladite dame à un second mariage     Considérant  qu'il est  permis aux parties dedemander   et loisible  aux tribunaux d'apporter une restriction au service de l'indemnité à laquelle sont condamnés  envers là femme de la victime  soit l'auteur principal  soit la partie civilement responsable de l'accident    Que cette restriction rentre dans l'appre ciation  même des dommages intérêts  plus ou moins élevés selon les circonstance  qui peuvent ultérieurement modifier la situation de la personne lésée   Que la rente allouée  n'étant que la représentation du dommage causé  peut devenir moins nécessaire ou même entièrement disparaître  si la veuve Mourot par un fait dépendant de sa volonté contracte une nouvelle union  et retrouve un protecteur disposé à s'associer à sa destinée età fournir à ses besoins  Qu'une telle condition  n'apportant aucune entrave à l'exercice de sa liberté  ne concerne qu'un intérêt pu(1)  pu(1) Cour de Dijon  qui a rendu l'arrêt que nous rapportons  avait statué en sens contraire par un arrêt du 12 mai 1864 (aff  Desmerges et Roqnin)  On peut rapprocher de notre décision la doctrine suivant laquelle la condition de ne pas se remarier  apposée aux libéralités entre vifs ou testamentaires (à la différence de la défense absolue de se marier)  est considérée comme ne renfermant rien d'illicite ou de contraire aux moeurs  V  à cet égard  un arrêt de Paris du 1er avril 1862 (S 1862 2 148  P 1862 949)  et la note détaillée qui accompagne cet arrêt   COURS IMPÉRIALES  CONSEIL D'ÉTAT  ETC   rement pécuniaire  et n'est par conséquent contraire ni aux bonnes moeurs ni à l'ordre public ou à la loi     Que loin d'y mettre obstacle  la loi reconnaît notamment que l'obligation des aliments cesse de là part du gendre et de la belle fille  quand la bellemère a convolé à de secondes noces (art  206  C  Nap )   Qu'en fait  et alors même que la veuve Mourot  restée seule et sans famille  viendrait à se remarier  les premiers juges ont  dans les circonstances de la cause  excédé la mesure  en supprimant totalement en cas de convoi la rente allouée    Qu'il paraît plus juste  en tenant compte de la perturbation apportée dans la vie de cette jeune femme et du préjudice souffert  de réduire seulement à moitié ladite rente pour le cas où elle contracterait un nouveau mariage    Par ces motifs  etc   "; 23 nov. 1866. ; C. Dijon;https://gallica.bnf.fr/ark:/12148/bpt6k5531092k/f7.image;186716
186717;8;LA COUR   Attendu que les motifs du jugement entrepris répondent suffisamment aux allégations dénuées de toute preuve qui sont consignées dans les conclusions prises devant la Cour par les appelants  qu'ils sont conformes aux principes du droit allégués par une jurisprudence constante    Attendu  en outre  que rien ne prouvé que  comme le prétendent les appelants  le testament et la vente (5) aient été combinés dans une intention frauduleuse et dans le but de frustrer les créanciers    D'où il suit qu'il y a lieu de déclarer l'appel mal fondé    Adoptant  au surplus les motifs pris par les premiers juges     Par ces motifs  etc   ; ler juin 1866.;C. Nîmes;https://gallica.bnf.fr/ark:/12148/bpt6k5531092k/f8.image;186717
186718;8;  Considérant que  dans les voyages qu'il a faits pour placer les produits de la fabrique de Crétal  Picard a montré une négligence telle qu'il a fallu les faire recommencer par un autre voyageurqui  dans une saison moins favorable  a obtenu les résultats qu'on était en droit d'attendre de la mission confiée à Picard   Considérant que si un voyageur de commerce ne peut garantir à ses mandants un chiffre donné d'affaires  il est responsable  comme tout mandataire salarié  des insuccès qui doivent  être attribués  non aux circonstances dans lesquelles il s'est trouvé  mais à son inconduite et à sa négligence   Considérant que la Cour a les éléments nécessaires pour fixer le chiffre des dommages intérêts dus de ce chef à Crétal   Par ces motifs  etc  ; 12 juin 1866.;C. Rennes;https://gallica.bnf.fr/ark:/12148/bpt6k5531092k/f8.image;186718
186719;10;LA COUR    En ce qui  touche la nullité de là donation contenue dans l'acte du 13 janv  1861   le motif pris de ce qu'elle avait pour objet des immeubles appartenant à la communauté existant entré les époux Desplas  donateurs     Attendu que cette donation a été faite conjointement par les époux Desplas  et qu'ils l'ont mutuellement garantie   Attendu que  malgré les termes dans lesquels est conçu l'art  1422  C  Nap   et les graves difficultés qu'a fait naître ce texte de loi  il est reconnu aujourd'hui que la prohibition créée par cet article n'est pas absolue   qu'elle n'est établie que dans l'intérêt de la femme  et que  par suite  celle ci peut y renoncer  et y renonce  en effet) en concourant personnellement à là donation faite par son mari     Attendu qu'il résulte de ce principe que la donation faite par le mari des immeubles communs est valable pour la part lé concernant     Attendu que  ce premier point admis  il en résulte que la donation de l'autre partie des immeubles communs faite par le même acte par la femme doit aussi être considérée comme valable  Attendu  en effet  que si son concours et son consentement donnent à son mari la capacité que la loi lui refusait  le concours et le consentement de celui ci doivent produire le même effet pour elle   Attendu qu'on ne peut prétendre que la femme n'a  durant le mariage  qu'une simple espérance sur les biens de la communauté   qu'elle est  au contraire  à partir du mariage  propriétaire par indivis  avec son mari  des biens  de la communauté  et  par suite  peut disposer comme lui'  avec son concours  de la portion qui lui appartient     Attendu  dès lors  qu'il n'y a point lieu de s'arrêter au moyen dé nullité invoqué contre la donation du 13 janv 1861   et que la décision des premiers juges doit être réformée sur ce chef    En ce qui touche la révocation de cette même donation par suite de survenance d'enfant  demandée subsidiairement dans l'intérêt de Desplas pour la part le concernant dans la donation   Attendu qu'il n'est pas contesté qu'un enfant ne soit issu du second mariage dé Desplas et que  par suite  la donation du 13 janv  1861 n'ait été révoquée d'après les dispositions de l'art  960  C  Nap     Mais que les donataires repoussent la demande en délaissement contre eux formée  par le motif pris de ce que les époux Desplas se sont solidairement obligés à garantir les effets de là donation  et que Desplas étant 1'héritier de sa première femme  est  à ce titre  tenu de les garantir de ce délaissement     Attendu  quant à la garantie stipulée dans l'acte du 18 janv  1861  qu'on y trouve  en effet  que la donation est faite avec garantie solidaire de toute espèce de troubles   Attendu qu'il n'est pas contesté que Paül Desplas est le légataire universel de sa première femme   Attendu  quant aux effets dé cette clause de solidarité  qu'il est bien permis de penser qu'aucune des parties dans l'acte n'avait prévu un trouble de la nature de celui qui s'est produit  alors que lés donateurs étaient octogénaires  mais que là garantie n'en est pas moins générale     Attendit qu'il est vrai aussi que le législateur  dans les art  960 et suivants  a voulu que la survenance d'enfant fût une cause absolue de révocation dés donations   biais qu'on ne petit pas dire que cette révocation soit prononcée eh faveur des enfants survenus au donateur et leur donné un droit quelconque sur les biens donnés   Attendu que l'obligation de garantie contractée par la femme comme par toute autre personne étrangère n'avait rien de contraire à la loi  était valable et peut être exécutée sur les biens de la personne qui s'est engagée   Attendu qu'en acceptant la succession de sa femme  Desplas en a assumé toutes les charges  et qu'à ce point de vue il est un tiers obligé à garantir les effets de la donation  Attendu  dès lors  que la demandé en délaissement doit être repoussêe en totalité     Ordonne que là donation sortira son plein et entier effet  etc   ; 24 mars 1866.;G. Toulouse;https://gallica.bnf.fr/ark:/12148/bpt6k5531092k/f10.image;186719
