id;arrêt;date;juridiction;lien;id
187301010;"« Le Tribunal,  « Attendu que le 19 octobre 1870, un détachement de   troupes allemandes s'est emparé par violence, sur la  ferme de Huyart, de deux vaches marquées H. T. appar- tenant à ce dernier ; que ces deux vaches conduites le  lendemain sur la ferme de la Muette, appartenant à de  Bussière, y ont été abandonnées à cause de leur extrême  fatigue, ët"" que le chef du détachement malgré l'opposi- tion du fermier, a emmené deux autres vaches en bon  état, que plusieurs mois après Huyart ayant reconnu les  deux vaches lui appartenant dans les étables de de Bus- sière, a intenté contre ce dernier une demande en reven-  dication.   « Attendu que de Bussière soutient que Huyart a   perdu, par le t'ait de l'ennemi, son droit de propriété sur   les vaches revendiquées ;   « Attendu que le belligérant, sur le territoire ennemi,   n'a pas le droit de s'emparer du bien des particuliers ;  que ce principe, contraire au droit ancien et qui doit  avoir pour effet de rendre les guerres moins désastreuses,   doit recevoir son application dans l'espèce;   « Qu'il suit de ce principe que les biens enlevés par  l'ennemi sur des particuliers, dans le pays envahi, ne  cessent pas de leur appartenir ; qu'il n'y a pas lieu de  distinguer pour le cas où l'ennemi a respecté les règles  établies par le droit des gens, en s'appropriant les biens  des particuliers, et notamment lorsqu'il s'est emparé de   ces biens après réquisitions régulières;   « Qu'en effet, il est établi, par des certificats émanés  du maire et de l'adjoint de la commune de Basseville,   où est située la ferme de Hujart, que les deux vaches  dont s'agit ont été enlevées sans ordre de réquisition ;   « Attendu que le butin ainsi fait par l'ennemi est assi-  milé au vol; qu'il ne peut avoir pour effet de ravir au  propriétaire son droit de propriété, qui n'a jamais cessé  de reposer sur sa tête, et qu'en conséquence, celui-ci  peut en conformité des principes qui ont dicté les dispo- sitions de l'article 2279, revendiquer son bien partout où   il le trouve, après le départ de l'ennemi ;   i Attendu que de Bussière soutient vainement que   l'ennemi lui ayant laissé deux vaches, il est autorisé à  garder les vaches de Huyart à titre d'échange ;   « Qu'en effet, le fait de l'ennemi n'a pu donner nais-  sance à un contrat sanctionné par la loi civile, et qui  lui aurait transféré un droit sur ce qui n'a pas cessé   d'appartenir à Huyart ; .   «Que lui-même, d ailleurs, déclare avoir refuse de   consentir à l'échange qui lui était proposé, et n'avoir   cédé au'à la force ; . ■ -■'- ■ : '   « Condamne de Bussière à restituer à Huyart la vache   existante, sinon à lui payer la somme de 500 francs;  « Le condamne à payer à Huyart la somme de 300   fnnes nour le prix de la vache abattue ;   n;i Z e le nrix du lait et des deux veaux produits   les'dlux animaux enlevés à Huyart, se compensera   £c les dépenses faites par de Bussière pour la conser-  par   av   B XJïlEA WJX";M décembre;TRIBUNAL CIVIL DE LA SEINE «• ch;http://www.enap.justice.fr/ARCHIVE/18730101.pdf;187301010
187301011;"« Le Tribunal,  « En ce qui touche Guy :  « Attendu que ce défendeur n'a pas comparu, ni per-  sonne pour lui ;   « En ce qui touche Paris ;  « Sur le renvoi :  «Attendu qu'il s'agit, dans l'espèce, du paiement   d'une commission qui aurait été promise pour la vente  de maisons ; qu'il est constant que Paris est entrepre- neur de maçonnerie, que cela résulte de tous les docu- ments produits, et notamment de la qualification par lui  prise tant dans les actes d'ouverture de crédit à lui con- senti pour la construction des maisons dont s'agit, que   dans les actes par lesquels il a sous-traité à des tiers  l'exécution de travaux autres que ceux de sa profession ;  qu'il est également établi qu'il a lui-même exécuté la  maçonnerie desdites maisons ;   « Attendu que, s'il est vrai qu'une opération ayant   pour but l'achat et la revente de terrains sur lesquels   des matériaux ont été immobilisés puisse être, aux ter- mes de l'article 632 du Code de commerce, considérée   comme une opération civile faite par un spéculateur, il   ne saurait en être ainsi quand celui qui fait l'opération  est un entrepreneur de travaux construisant lui-même ;  qu'il y a, en effet, lieu de reconnaître qu'une telle opé  ration porte essentiellement non pas sur l'achat et la  revente du terrain, mais sur l'achat et la revente des  matériaux, sur le travail qu'ils doivent subir et sur le  bénéfice de la main-d'œuvre; que dans une opération  de cette nature l'achat du terrain n'est que l'accessoire,  et que l'entrepreneur qui l'exécnte exerce réellement  son industrie; que la cause est donc commerciale et le  Tribunal compétent pour en connaître ;   « Par ces motifs,  « Retient la cause ;  « Et faute par Paris, d'avoir conclu au fond, donne   contre lui au demandeur, ce requérant défaut; et, pour  le profit et adjugeant le profit du défaut précédemment   prononcé contre Guy;   « Considérant que les conclusions de la demande ne   sont pas contestées par les défendeurs, que les conclu- sions de ladite demande ont été vérifiées, qu'elles parais- sent justes; qu'en conséquence, il y a lieu d'y faire   droit ;   « Par ces motifs,  « Jugeant en premier ressort, condamne les défendeurs   solidairement, par les voies de droit, à payer au de- mandeur la somme de 10,000 francs, avec les intérêts   suivant la loi;   « Et les condamne aux dépens. »";5 décembre;TRIBUNAL DE COMMERCE DE LA SEINE;http://www.enap.justice.fr/ARCHIVE/18730101.pdf;187301011
187301020;"« Le Tribunal,   « Attendu que la vente dont se prévaut Summer est   postérieure à la saisie pratiquée par Hue ès noms ;   « Que ladite vente est sans valeur vis-à-vis de Hue ;   que dès lors la revendication des meubles saisis n'est pas  justifiée, et que les poursuites doivent être continuées ;   « Déclare Summer non recevable en sa demande en   discontinuation de poursuites;   « Autorise Hue ès-noms à faire vendre lesdits objets   saisis;   « Et attendu que, par suite de la vente, les lieux ne   seront plus garnis ;   ordinaire et accoutumée ;   « Ordonne l'expulsion de tout occupant en la forme   « Ordonne l'exécution pure et simple du présent juge-  ment nonobstant opposition ou appel;   « Et condamne Summer aux dépens. »";24 décembre;COUR D'APPEL DE PARIS lre chambro;http://www.enap.justice.fr/ARCHIVE/18730102.pdf;187301020
187301021;"« La Cour,  « Faisant droit, tant sur l'apptl interjeté par Hue ès   noms, d'une ordonnance de référé du président du Tri- bunal de la Seine, du 7 sept'imtre 1872, que sur l'ap- pel interjeté par Summer d'un jugement du même Tri-  bunal, du 16 octobre suivant,   « Joint les causes, à raison de leur connexité, et, sta-  tuant sur le tout par un seul et même arrêt :   < Considérant que la cession de bail dont se prévaut   Summer n'a pu lui conférer des droits plus étendus que   ceux qui appartenaient à ses cédants; qu'il est donc sou- mis aux conséquences de la résiliation encourue par Frsj   et Rummel, dont il t'snt ses droits;   « Que les poursuites dont il èst l'objet élant faites lé-  gitimement, il est mal fondé à se plaindre du pre>u< ice   qu'elîos lui causent, et à demander des dommagcu-inté-  rets'   «'Adoptant, au surplus, les motifs énoncés au juge-  ment du 16 octobre 1872 :   « Met l'appellation et l'ordonnance de référé dont est   appel au néant, en ce que le premier juge a refusé d'or-  donner l'expulsion de Summer ;   « Entendant, quant à ce :  « Décharge Hue, ès-noms, des disposions qui lui font   grief; et, sans s'arrêter à la demande de Summer, à lins  de dommages-intérêts, laquelle est rejetée :   Hue ès-noms;   « Condamne Summer à l'amende et aux dépens, y   compris ceux de référé. ""»";24 décembre;COUR D'APPEL DE PARIS lre chambro;http://www.enap.justice.fr/ARCHIVE/18730102.pdf;187301021
187301022;"« Le Tribunal,  « Attendu que Walter a vendu à Dubois pour le prix   de 6,500 francs une jument ;   « Attendu qu'il résulte des documents de la cause et   notamment de l'enquête, que cette jument est atteinte  d'un vice qui met en danger la vie de Dubois et de sa   famille; t   s Attendu que Walter, qui a eu à différentes réprises   cette jument dans ses écuries, qui l'a vendue deux fois,  n'a pu ignorer ce vice, et qu'il l'a caché à Dubois dans  le but de vendre cette jument un prix plus élevé;   »";16 décembre;COUR D'APPEL DE PARIS 2e ch;http://www.enap.justice.fr/ARCHIVE/18730102.pdf;187301022
187301023;"« La Cour,  « Considérant qu'il est établi au procès que la jument   dor;t s'agit avait un défaut nettement caractérisé et des  instincts dangereux ;   & Considérant que Walter ne pouvait pas l'ignorer et   ne l'ignorait pas;   « Considérant qu'au lieu de révéler cet état de choses   à Dubois, son acheteur, il l'a dissimulé avec soin;   « Considérant qu'en pareil cas, la dissimulation cons-  titue à elle seule un dol positif et direct qui vicie le con-  trat et doit en entraîner la nullité;   « Adoptant, au surplus, les motifs des premiers juges,  « Confirme avec amende et dépens. »";16 décembre;COUR D'APPEL DE PARIS 2e ch;http://www.enap.justice.fr/ARCHIVE/18730102.pdf;187301023
187301024;"« La Cour,  « Sur la régularité de la procédure :  « Attendu qu'en France les Cours et les Tribunaux ne   peuvent être saisis, par voie de requête, qu'autant que la  décision à intervenir n'a rien de contentieux et n'est pas  de nature à affecter les biens ou la personne d'un tiers ;  « Que cette manière de procéder rapide, sommaire,  restrictive des droits de défense, constitue une exception  à la règle générale et ne doit être permise que dans les  cas spécialement prévus par la loi;   « Que le doute sur les inconvénients qu'elle peut pré-  senter suffirait à lui seul pour la faire proscrire et que  le doute revêt ici le caractère de la certitude, si l'on  prend garde que la demande tendant à faire déclarer  exécutoire en France un jugement rendu à l'étranger  soulève les questions les plus délicates, les plus contro- versées et de l'ordre le plus élevé ;   « Qu'à ne considérer qu'une de ces questions, celle   qui s'offre la première et qui consiste à savoir s>, avant  d'accorder ou de refuser l'exéquatur, le juge français a le  droit et le devoir de reviser le procès, on ne compren- drait pas que celui contre lequel a éié obtenu la sentence  étrangère se voie privé du bénéfice de cette révision sans  avoir été mis en demeure d'en démontrer la légalité et  l'utilité;   « Qu'il convient donc toujours de l'appeler en cause,   et qu'il y aurait lieu aujourd'hui d'ascueillir la fia de  non-recevoir tirée de la forme et dont excipent Salomon- Alexandre et C""; si elle avait été proposée in limite Mis,  conformément à l'article 173 du Code de procédure  civile, au lieu de ne l'être qu'à l'audience du 14 no- vembre 1872, alors que déjà le fond était discuté dans  les conclusions signifiées le 6 du même mois ;   « Que, du reste, les intervenants n'auront ni à souffrir   ni à se plaindre qu'il en soit ainsi, puisqu'ils bat été  admis à produire contradictoirement leurs obsemtions   et moyens,   »";7 décembre ;COUR D'APPEL DE NANCY 1>? ch;http://www.enap.justice.fr/ARCHIVE/18730102.pdf;187301024
187301050;"« Le Tribunal...,  « Sur la compétence,  « Attendu qu'il a agit, dans l'espèce, d'une contestation   née à l'occasion d'une cession de brevet ; que dès lors,  le Tribunal est incompétent pour en connaître; que,  d'ailleurs, il ressort de la correspondance échangée entie  les parties que les défendeurs n'ont traité avec Derrieu  et de Laire de la Brosse qu'en qualité de mandataires  d'un sieur Weston, inventeur et propriétaire dudit brevet;  qu'à tous égards, il y a lieu de faire droit aux conclu-  sions des défendeurs;  « Par ces motifs,  « Jugeant en premier ressort,  « Se déclare incompétent,  « Renvoie, en conséquence, la cause et les parties de- !   vant les juges qui doivent en connaître.   « Et condamne Derrieu et de Laire de la Brosse aux   dépens. »";4 décembre;"COUR D'APPEL DE PARIS 3"" ch";http://www.enap.justice.fr/ARCHIVE/18730105.pdf;187301050
187301090;"« La Cour,  « En ce qui touche la fin de non-recevoir, tirée de ce   que l'appel avait été signifié, non au domicile réel de  Faucon, mais au domicile par lui élu en l'étuie de  l'huissier saisissant ;   « Considérant que si en principe l'appel doit, confor-  mément aux dispositions de l'article 456 du Code de  procédure civile, êtie signifié à personne ou à domicile,  le législateur n'a pas voulu par cet article déroger aux  principes de droit commun contenus dans l'article 111  du Code civil et dans les articles 59 et suivants du Code  de procédure civile qui permettent en toutes circons- tances a'ix parties de faire quand elles le jugent conve- nable une élection de domicile en dehors de leur domi- cile réel ;   « Que la seule question à examiner lorsque cette élec-  tion de domicile spéciale a été faite, est alors, de savoir  dans quel but et par quels actes elle a eu lieu ;   « Qu'aucun doute à cet égard ne peut exister, lorsque,   comme dans l'espèce, la partie qui a gagné son procès  en première instance fait élection de domicile chez son  huissier, dans le commandement et dans le procès-verbal  de saisie-exécution pratiquée en vertu du jugement ;   « Que cette élection a évidemment pour but d'indi- quer à la partie saisie que c'est chez l'huissier saisissant  que doivent être signifiés tous les actes ayant pour but  soit d'accepter, soit d'attaquer le jugement et tout par- ticulièrement l'acte d'appel ;   « Que cette signification de l'acte d'appel au domicile   de l'huissier poursuivant est le moyen le plus sûr de  mettre en demeure le créancier d'arrêter des poursuites  qui si ellus étaient continuées après l'appel interjeté de- viendraient vexatoires et pourraient donner lieu à des  dommages-intérêts ;   « Que l'article 584 du Code de procédure civile entre   dans cet ordre d'idées, et d:'t que l'appel peut être signi- fié au domicile élu dans les actes de saisie ;   « Que l'on prétendrait à tort qu'il est conçu dans un  sens restrictif et ne s'applique qu'au cas où le créancier  demeure dans une localité différente de celle de l'exé- cution ;   « Que cette distinction ne reposerait sur aucune cause   sérieuse ;   « Qu'en remontant même aux motifs qui ont guidé le   législateur, et en considérant que l'article 584 est placé  au chapitre des saisies exécutions, il est facile de recon- naître que le but unique du législateur a été d'imposer  l'obligation d'une élection de domicile aux créanciers qui  saisissent dans une localité, différente de celle de leur  domicile réel ; mais qu'il n'a jamais dit et n'a jamais eu  l'intention de dire que, dans toute autre circonstance,  il était interdit de faire une élection de domicile au point  de vue de l'appel ;   « Qu'il y a même lieu de reconnaître dans l'élection   de domicile faite volontairement hors du cas obligatoire  indiqué par l'art. 584, une preuve de plus de l'intentiou   bien formelle manifestée par la partie de recevoir à ce  domicile élu toutes les significations ultérieures et notam- ment l'acte d'appel ;   « Sur la deuxième fin de non-recevoir :  « Considérant que l'acceptation des fonctions de gar-  dien d'une saisie ne saurait être considérée comme un  acte d'acquiescement au jugement de condamnation;   « Que la partie saisie, en acceptant ces fonctions, n'a-  git que comme contrainte et forcée et pour éviter l'intro- duction d'un étranger dans la maison ;   « Au fond, que les préparations dites de guaco qui font   l'objet de la convention du 4 décembre 1865, et dont  Pascal se prétend l'inventeur, constituent un remède   secret ;   « Qu'en effet, leurs formules ne sont pas insérées au   codex, et qu'elles n'ont jamais obtenu l'approbation de  l'Ecole de médecine statuant en exécution du décret du   3 mai 1850 ;   « Que le caractère do remède secret a même été   reconnu, auxdites préparations, par un jugement con- firmé par arrêt de la chambre correctionnelle de cette  Cour, en date du 30 décembre 1865, qui condamne Pas- cal, pour avoir fabriqué et mis en vente des préparations  pharmaceutiques au mépris des dispositions de l'article  32 de la loi du 21 germinal an II ;   « Considérant en conséquence que les conventions du   4 décembre 1865 intervenues entre Pascal et Faucon et  qui sont l'objet du procès actuel reposent sur une cause  illicite qui, aux termes de l'article 1131 du Code civil,  ne peut avoir aucun effet ;   .« Qu'elles ne sauraient être sanctionnées par la justice;   que par suite la demande des héritiers Faucon fondée  sur une prétendue violation desdites conventions illicites  n'est pas recevable ;   « Sans s'arrêter aux fins de non-recevoir opposées par   les intimés à l'appel de Caillot et Villain ; ,   « Infirme et statuant au principal :  s Déclare les intimés mal fondés dans leur demanie,   les en déboute et les condamne aux dépens. »";4 décembre;COUR D'APPEL DE PARIS ¥ ch;http://www.enap.justice.fr/ARCHIVE/18730109.pdf;187301090
187301091;"« La Cour,  « Considérant que la dame Trêves, pour repousser  l'action en indemnité intentée par la dame Jarles exeipe  d'une clause du bail fait à ladite dame, le 22 octobre  1858, laquelle est ainsi conçue: « Le sieur Félix Jarles   ; « s'oblige de souffrir faire toutes les grosses et menues   « réparations quelque soit leur nature et leur durée sans  « prétendre à aucune indemnité ni diminution de loyers. »";4 décembre;COUR D'APPEL DE PARIS ¥ ch;http://www.enap.justice.fr/ARCHIVE/18730109.pdf;187301091
