id;arrêt;date;juridiction;lien;id
187901020;"« Le Tribunal,   « Considérant que MM. Cordier et Ce ne comparaissent   point, ni personne pour eux fondé de leurs pouvoirs,   pour défendre à la demande formée contre eux à la   requête du syndic de la faillite Roblot,   « Donne défaut faute de comparaître contre MM. Cor-  dier et Ce, et pour le profit :   s Considérant que M. Massy, syndic de la faillite du   sieur Roblot, justifie que ce failli était possesseur, depuis   le mois de mai 1872, de 20 actions de la Société géné-  rale, portant les numéros 32,107 à 32,124; 227,619 et   227,620 et de cinq lots turcs;   « Que ces valeurs étaient aux mains de MM. Cordier   et C°, qui en touchaient les intérêts pour le compte de   Roblot ;   « Considérant qu'il est également justifié que, le 12   mai 1873, époque postérieure au 5, mai 1873, date  fixée par le Tribunal comme étant celle de la ces- sation des paiements du sieur Roblot, MM. Cordier et C°  ont obtenu de ce dernier l'autorisation de vendre ces  valeurs, et le pouvoir nécessaire pour opérer le transfert  de celles qui étaient nominatives ;   « Que cette venté a été, en effet, réalisée par le minis-  tère de Do'rus, agent de change à Paris;   « Que MM. Cordier et Ce n'ont jamais payé le prix de   ces-valeurs, mais paraissent avoir appliqué ce prix à la   compensation jusqu'à due concurrence, d'une prétendue   dette du sieur Roblot, antérieurement conlractée;   « Considérant qu'au 12 mai 1873, la déconfiture du   sieur Roblot était notoire; que MM. Cordier et Ce en   avaient pleine connaissance;   « Qu'ils envoyaient un de leurs employés, muni de   i, SUE";28 novembre;COUR D'APPEL DE PARIS 3a ch;http://www.enap.justice.fr/ARCHIVE/18790102.pdf;187901020
187901021;"« Le Tribunal,   « Considérant que l'opposition formée par Cordier et   Ce au jugement par défaut rendu contre eux par le Tri-  bunal de commerce de Joigny, en date du 7 mars der-  nier, est régulière en la forme ;   « Reçoit Cordier et Ce opposants;   « Et statuant :   En ce qui touche les lots turcs :   « Considérant qu'un contrat de   pour garantir le paiement d'une   contractée ;   gage   dette   peut intervenir   antérieurement   « Qu'aux termes de l'article 93 du Code de commerce,   modifié par la loi du 23 mai 1863, le gage peut se   constater par tous les moyens de preuve énoncés en   l'article 109 du Code de commerce, notamment par la   correspondance ;   « Considérant qu'il est constant, et qu'il apparaît clai-  rement par la correspondance échangée entre Cordier et   Cfi et le sieur Roblot, que ce dernier,' pressé de régler   son solde débiteur ou de fournir couverture, a, en les   désignant spécialement, envoyé ces valeurs à titre de   garantie ;   « Que c'est donc à bon droit que Cordier et C° enten-  dent exercer un privilège sur le prix de ces obligations   turques, et en compenser le prix jusqu'à due concur-  rence avec la somme dont ils pouvaient être créanciers   de Roblot, à la date du 25 juin 1872;   « En ce qui concerne les actions de la Société géné-  "" « Sur le premier moyen de Cordier et C°, qui préten-  dent avoir acheté ces valeurs pour Roblot,   jamais payé le prix, puisqu'ils ont toujours   ciers dudit sieur Roblot, depuis la date de   qu'au jour de la faillite;   qui n en a   été créan-  l'achat jus-  « Considérant que MM. Cordier et C% dans leurs rap-  ports avec le sieur Roblot, n'ignoraient pas que ce der-  nier, commissionnaire en fonds publics, ""servait d'inter-  médiaire à un groupe de spéculateurs dont ils'connais-  saient les noms et qui auraient dû être les débiteurs   principaux, sauf la responsabilité de Roblot vis-à-vis de  son correspondant;   « Que la presque totalité des affaires faites se résumait   en vente à terme de fonds publics et de valeurs indus-  trielles dont il n'était jamais pris livraison;   « Que pour cette opération, il résulte'des livres du   sieur Roblot, et notamment de son copie de lettres régu-  lièrement tenu jour par jour, qu'il a, par dépêche du   30 avril 1872, donné l'ordré de vendre, pour son propre   et privé compte, trente-cinq Honduras, et acheter, par   contre, vingt aclions de la Société générale;   « Que cette opération a produit , pour la vente   6,851 fr. 25 c, et |.our l'achat 6,402 fr. 85 c;   « Qu'il y avait donc eu, par le moyen de cette double   opération ordonnée le même jour, paiement régulier des  vingt actions de la Société généra e ;   « Que, le 2 mai, Roblot confirmait que cette opéra-  tion était pour son compte, personnel, et demandait que   ces actions fussent immatriculées à son nom ce oui a  du reste, été exécuté ; ' *   c< Que, par le seul fait du transport au nom du sieur   Kob ot desdites actions et de l'inscription de son nom   comme actionnaire sur les livres de la Société générale   la propriété entière de ces titres lui était acquise'- que le'   dessaisissement en était complet vis-à-vis des tiers cé-  dants, qui, du moment où la mutation en avait été opé-  rée, avaient perdu toute espèce de droits sur ces valeurs-  « Que rien ne justifie le droit de rétention que prétend   dent exercer MM. Cordier et C° ; qu'ils ne sont pas ven- deurs desdites valeurs, ni agent d   qu   le cliam  e, ni   pas ven-  comrnis-  sionnaires   « Qu'il   de la cause   résulte, au contraire, des faits et circonstances   se, et de la comptabilité de Roblot que Cordier   et C°, banquiers, étaient s'es correspondânts""à¥aris""qu1'ii   aurait compte courant entr'eux ; qu'en vertu de ce   compte courant, Roblot avait été crédité des Honduras   vendus, et débité du prix des actions de la Société géné-  rale, achetées, et que, depuis l'époque de l'achat jusqu'au   J-??r Lu, ia'lllte ,d? ft0bL0t' LE COM";28 novembre;COUR D'APPEL DE PARIS 3a ch;http://www.enap.justice.fr/ARCHIVE/18790102.pdf;187901021
187901050;"« Le Tribunal,  « Sur le privilège invoqué par Willems :  « Attendu que la compagnie de Lille à Valenciennes   a acquis de Lebon et Ollet, adjudicataires originaires, la  concession du chemin de fer de Lérouville à Sedan,dont  elle est ainsi devenue entrepreneur pour- le compte de  l'Etat, celui-ci étant propriétaire dudit chemin, qui fait   partie de la grande voirie ;   « Qu'en outre du droit d'exploitation de la ligne con-  cédée, le prix de cette entreprise a été fixé par voie  d'adjudication au rabais, moyennant une subvention s'é- levant à la somme de 8,445,000 fr., et convertie ensuite  en quatre-vingt huit annuités de 387,748 francs 34 c.   chacune ;   « Qu'aux termes de la loi du 18 juillet 1868, et du  décret rendu pour son exécution, le 7 avril 1869, cette  subvention n'est payable que sur justification d'achats  de terrains, de travaux et d'approvisionnements sur place  dans des proportions déterminées, et n'est allouée qu'en  vue de l'exécution du chemin et non de dépenses pou- vant résulter d'autres causes se rattachant à l'exploita- tion de la ligne par la compagnie fermière durant sa   concession ;   « Attendu que la compagnie de Lille à Valenciennes,  ainsi adjudicataire et entrepreneur de l'Etat, a traité avec  Willems pour la confection des travaux et les fournitures  nécessaires à la construction du chemin concédé ;   « Que ce dernier est, par suite, fondé en principe à   former opposition et à invoquer un privilège, en vertu  de la loi du 26 pluviôse an II sur les sommes à délivrer  par le Trésor public à la compagnie, comme faisant par- tie de la subvention destinée au paiement de son entre-  prise ;   « Attendu que par ses conclusions, Willems demande   à ce qu'il soit dit au regard de Moncharville ès noms,  qu'il a droit à être payé par préférence à tous créanciers  particuliers sur le montant de la subvention due par  l'Etat à la compagnie adjudicataire, ou sur une somme  de 1,500,000 francs déposée à la Banque Française et  Italienne, en vertu d'une décision ministérielle du 27  mars 1876, et qui représenterait ladite subvention ;   « Attendu que la subvention provenant des lois et dé-  cret de concession susvisés. a été l'objet d'une transmis- sion à titre d'apport fait par la compagnie de Lille à  Valenciennes à une société civile, transmission signifiée à  l'administration des Finances et ensuite approuvée par  le ministre des travaux publics sous certaines conditions  et avec réserve des droits des tiers ;   « Que cette réserve qui était de droit, est applicable à   Willems, demeuré étranger à tout transport et qui se  trouve au nombre des tiers ;   « Que ledit Willems a, à la date du 21 février 1877,   formé une saisie-arrêt entre les mains du ministre des  finances chargé du paiement sur les annuités de la sub- vention dont s'agit ; que la force de cette opposition, au   2, RBE";21 décembre;COUR D'APPEL DE PARIS 49 chambre;http://www.enap.justice.fr/ARCHIVE/18790105.pdf;187901050
187901060;"« Le Tribunal,  « Attendu que, par délibération, en date du 6 avril   1874, le conseil de famille de la dame Anastasie-Victo- rine Ducrocq, veuve Hamard, a nommé Alexandre Du- crocq tuteur de 1 interdite et Didier son subrogé-tuteur ;  « Attendu que, par la même délibération, le conseil   Prévoyant l'opposition d'intérêt qui existerait entre le  tuteur et sa pupille dans les opérations de liquidation et  partage des successions des époux Ducrocq-Bridaux, leurs  père et mère, a nommé Broust tuteur ad hoc de la veuve   Hamard, sa belle-mère ;   « Attendu que, par une nouvelle délibération du 12   avril 1877, le même conseil, expliquant son vote sur la  sommation de Broust à fonctions de tuteur ad hoc, a dé- claré qu'il entendait seulement conférer à Broust les   fonctions de subrogé tuteur ad hoc ;   « Attendu que Broust demande là nullité de cette der- nière délibération et son maintien dans les fonctions de  tuteur ad hoc- chargé de représenter l'interdite en cas   d'opposition d'intérêt avec son tuteur Ducrocq;   « Attendu que les parties de M* Watrin soutiennent au   contraire la validité de cette dernière délibération;   « Attendu que le législateur a édicté tout un ensem-  ble de dispositions destinées à assurer la protection des  intérêts des incapables, mineurs ou interdits;   « Qu'il a plaçé à côté d'eux un tuteur et un subrogé-  tuteur dont il a précisé nettement les attributions, le tu»";4 décembre;COUR D'APPEL DE PARIS 2« ch;http://www.enap.justice.fr/ARCHIVE/18790106.pdf;187901060
187901061;"« La Cour,  « Considérant que les appelants sont porteurs d'un ti-  tre exécutoire auquel provision est due ; qu'il n'a été et  n'est actuellement élevé par les intimés aucune difficulté  relativement à son exécution; qu'ils se sont bornés à  solliciter terme et délai, ce qui leur a été accordé par  l'ordonnance dont est appel, mais que la compétence du I  juge du référé est limitée aux cas prévus par l'article 806  4u Code de procédure civde et qu'en ordonnant, en  dehors de ces cas, qu'il serait sursis provisoirement et  pour un temps déterminé à l'exécution du titre en vertu  duquel agissent les appelants, il a excédé les bornes de  sa compétence;   « Par ces motifs i  « Infirme l'ordonnance dont est appel, décharge les   appelants des condamnations et dispositions contre eux  prononcées ;   « Ordonne la continuation des poursuites commencées ;  « Ordonne la restitution de l'amende et condamne les   intimés en tous les dépens, s   t, ROE";lb' novembre;COUR D'APPEL DE PARIS 8° ch;http://www.enap.justice.fr/ARCHIVE/18790106.pdf;187901061
187901062;"« Le Tribunal,   « Considérant que l'article S4 du tarif d'octroi de la   ville de Paris, de 1855, après avoir soumis nominative- ment aux droits d'octroi les poitrails, solives, pièces  pour combles, marches d'escalier, ajoute ces mots :   « Et autres pièces en fer ou en fonte façonnées, pouvant  « entrer dans les constructions x> ;   « Que du rapprochement de ces . termes du tarif de   1855, comparés à ceux du tarif de 1854, qui ne sou- mettait aux droits que ies pièces remplaçant dans les  constructions le bois et la pierre, il résulte que les ma-  tériaux sujets aux droits ne sont plus exclusivement ceux  destinés à remplacer dans la construction des bâtiments  le bois et la pierre, mais bien, tous les matériaux pou- vant entrer dans les constructions, non pas à titre de  substitution d'une matière nouvelle à une autre matière  précédemment employée, mais pour une destination qui  leur est propre ;   « Qu'il résulte également des termes du tarif de 1855,   que la taxe n'incombe pas seulemeut aux pièces de fer  ou de fonte servant habituellement dans les construc- tions, mais bien à toutes celles qui peuvent y entrer, et  qu'en réalité la seule condition exigée par le législateur  pour que le droit d'octroi soit exigible, est que les objets  présentés soient susceptibles d'entrer dans les constru- tions ;   « Attendu, en fait, que les tubes en fer, dits tubes à  recouvrement, que Grimault prétend exempts du droit  d'octroi comme servant exclusivement à la construction  des chaudières à vapeur, peuvent en réalité servir à faire  des conduites de vapeur d'eau et de gaz, et dans ce but  s'incorporer à des immeubles et devenir ainsi eux-mê- mes immeubles par destination ;   « Que ce mode d'emploi est spécialement et expressé-  ment prévu par le tarif de la maison Mignion, Rouart et  Delimères, d'où ils proviennent, et que le même tarif  indique, aussi bien pour ce dernier cas que pour le   mode le plus ordinaire d'emploi, les moyens à prendre   pour joindre ces tubes ensemble ;   « Qu'en vain exciperait-on : 1"" de ce que, à raison   de leur qualité ou de leur cherté, les tubes dont s'agit  ne sauraient être d'un usage courant dans les travaux   privés ; 2° de ce qu'en fait, ils entrent exclusivement  dans la construction des machines à vapeur ;   « Attendu en effet, d'une part, qu'il suffit que les   tubes d'ont s'agit puissent être utilisables dans les  constructions pour la canalisation du gaz et de la va- peur pour qu'ils soient imposables, leur emploi pour cet  objet n'étant subordonné'qu'au caractère de la construc- tion et aux facultés du constructeur ;   « Attendu, d'autre part, qu'il est de jurisprudence  constante que l'application des tarifs d'octroi ne saurait  dépendre de la déclaration faite par l'introducteur au  sujet de la destination et de l'emploi projeté de la ma- tière introduite ;   « Qu'il suffit que cette matière soit de nature impo- sable pour qu'elle doive, abstraction faite de la déclara- tion produite qu'aura sa destination, subir, à raison de  sa nature même, la charge du droit d'octroi;   « Que le système contraire risquerait d'ouvrir la porte   à des déclarations inexactes et de devenir pour ies ci- toyens une source de graves embarras, puisque l'admi- nistration, sous peine de rester désarmée, se verrait dans  la nécessité d'organiser une sorte d'exercice pour recher- cher, suivre et arriver à constater l'emploi réel des  objets qui auraient été déclarés comme devant recevoir  telle ou telle destination ;   « Qu'en conséquence, et dès qu'il est établi que les  pièces introduites par les demandeurs pouvaient entrer  dans «es constructions, il imparte peu qu'ils déclarent  ne les avoir amenées dans Paris qu'avec telle ou telle   destination industrielle; que le Tribunal n'a à procéder   à cet égard h aucune vérification, e-t que la perception  opérée lors de l'entrée par application des tarifs de 1855  ayant été légitime, il ne saurait y avoir lieu d'accueillir  la demande en restitution;   « Par ces motifs,   « Jugeant en premier ressort.   « Déclare les demandeurs mal fondés en leur demande,   ies en déboute et les condamne aux dépens. »";26 novembre;TRIBUNAL CIVIL DE LA SEINE 1™ ch;http://www.enap.justice.fr/ARCHIVE/18790106.pdf;187901062
187901100;"« Le Tribunal,  « Attendu que la société anonyme, dite banque Franco-  Egyptienne, constituée le 5 avril 1870 au capital de 23  millions de francs, divisé en cinquante mille actions de  500 francs chacune, a, suivant délibération de l'assemblée  générale des actionnaires en date du 29 novembre 1871,  porté son capital à 50 millions et émis dans ce but cin-  quante mille nouvelles actions de 500 francs ;   « Que, plus tard, cette société ayant racheté cinquante   raille de ses actions, a ramené, par délibération en date  du 18 octobre 1877. son capital social au chiffre pri- mitif de 25 millions et annulé les cinquante mille ac-  tions ainsi rachetées ;   « Attendu que la banque Franco-Egyptienne, qui avait   souscrit pour toutes les actions, par elle émises, des dé- clarations d'abonnement au droit de timbre, et payé ré- gulièrement jusqu'au 1er octobre 1877, a refusé, à cette  date, d'acquitter ce droit, prétendant que la Régie lui  réclamait à tort la totalité de l'abonnement, sans tenir  compte des cinquante mille actions annulées ;   « Qu'une contrainte ayant été décernée contre elle   le 1er juin 1878, ladite contrainte tendant au paie-  2, RCE";13 décembre;TRIBUNAL CIVIL DE LA SEINE 2° ch;http://www.enap.justice.fr/ARCHIVE/18790110.pdf;187901100
187901120;« Le Tribunal,  « Attendu que pour résister à la demande du syndic   Driou fils et Cc, en paiement de 10,000 francs, montant  de leur souscription à deux actions de la société Driou  lils et Ce, dite « Union industrielle franco-suisse »;12 décembre;COUR D'APPEL DE PARIS 48 chambre;http://www.enap.justice.fr/ARCHIVE/18790112.pdf;187901120
187901121;"« La Cour,  « Statuant sur l'appel formé par Etienne et Choppin   du jugement du Tribunal de commerce de la Seine du  92 juin 1877 et sur leurs conclusions prises devant la   Cour ;   « En ce qui touche l'exception de la chose jugée in-  voquée par les appelants ;   « Considérant que, dans une instance engagée devant   le Tribunal de commerce de la Seine entre Etienne et  Choppin, la société E. Driou fils et C° et la société Driou,  Moret et Ce et ayant pour objet le règlement des comp- tes entre les parties à raison de leurs relations commer- ciales, il est intervenu deux jugements en date des 27  août 1873 et 9 avril 1874 ; que, par ce dernier jugement,  il a été donné acte à Etienne et Choppin de ce que, sur  la demande de la société Driou, Moret et Ce, ils offraient  de consentir à son profit le transfert de leurs deux ac- tions nominatives dans la société L. Driou fils et Ce,  mais contre justifications de la libération de ces actions ;  « Que si, pendant la procédure d'appel, la société L.   Driou fils et C° étant tombée en faillite et Barbot ayant  été appelé comme syndic à la représenter et à continuer  l'instance commencée, l'arrêt intervenu le 19 juin 1876  a confirmé les jugements précités, on ne peut en con- clure ainsi que le demandent les appelants, que Etienne  et Choppin ont été déclarés quittes de toutes obligations  relatives à ces deux actions et, au regard du syndic Bar- bot que la question de responsabilité de Etienne et de  Choppin n'a été ni posée ni jugée et que la question de  libération desdiles actions, qui fait l'objet de la présente   instance, a au contraire été expressément réservée dans   les offres susdites ;   « Que les appelants ne sont pas mieux fondés à ar-  gumenter d'un jugement du 24 juin 1878, qui aussi a  laissé intacte la même question de libération de ces ac-  tions ;   « Au fond,  « Considérant qu'il résulte du rapport de l'expert Ma-  gnin que Etienne et Choppin étaient souscripteurs de  deux actions libérables en espèces, qu'au moment de la  constitution de la société, aucun versement effectif n'a  été opéré pour ces deux actions, soit par eux, soit par  d'autres personnes en leur nom, que les autres verse- ments invoqués par ies appelants ne sont pas plus réels  et qu'ils n'ont été que le résultat de passations d'écri- tures en compte courant entre la société L. Driou fils et   Ce et la société Driou, Moret et Ce ;   « Que vainement les appelants invoquent une con-  vention intervenue entre eux et la société Driou, Moret et  Ce, par laquelle cette société s'engageait à libérer leurs  actions ; que l'excuse de bonne foi n'est pas admissible  lorsque souscripteurs d'actions qui n'étaient libérables  que par des versements en espèces, ils se trouvaient per- sonnellement engagés envers la société et envers les tiers  contractants avec elle, par les statuts de cette société et  par ia loi de 1867, qui dans cette disposition a le carac-  tère d'une loi d'ordre public;   « Adoptant au surplus les motifs des premiers juges ;  « Sans s'arrêter à la fin de non-recevoir présentée par   les appelants dont ils sont déboutés ;   « Confirme le jugement dont est appel, et condamne   les appelants à l'amende et aux dépens.   DEU";12 décembre;COUR D'APPEL DE PARIS 48 chambre;http://www.enap.justice.fr/ARCHIVE/18790112.pdf;187901121
187901122;"« Le Tribunal,  « Attendu que pour repousser la demande du syndic   en paiement de 10.000 francs pour le montant de la  souscription à deux actions de la société Driou fils et Ce,  avec les intérêts du jour où les versements auraient dû  être faits, veuve Herson prétend que ces actions auraient  été libérées par la société Driou, Moret, avec laquelle  elle était en compte courant;   « Mais attendu qu'il ressort des explications des par-  ties et des documents produits, la preuve pour le Tri- bunal que les versements effectifs exigés par la loi du  24 juillet 1867, et les versements ultérieurs auxquels  s'était obligée veuve Herson en souscrivant les deux ac- tions dont s'agit, n'ont jamais été faits par elle, ni comme  elle le prétend, par la société Driou, Moret;   « Et attendu que la convention avec la société Driou,   Moret, dont veuve Herson prétend exciper pour se sous- traire au paiement réclamé ne saurait être opposée à la  société Driou fils et C° qui ne figure pas à cette con- vention ni aux tiers, dont la confiance a été attirée par  le nom des souscripteurs ;   « Qu'au surplus elle ne peut s'en prendre qu'à elle-  même de s'en être rapportée sans contrôle aux promesses  de la dame Driou et de la demoiselle Moret;   « Qu'ainsi et à tous égards la demande du syndic doit   être accueillie ;   « Par ces motifs,  « Condamne veuve Herson par les voies de droit à  payer à Barbot ès-noms 10,000 francs avec les intérêts  suivant la loi, savoir : Pour 2,500 francs à partir du  31 mars 1872, et pour 5,000 francs à partir du 30 juin  1878 ;   « Condamne en outre la défenderesse en tous les   dépens. »";24 décembre;"TRIBUNAL CIVIL DE LA SEINE ""0* ch ";http://www.enap.justice.fr/ARCHIVE/18790112.pdf;187901122
