id;arrêt;date;juridiction;lien;id
187101020;« Le Tribunal remet à quatre semaines. »;26 décembre;TRIBUNAL DE COMMERCE DE LA SEINE;http://www.enap.justice.fr/ARCHIVE/18710102.pdf;187101020
187101040;"« Le Tribunal,   « Attendu que les décrets de 1852 et 1859 ont été faits   uniquement pour réglementer la police de !a pêche dans   la rm-r et les eaux salées dépendant du domaine public;   « Que, quant aux étangs appartenant à des communes   ou à des particuliers, le droit de propriété privée n'a pu   recevoir 'd'atteinte de l'effet de ces décrets purement ré-  glementaires ;   À Attendu que, dans l'espèce, l'étang de Lattes a élé   déclaré la propriété de cette commune par une décision   de l'autorité judiciaire, passée en force de chose jugée,   antéiieurc à ces décrets;   « Par ces motifs et ceux énoncés au jugement par dé-  faut du 16 août dernier, déboute purement et simple-  ment les parties de M* Germa (Séris et consorts) de leur   opposition. »";30 décembre;COUR DI CASSATIOÏch;http://www.enap.justice.fr/ARCHIVE/18710104.pdf;187101040
187101041;"« La Cour,  « Ouï, en son rapport, M. le conseiller Hély-d'Oissel,   Me Larnac, avocat des demandeurs, et M6 Bosviel, avocat   des défendeurs, en leurs observations, ensemble M. Paul   Fabre, procureur-général, en ses conclusions. •   « lit après en avoir délibéré,   « Sur les deux premiers moyens :  « Attendu que, par arrêt rendu le 4 février 1857 par   la Cour de Montpellier et devenu définitif, il a été jugé,   avec l'Etat, que l'étang salé, objet du procès, n'était pas   une dépendance du domaine public et qu'il appartenait à   la commune de Laites;   « Attendu que les demandeurs, ainsi que cela résulte   de leurs conclusions en première instance et en appel,   sans contester le droit de propriété de ladite commune,   ont seulement prétendu qu'il ne comprenait pas le droit   de pêche;   « Attendu que s'il est vrai que d'après l'article 57 du   décret du 19 novembre 1859. rendu en exécution du dé-  cret législatif du 9 janvier 1852, la pêche est libre, sans   fermage ni licence, dans les étangs salés communiquant   avec la mer, il y a lieu de reconnaître que cette dispo-  sition, dans ses termes absolus, n'a eu eu vue que les   dépendances du domaine public, et est sans application   »";30 décembre;COUR DI CASSATIOÏch;http://www.enap.justice.fr/ARCHIVE/18710104.pdf;187101041
187101042;« La Cour rejette le pourvoi formé par Henri Rattier   contre l'arrêt de la Cour d'appel d'Angers. »;30 décembre;COUR DI CASSATIOÏch;http://www.enap.justice.fr/ARCHIVE/18710104.pdf;187101042
187101050;"« La Cour :  t. Ouï M. Greffier, conseiller, en son rapport; M"" Bos-  viel, avocat du demandeur, en ses <>b ervauous, et M.  l'avocat général Charrihs en ses conclusions;   v Après en avoir délibère en la chambre du Conseil;  « &ur le moyen pris de la violation de l'article 383 du   Code d'instruction criminel e et de l'article 3 de la loi  du 4 juin 1853, en ce que l'arrêt attaqué a décidé que  les fonctions de juré ne sont pas incompatibles avec cel- les <ie conseiller-maître à la Cour d- s comptes ;   « Attendu que ies fonctions de juré sont une charge   commune à tous les citoyens qui n'en sont poi..t affran-  chis par la loi ; . , .   « Attendu que les incompatibilités sont le •••.mit étroit   I et ne peu «eut s'étendre hors des cas pour lesquels elles  j ont été lormellement établies ;   « Uue les co.iseillers-inaitivs à la Cour des comptes ne   < sont point compris dans l'enumération des personnes dont  I les fonctions sont déclarées incompatibles avec celles de   i juré ;   Que la disposition du Code d'instruction criminelle,   reproduite par l'article 3 de la loi du 4 juin 1853, qui  déclare les fonctions de juré incompatibles avec celles de  juge, ne concerne que les magistrats de l'ordre judiciaire   proprement dit ; que la Cour des comptes a été instituée  pour le jugement de la comptabilité publique ; que ses  arrêts peuvent être attaqués pour violation des formes ou  de la loi par la voie du recours au Conseil d'Etat; qus  par la nature de ses attributions, elle appartient donc à  la juridiction administrative; qu'ainsi les membres de  cette Cour ne se trouvent point placés dans l'exception  prévue par l'article précité, et qu'en ordonnant que le de- mandeur serait maintenu sur la liste du jury, l'arrêt at-  taqué n'a violé aucune loi ;   « La Cour rejette le pourvoi formé par M. Bartholdi  conire l'arrêt de la Cour d'assises de la Seine, du 16 juin  1870, et condamne le sieur Bartholdi à l'amende.   t Ainsi fait, etc. »";8 décembre;COUR DE CASSATION chambre criminelle;http://www.enap.justice.fr/ARCHIVE/18710105.pdf;187101050
187101051;"« La Cour,   « Ouï M. Greffier, conseiller, en son rapport ; M* Léon  C'émmt, avocat de la compagnie d'Océans, demande- resse, tu ses observations; et M. Charnns, avocat géné-  ral, en ses conclusions,   « Sur le moyen tiré de la violation de l'art. 405 du Code   péinl et de l'ait. 7 de la loi du 20 avril 1810, en ce que  l'arrjl attaqué a refusé de reconnaîtra les caractères du  délit d'escroqiierij aux fails incriminés et ne s'est point  expliqué sur des circonstances relevées da is les conclu- su n. de la compagnie demanderesse, comme constitu- tives des manœuvres frauduleuses spécifiées audit arti-  cle 405;   .« Attendu que, d'après les constatations tant de l'arrêt   aitaqué qu; du jugement dont la Cour d'appel d'Angers  a adopté tes motifs, il résulte de l'instruction et des dé- bats : que le 21 mars 1870, Verguault a pris, à la gare  de VOU";8 décembre;COUR DE CASSATION chambre criminelle;http://www.enap.justice.fr/ARCHIVE/18710105.pdf;187101051
187101052;"« La Cour,  « Uuï M. le conseiller Salneuve, en son rapport, e. M.   l'avocat général Charnns eu ses conclusions ;   Vu le mémoire produit, dans l'intérêt du demandeur   par M' Groualle, avocat en la Cour; >   c Yu les articles 1 -, 11, n° 2 de la loi du 3 mai 1844, I   408 et 413 du Code d'instruction criminelle; t   « Attendu qu'il est constaté par l'arrêt attaqué que, le   12 novembre 18G9, Legentil, Demeis, de Gantés et Scher- zer ont chassé, en employant six traqueurs qui baitaient  la plaine; que Legentil a lui-même placé les traqueurs,  notamment Fleury, sur la limite de deux pièces de terre,  a, p-u tena a à Giilon de Samt-Pliilbert, sans avoir obtenu  de celui ci le consentement d'y chasser ; que Fleury, lon-  geant la limite de la première de ces pièces, y a lait le- ver, en traquant, une compagnie de perdrix qui s'y trou- vait ; qu il Ta poursuivie, en continuant de traquer, sur  la seconde pièce, où il a même pénétré ; que, pendant ce   jURY. — INC";8 décembre;COUR DE CASSATION chambre criminelle;http://www.enap.justice.fr/ARCHIVE/18710105.pdf;187101052
187101190;"« Le Tribunal,  « Attendu que le cheval dont s'agit a été vendu avant   la réquisition faite par le gouvernement de la défense na- tionale, que lors de cette réquisition ce cheval n'était  plus la propriété du défendeur, que dès lors il'n'y a pas  lieu de s'arrêter à sa prétention d'obtenir pour la livrai- son dudit cheval une autorisation de l'administration su- périeure; qu'il s'en suit qu'il y a lieu de déclarer les ot- tres faites par le défendeur insuffisantes et de 1 obliger de  livrer le cheval par lui vendu, sinon de déclarer la vente  résiliée et de condamner le détendeur à la restitution des  450 francs par lui reçus et en 200 francs de dommages-  intérêts ;   « Par ces motifs,  « Jugeant en dernier ressort, déclare les offres laites   par le défendeur insuffisantes; dit que ce dernier sera  tenu dans les quarante-huit heures de ce jour, de livrer  à la demanderesse le cheval qu'il lui a vendu, sinon et  faute de ce faire dans ledit délai, et icelui passé, déclare  dès a présent la vent* dudit cheval résilié»";28 décembre;TRIBUNAL DE COMMERCE DE LA SEINE;http://www.enap.justice.fr/ARCHIVE/18710119.pdf;187101190
187101280;"« La Cour,  « Ouï le rapport de M. Saint-Luc Courborieu, et les   conclusions de M. Paul Fabre, procureur général ;   « Sur la recevabilité du pourvoi :  « Attendu qu'il résulte des constatations de l'arrêt at-  taque, que par ordonnance de l'un des juges d'instruc- tion du Tribunal civil de la Seine, en date du 17 décem- bre dernier, Pierre Vésinier, demandeur en cassation, a  été renvoyé devant la chambre des mises en accusation  de la Cour d'appel de Paris, pour s'être rendu complice,  en aidant avec connaissance, ies auteurs de l'action dans  les faits qui l'ont facilite ou cons >mmé, d'un attentat com- mis à Pans, dans la nuit du 31 octobre au 1er novembre  1870, dont le but était d'exciter à la guerre civile, en ar- mant ou en portant ies citoyens à s'armer les uns contre  les autres, fait prévu et puni par les articles 59, 60 et 91  du Code pénal;   « Qu'à l'audience tenue, le 6 janvier 1871, par la   chambre des mises eu accusation établie pré, la rite Cour,  un des substituts délégué par le procureur général, a t'ait  devant cette chambre le rapport de la procédure instruite  contre Vésinier et autres, et a pris des conclusions écrites  datées du 27 décembre 1870, qui tendaient au renvoi des  prévenus devant la Cour d'assises de ia Seine;   « Qu'avant de délibérer sur ces réquisitions, leprésident   de la chambre des mises en accusation a donné lecture à  la Cour : 1° d'une lettre adressée le 2 janvier courant,  au procureur général près la Cour d'appel de Paris, par  le général commandant l'état de siège, lettre par laquelle  ce dernier déclarait revendiquer pour la juridiction mili- taire, ia connaissance de l'affaire concernant Vésinier et  autres ;   « 2° Una lettre écrite le 3 du même mois, par le pro- cureur général au président de la chambre des mises en  accusation, contenant transmission de la dépêche du gé- néral commandant l'état de siège, pour être portée à la  connaissance de la Cour;   « Attendu qu'après examen de ces documents visés   dans l'arrêt, la Cour a déclaré « qu'il n'y avait lieu de   « statuer sur les réquisitions du ministère public, et a  « ordonné que les pièces de la procédure soient mises à  « la disposition du procureur général, pour être fait ce  »";10 janvier;COUR DE CASSATION ch;http://www.enap.justice.fr/ARCHIVE/18710128.pdf;187101280
187102150;"« Le Tribunal,   « Attendu que Letulle oppose à l'action dm ministère   public deux tins de non-recevoir, tirées l'une de ce qu'en   matière d'abus de blanc seing, la preuve testimoniale est   interdite a défaut d'une preuve écrite ou du commence-  ment de preuve par écrit, quand il s'agit, comme dans   l'espèce, u'une obligation qui excède 150 francs, l'autre   tirée de l'indivisibilité de son aveu ;   « En ce qui touche la preuve :   «Attendu que les deux blancs-seings confiés par Gran-  cher à son mandataire Letuile, soit qu'ils aient été sous-  crits, comme le dit le plaignant, pour acheter les voix de   deux créanciers qui se refusaient à admettre son concor-  dat, soit qu'ils l'aient été pour payer Letulle de ses dé-  boursés et honoraires, avaient dans ces deux cas une   cause commerciale, puisqu'ils devaient être transformés   en billets à ordre et servir à éteindre des dettes commer-  ciales entre commerçants;   « Que la circonstance que le paiement à faire aux créan-  ciers récalcitrants, s'il eût été fait, aurait eu un caractère   frauduleux au regard des tiers et ont été annulables pour   fraude, n'ont pas changé le caractère commercial de l'o-  bligation, ni la nature du titre créé pour son exécution;   « Qu'il résulte que la tin de non-recevoir opposée par   Letulle n'est pas fondée, puisque la preuve testimoniale   est admissible dans l'espèce, en dehors d'une preuve   écrite ou d'un commencement de preuve par écrit ;   « En ce qui touche l'indivisibilité de l'aveu :   « Attendu que Letulle reconnaît que Grancher lui a   confié deux blancs seings souscrits par lui sur deux tim-  bres de 400 francs chacun, le 8 mars 1870, jour où il a   obtenu des créanciers de Grancher les signatures néces-  saires pour constituer son concordat, non pas pour ache-  ter les voix de deux créanciers récalcitrants, mais bien   pour ie payer des débourses et honoraires qui lui étaient   dus, bien que la valeur d'iceux ait été indéterminée entre  eux ;   « Mais, attendu qu'il résulte des aveux et des agisse-  ments de Lctulie, qu'après avoir mis en circulation les   deux billets sous le nom d'un bénéficiaire apparent, Le-  2, RUE";28 janvier;COUR D'APPEL DE PARIS ch;http://www.enap.justice.fr/ARCHIVE/18710215.pdf;187102150
