id;arrêt;date;juridiction;lien;id
189301020;"« Le Tribunal,  « Attendu que suivant exploits de Le Breton, huis-  sier à Paris, et de Legras, huissier à Janville, en date  des 23 et 24 avril 1891, les époux Proust ont fait assi- gner Duplessier, chef de gare à Toury, et la Compagnie  des chemins de fer d'Orléans aux fins de condamnation  solidaire en 20,000 francs de dommages-intérêts pour le  préjudice résultant pour eux de la mort de leur fils,  Alphonse Proust, écrasé le 14 octobre 1888, en gare de  Toury, par un train rapide de Paris à Orléans ;   « Attendu qu'à la date précitée, Proust, alors au ser-  vice de Jouanneau, marchand de beurre à Toury, était   venu chercher des paniers vides déposés par un train  précédent ; qu'il se trouvait, à neuf heures du matin,  sur le quai de la voie impaire où avaient été laissés ces  paniers ; qu'il les avait chargés sur une brouette, dite  d'Etampes, appartenant à la gare, pendant que le train  24, d'Orléans à Paris, stationnait sur la voie paire ;  qu'immédiatement après le départ de ce train, il s'en- gagea avec son fardeau sur le passage planchéié, quand  le train rapide numéro 5, arrivant à toute vapeur, l'at- teignit et le broya ;   « Attendu que la Compagnie décline la responsabilité   de l'accident ; que, selon elle, Proust autorisé à cir- culer dans la gare à ses risques et périls faisait alors le  service de son patron et non celui qui incombait aux  agents de la Compagnie ; qu'il connaissait très bien  la gare où il venait tous les jours ; qu'il était notam- ment au courant du passage des trains dont l'horaire   est du reste affiché dans la gare ; que c'était à lui à  prendre les précautions nécessaires, et que l'accident  dont il a été victime ne peut être attribué qu'à sa propre  imprudence ;   « Attendu, il est vrai, que cette argumentation se   corrobore de l'avis des ingénieurs du contrôle, formulé   à la date du 30 octobre 1888. dans les termes suivants :  « L'article 61 de l'ordonnance de 1846, qui interdit à  « toute personne étrangère l'accès des voies et dépen- « dances du chemin de fer ne s'applique ni aux expé- « diteurs, ni aux destinataires, ni à leurs ouvriers, en  « rapports journaliers avec le personnel des chemins  « de fer. C'est ce que la circulaire ministérielle du 29  « septembre 1855 déclare évident. Et, en effet, ces pér- « sonnes ne sont pas étrangères au service des che- « mins de fer, pas plus que les voyageurs eux-mêmes.  « - Proust rentrait de tous points dans la troisième de  « ces catégories »";2 décembre;COUR D'APPEL DE PARIS ¥ ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18930102.pdf;189301020
189301021;"« La Cour, après en avoir délibéré ;  « Considérant que Proust, ouvrier au service du mar-  chand de beurre Jouanneau, a été, le 14 octobre 1888,  vers neuf heures du malin, au moment où il traversait  la voie dans la gare de Toury, avec une brouette char- gée de paniers vides, atteint et tué par le train express  de Paris à Orléans; qu'il incombe à Ti-oust père et  mère, qui réclament à raison de cet accident des dom- mages-intérêts à rencontre du chef de gare Duplessier  et de la Compagnie du chemin de 1er, d'établir que le  préjudice qu'ils ont subi provient d'une faute dudil  chef de gare ou d'autres agents de la Compagnie ; qu'il  y a lieu de reconnaître, contrairement k l'appréciation  des premiers juges, que la preuve de cette faute n'est  pas rapportée ;   « Qu'il résulte des documents de la cause que Proust  était admis à circuler dans l'intérieur de la gare pour le  service de son patron et qu'il y venait journellement  apporter ou retirer des colis ; que cette admission n'a- vait rien de contraire aux règlements ; qu'en effet, si  l'article 61 de l'ordonnance de 1846 interdit à toute per- sonne étrangère au service de s'introduire et de circuler  dans l'enceinte du chemin de fer, cette interdiction ne  s'applique ni aux expéditeurs, ni aux destinataires, ni à  leurs ouvriers en rapports journaliers avec le personnel  du chemin de fer, lesdits expéditeurs, destinataires et  ouvriers n'étant pas, à proprement parler, des person- nes étrangères au service; que cela a été reconnu no- tamment par la circulaire ministérielle du 29 septem- bre 1855 ;   « Qu'il appartenait à Proust de veiller par lui-même   à sa sécurité ; que le péril que présentait le passage sur  des voies parcourues par un grand nombre de trains  était Irop évident pour que le chef de gare ou les autres  agents de la Compagnie eussent besoin de le signaler et  préciser ; que l'obligation qui incombe au chef de gare  de veiller sur tout oo qui oo pagpe dans l'intérieur do  l'enceinte confiée à ses soins et sur les personnes appe- lées à y circuler ne saurait avoir pour effet de le rendre  responsable d'un accident qui serait démontré avoir eu  pour cause directe et exclusive l'imprudence propre de  celui qui en a été victime ;   « Qu'il est constant, dans la cause, que l'accident qui   a occasionné la mort de Proust est provenu unique- ment de ce qu'il a traversé la voie sans prêter aucune  attention au train qui arrivait ; qu'aucun obstacle ne  l'a empêché de voir ce train ; que si un train omnibus  se dirigeant vers Paris venait en ce moment même de  quitter la gare ayès un certain retard, ce train avait  stationné le long du trotloir opposé à celui où se trou- vait Proust, et n'avait pu, dès lors, masquer à ses yeux  l'express qui s'avançait sur la voie et qui avait, d'ail- leurs, signalé son approche par les coups de sifflet ré- glémentaires ;   « Que, dans ces circonstances, la condamnation  prononcée contre les appelants n'est pas justifiée, et  qu'il y a lieu de faire droit aux conclusions des appe- lants ;   « Par ces motifs,  « Reçoit l'appel ;   « Met l'appellation et ce dont est appel à néant ;  « Décharge les appelants des condamnations contre   eux prononcées ;   € Emendant et statuant à nouveau :  « Déclare les époux Proust mal fondés dans leur de-  mande , tas en déboute ;   « Ordonne la restitution de l'amende,,  « Et condamne les époux Proust aux dépens de pre-  mière instance et d'appel. »";2 décembre;COUR D'APPEL DE PARIS ¥ ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18930102.pdf;189301021
189301022;« Le Tribunal,  « Attendu que Simon Philippart et trois Sociétés dont   il était le fondateur, la Société « Force et Lumière »;2 décembre;COUR D'APPEL DE PARIS ¥ ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18930102.pdf;189301022
189301040;"« Le Tribunal,  « Attendu que la veuve Oelhafen, née Joséphine-  Joseph, ancienne esclave de la Guadeloupe, est décédée  à Paris, le 9 juin 1887, laissant une petite fortune et  pour héritier son neveu Volmar, demeurant à Pointe-à- Pitre ; qu'à la levée des scellés, on a trouvé dans ses  papiers deux actes testamentaires, l'un écrit au crayon  sur une feuille de papier irrégulière, portant la date du  25 février 1887, et par lequel la dame Oelhafen insti- tuait la dame Bruriaux sa légataire universelle, l'autre  daté d'une ville du Biésil, du 4 septembre 1867, et par  lequel la dame Oelhafen instituait légataires univer- sels, ses frères et sœurs ou, à défaut, les enfants de  ceux-ci.   « Attendu que la dame Bruriaux a assigné   ""Wolmar, en main-levée de l'opposition faite à son  envoi en possession ; que Volmar conteste le carac- tère de testament à l'acte du 9 juin 1887, qu'il de- mande subsidiairement à bénéficier de la qualité de  légataire universel qui résulterait à son profit du testa- ment du 4 septembre 1867 ; que la dame Bruriaux pré- tend que le testament du 4 septembre 1867 aurait été  révoqué par l'acte du 25 février 1887 ;   « En ce qui concerne l'acte du 25 février 1887 ;  ;< Attendu qu'aux termes de l'art. 970 du code civil,   le testament olographe, daté et signé, écrit en entier de  la main du testateur, n'est assujetti à aucune forme  spéciale, qu'il suffit qu'il satisfasse aux conditions im- posées,par l'art. 895, à l'acte testamentaire, c'est-a-dire  qu'il renferme l'expression d'une volonté précise du  testateur, disposant pour le temps où il ne sera plus,  de tout ou partie de sa fortune ; que la simple élection  d'un légataire universel contient cette disposition, en  attribuant à la personne ainsi choisie l'universalité du  patrimoine du. testateur ;   « Attendu que l'acte du 25 février 1887, après cer-  taines dispositions relatives aux funérailles de la dame  Oelhafei, renferme une nomination formelle de la dame  Bruriaux, comme légataire universelle ;   « Que la forme irrégulière du papier, l'écriture au  crayon, ne sauraient enlever à cet acte le caractère de  disposition testamentaire; que, rien, d'ailleurs, dans les  circonstances de la cause, aucune mention duns les  papiers trouvés au domicile de la de cujus, ne permet- tent pas de supposer que l'acte produit ne constituât  qu'un simple projet ; qu'au contraire, il résulte des  constatations de l'inventaire que cet acte avaic été  trouvé sous une enveloppe, portant cette mention :   « mes volontés »";16 novembre;COUR D'APPEL DE PARIS 2° ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18930104.pdf;189301040
189301050;"« La Cour,  « En la forme,  « Reçoit Mackew appelant ;  « Au fond,  « Considérant qu'il est établi qu'au moment où il   allait être procédé, le 29 octobre, au récolement et à la  vente des meubles et effets saisis au siège de l'adminis- tration et dans les ateliers du journal Galignani's Mes- senger, Mackew s'y est opposé en justifiant que,par ex- ploit du 27 octobre signifié au gardien et dénoncé aux  saisissants et au saisi, il avait assigné en revendication  dans les termes de l'article 608 du Code de procédure  civile ;   <r Considérant que,par son exploit d'assignation, l'ap-  pelant argue de nullité la saisie pratiquée à la requête  des intimés ;   « Que, subsidiairement, il excipe d'un acte de vente   du journal et de son matériel qui serait intervenu, dès  le mois de juin 1891, entre le liquidateur et lui, vente  qui aurait été ratifiée par un arrêt rendu par la juridic- tion anglaise, le 11 juin 1891, puis, qui aurait été insé- rée dans les Petites Affiches du 25 juin ;   « Considérant qu'il appartient dès lors au juge du  fond d'apprécier la sincérité et les effets de ces actes  pour apprécier ensuite la valeur de la revendication  formée ;   « Que le Tribunal de la Seine est présentement saisi   à cet effet et que, dans ces circonstances, c'est à tort  que le juge des référés a déclaré d'ores et déjà que la  susdite revendication apparaîtrait comme le résultat  d'un concert frauduleux et qu'elle ne pouvait faire  obstacle à la continuation des poursuites ;   « Par ces motifs,  « Infirme l'ordonnance dont est appel ;  « Ce faisant, ordonne la discontinuation des pour-  suites ;   d'appel. »";17 novembre;COUR D'APPEL DE PARIS 5- ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18930105.pdf;189301050
189301070;"« Le Tribunal,  « Attendu que la veuve Boilletot ne conteste pas la  réalité des faits qui ont obligé les époux Denise à cesser  momentanément l'exploitation du fonds d'hôtel meu- blé, 17,rue Castellane, qu'elle leur avait vendu le 5 dé- cembre 1890, mais soutient seulement que l'état de  vétusté qui a nécessité des travaux de réfection dans  les lieux où s'exploite le fonds ne lui est pas impu- table ; qu'elle n'a jamais connu cet état ; qu'elle n'est  responsable ni de l'importance, ni de la durée des tra- vaux entrepris et que, par suite, les époux Denise ne  sauraient y puiser le droit de lui demander une réduc- tion du prix de la vente, pas plus que des dommages- intérêts ;   « Mais attendu que les débats établissent que, lors  de la vente du fonds, les coffrets des cheminées étaient  dans un tel état de dégradation et de vétusté qu'après  des constatations que des hommes de l'art seuls ont pu  faire, cet état n'étant pas apparent, il a fallu procéder  d'urgence, quelques jours après la prise de possession,  non pas à des réparations ordinaires, mais à une réfec- tion totale des cheminées, laquelle a eu pour consé- quence immédiate d'éloigner toute clientèle de l'hôtel ;   « Attendu que cet état constituait un véritable vice   caché; que l'observateur le plus vigilant ne pouvait  découvrir le vice inhérent à la chose vendue et de na-  ture à engager la responsabilité du vendeur ; qu'il a  déterminé pour l'acheteur une sorte d'éviction partielle  en lui interdisant temporairement l'exploitation du  fonds acheté, en raison des travaux considérables que  l'état sus-visé a nécessités ;   « Attendu qu'aux termes de l'article 1641 du Code  civil, le vendeur est tenu de la garantie à raison des  défauts delà chose vendue, dans le cas où ces défauts  diminuent tellement l'usage auquel on la destine que  l'acheteur n'en aurait donné qu'un moindre prix s'il les  avait connus ;   « Qu'il est manifeste que si les époux Denise avaient   pu connaître le vice qui affectait le fonds de la veuve  Boilletot, ils n'auraient pas consenti à payer ledit fonds  20,000 francs, somme représentant sa valeur, en raison  de l'exploitation normale sur laquelle ils étaient en  droit de compter ; qu'ils sont donc fondés à intenter  l'action quanti minoris et à réclamer à la veuve Boille- tot une réduction sur le prix de la vente, réduction  dont le Tribunal a les éléments suffisants pour fixer  l'importance à 5,000 francs, somme qui viendra en  déduction sur les dernières fractions du prix à échoir,  et le ramènera à 15,000 francs ;   « Sur les dommages-intérêts :  « Attendu que les époux Denise reçoivent une répa-  ration suffisante du préjudice qu'ils ont éprouvé par la  réduction du prix qui leur est allouée; qu'il échet de  rejeter leur demande en dommages-intérêts ;   « Par ces motifs,  « Réduit de 20,000 francs à 15,000 francs le prix du   fonds vendu par la veuve Boilletot aux époux De- nise :   « Dit que cette réduction s'appliquera aux dernières   fractions du prix à échoir ;   « Déclare les époux Denise mal fondés en le surplus   de leur demande, les en déboute ;   « Condamne la veuve Boilletot par les voies de droit   aux dépens, dans lesquels entreront les honoraires de  l'arbitre, ainsi que les frais d'enregistrement perçus en  trop sur l'acte de vente par suite de la réduction ci- dessus prononcée. »";4 novembre;COUR D'APPEL DE PARIS 6e ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18930107.pdf;189301070
189301071;"« La Cour,  « Statuant sur l'appel interjeté par la veuve Boille-  tot d'un jugement rendu par le Tribunal de Commerce  de la Seine, le 31 octobre 1891 ;   « Adoptant les motifs des premiers juges;  « Et considérant en outre qu'il est constant en fait  qu'une atteinte sérieuse a été portée,dès leur entrée en  jouissance et pendant une durée de plus de deux mois,  à l'exploitation de l'hôtel meublé que les époux Denise  ont acquis de la veuve Boilletot, alors qu'ils devaient  compter sur une jouissance paisible, en vue de laquelle  ils ont contracté ; que le prix consenti par eux aurait  été évidemment moindre s'ils avaient pu prévoir les  travaux exécutés dans l'immenble de la rue Castellane  et dont l'imminence leur était cachée;   « Que les contrats doivent s'interpréter et s'exécuter   de bonne foi; que le prix stipulé dans l'espèce doit dès  lors subir une diminution proportionnelle à la diminu- tion de jouissance qui a fait l'objet principal de la ces- sion ;   « Considérant toutefois que, les époux Denise ayant   été indemnisés par le propriétaire de l'immeuble à  concurrence d'une sommede 1,500 francs, cette somme,  qui leur a été payée à titre de locataires substitués à  leur cédante, doit s'imputer sur celle de 5,000 francs  que les premiers juges ont considérée comme devant  venir en diminution du prix de 20,000 francs, stipulé  pour la cession ; que ce prix ne devra être, par suite,  diminué que de 3,500 francs;   « Par ces motifs,  « Met l'appellation à néant. Ordonne que ce dont est   appel sortira son plein et entier effet ;   « Dit toutefois que le prix du fonds vendu par la   veuve Boilletot aux époux Denise ne sera réduit qu'à  16,500 fr.;   « Ordonne la restitution de l'amende; condamne   l'appelante aux dépens d'appel. »";4 novembre;COUR D'APPEL DE PARIS 6e ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18930107.pdf;189301071
189301072;"« Le Tribunal,  « Sur la demande principale,  « Attendu que François Atimx, sujet sarde, a épousé  à Paris, le 4 juillet 185*1, Joséphine-Emélie Carquillat,  de même nationalité, avant l'annexion de la Savoie à la  France ;   « Attendu que ledit François Atrux est décédé à  Thônes (Haute-Savoie), le 4 juin 1891, laissant pour  seuls héritiers légitimes Alphonse et Napoléon Atrux,  ses fils, et la mineure Marlhe-Amélie-Françoise Atrux,  sa petite fille, par représentation de Louis-Benjamin  Atrux, son troisième fils prédécédé ;   « Attendu que loséphine-Emélie Carquillat, sa veuve,   prétendant qu'à défaut de contrat ayant précédé leur  union, et en ayant réglé les conditions civiles, les con- joints Atrux étaient placés sous le régime de la com- munauté légale par application de l'article 1393 du  Code Civil, a pris la qualité de commune en biens dans  l'intitulé de l'inventaire dressé par le notaire Gastaldi,  le 23 juin 1891 ;   « Que, par exploits des 25 et 27 novembre suivants,   elle a assigné la dame Leygonie ès qualités et Napoléon  Atrux en partage de la communauté qui aurait existé  entre elle et son défunt mari ;   « Attendu que Napoléon Atrux s'est joint à sa de-  mande ;   « Attendu que les défendeurs susnommés contestent   à la veuve Atrux la qualité dont elle se prévaut et sou- tiennent qu'elle était mariée, à défaut de contrat, sous  le régime paraphernal en vigueur dans la Savoie, lors  de la célébration de son mariage ;   « Qu'ils revendiquent pour la cohérie tous les objets,   biens et valeurs trouvés au décès de François Atrux,  sauf l'effet des dispositions dont la veuve survivante à  été gratifiée par les testament et codicille des 1er juillet  1884 et 4 juin 1887 ;   « Attendu que la seule question qui divise les par- ties est celle de savoir quel a été le régime matrimonial  que les conjoints Atrux-Carquillat ont entendu adopter  pour le règlement de leurs intérêts pécuniaires, qu'il  appartient au Tribunal de déterminer ;   « En droit ;  « Attendu qu'au cas où deux étrangers se marient   en France sans contrat, la règle de l'art. 1393, suivant  laquelle les époux doivent être considérés comme ma- riés sous le régime de la communauté, ne s'applique  nécessairement pas à eux comme elle s'appliquerait  entre Français ;   « Qu'à leur égard il convient de discerner la mutuelle   intention des parties et de la rechercher dans les diver- ses circonstances contemporaines du mariage, et, con- séquemment, si les époux ont manifesté, lors de leur  union, la volonté de rester régis par leur statut person- nel, il y aura lieu de décider qu'ils sont soumis au ré- gime de droit commun établi par leur loi nationale ;   « En fait :  « Attendu qu'il ressort des circonstances et docu- ments de la cause que, lors de leur union devant l'offi- cier de l'état civil français, les époux Atrux-Carquillat  n'avaient pas renoncé à leur loi d'origine, qu'ils avaient  pris soin de faire procéder à Thônes, leur pays natal,  aux publications préalables alors usilées en Savoie ;   « Attendu qu'en cette matière les déclarations et les   affirmations contraires des parties ne sauraient influer  sur la solution du débat, mais qu'en recherchant l'ex- pression de leur commune intention, plus spécialement  dans les actes de leur vie civile, le Tribunal a les élé- ments pour déterminer le régime qu'elles ont entendu  adopter ;   « Qu'à cet aspect et sous ce rapport.il convient d'ob- server, comme il a été énoncé ci-dessus, que les époux  Atrux étaient tous deux savoisiens et sujets sardes ;  qu'ils étaient venus à Paris en 1844, et avaient été  employés au service des frères Agnellet, leurs com- patriotes, jusqu'au temps de leur mariage, célébré  en 1851 ;   « Attendu qu'il n'apparaît pas qu'à ce moment ils   aient opté pour les avantages du régime français ;   « Que les premières opérations et les actes immé-  diats de leur association conjugale démontrent leur  accord de s'en référer à leur loi nationale, exclusive  de toute communauté, en même temps que la persis- tance de leur esprit de retour en Savoie, restée le cen- tre de leurs relations et de leurs affections ;   « Qu'ainsi, après avoir fondé à Paris un établisse-  ment commercial, ils ont pris soin dans leurs inven- taires successifs, de 1854 à 1856, de porter, par compte  séparé et nominal, l'avoir propre de chacun d'eux  avant mariage, s'élevant, celui du mari à 3,644 fr, 35,  et celui de la femme à 1,000 fr., sans les réunir ni  les confondre, comme l'aurait comporté l'application  du régime de communauté ;   « Que l'emploi de leurs premières économies et   épargnes, en 1855, a consisté dans l'acquisition dedeux   I immeubles en Savoie ;  i « Qu'avant comme après l'annexion, de 1857 à 1876   Atrux a consacré les profits et les bénéfices de leur  commerce à y acquérir d'autres lots plus importants,  suivant la progression de leur fortune ;   « Attendu que ce mode de placements successifs et   la situation des biens acquis sont de nature à démontrer  que les époux Atrux, en conservant l'esprit de retour  dans leur pays d'origine, avaient conçu le dessein d'y  établir le centre de leurs intérêts, comme ils y avaient  maintenu le centre de leurs affections;   « Attendu que ces inductions sont corroborées par  les voyages périodiques de François Atrux en Savoie et  sa retraite en 1888, après fortune faite, à Thônes, là où  il est mort en 1891, et là où il a désiré être inhumé;   « Attendu qu'en proclamant dans son testament qu'il   renonçait au bénéfice de la loi sarde, sous le régime de  laquelle il déclare s'être marié, et en léguant à sa  femme le quart en toute propriété et le quart en usu- fruit des biens qu'il avait acquis à l'aide de leurs efforts  communs, feu Atrux a entrepris de la dédommager des  inégalités de leur régime conjugal et professé en même  temps que ce régime était celui de leur statut national,  par opposition au régime français;   « Attendu que les actes et les faits invoqués par les  demandeurs ne contredisent pas la démonstration que  portent en eux les circonstances et les faits contempo- rains du mariage ;   « Attendu que l'annexion de la Savoie à la France   n'a pu, en raison même du principe de l'incommutabi- lité des conventions matrimoniales, modifier le régime  adopté par les époux ;   « Que l'inscription de François Atrux sur les con-  trôles de la garde nationale de Paris, en 1858, ne sau- rait avoir la signification qu'ils voudraient lui attri- buer, puisqu'aux termes du décret des 11-22 janvier  1852, les étrangers jouissant des droits civils pouvaient  y être admis sur l'avis favorable du conseil de recense- ment ;   « Attendu qu'on chercherait vainement à tirer une  induction contraire du contrat de mariage de Benjamin  Atrux, en 1876 ; qu'en constituant conjointement et so- lidairement une dot à leur fils, les époux Atrux-Car- quillat ne se sont pas reconnus communs en biens :  que l'intervention de la mère n'implique pas nécessai- rement l'existence d'une communauté d'idées enlre elle  et son mari ; qu'elle s'explique par l'usage, les conve- nances et les rapports de famille, autant que par les  sûretés qu'elle procurait au bénéficiaire de la dot dans  le crédit et la solidarité des constituants, ses codébi- teurs ;   « Attendu, à la vérité, que, dans un acte de prêt  consenti le 10 juin 1882 par le Crédit Foncier, Alfred  Atrux, agiss&nt comme mandataire de ses père et  mère, a déclaré qu'ils étaient mariés sous le régime de  la communauté ; mais qu'il est établi qu'il n'avait ni  qualité ni autorité pour faire cette déclaration ; qu'aux  termes de la procuration à lui conférée, il avait pouvoir  de déclarer « qu'ils étaient sujets sardes et mariéssan  contrat »";23 décembre;TRIBUNAL CIVIL DE LA SEINE lr« ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18930107.pdf;189301072
189301080;"« Le Tribunal,  « Attendu qu'Eloy, qui était employé comme garde-  chasse de Say, se plaint du renvoi brusque dont il a été  victime et demande contre ce dernier condamnation  au payement d'une somme de 5,365 fr. 25, tant pour  gages que pour privation de bénéfices que devaient lui  procurer les soins qu'il avait apportés à la multiplica- tion du gibier de Say, ainsi qu'à la destruction des ani- maux nuisibles ; que le défendeur prétend qu'il était  en droit de remercier Eloy de ses services comme il lui  plairait, et qu'il ne lui doit, pour toute indemnité, que  ses salaires comme garde jusqu'au mois d'août inclu- sivement, soit 465 fr 25 dont il lui fait offre ;   « Mais attendu que cette somme est insuffisante;   qu'en effet, le Tribunal doit tenir compte, dans l'appré-  ciation du préjudice éprouvé par Eloy, de ce qu'il était  garde-chasse en même temps que garde particulier; que  ces fonctions ayant un caractère public, il ne saurait  être assimilé à un serviteur à gages ; que, de plus, en  détruisant comme il l'a fait de nombreux animaux  nuisibles et en favorisant ainsi la conservation et la  reproduction du gibier (lièvres et faisans), il a par ses  soins assuré à Say des chasses productives ;   « Attendu que dans ces conditions l'offre de Say de   payer à Eloy la somme de 465 fr. 25 c. pour toute in- demnité est insuffisante, et que le Tribunal fera une  juste appréciation des droits des parties d'après les ren- seignements particuliers qui lui sont fournis, en ajou- tant à cette somme celle de 500 francs;   « Par ces motifs,  « Condamne Say à payer à Eloy la somme de   965 fr. 25 c, tant comme complément de gages qu'à  litre de dommages-intérêts;   « Et le condamne aux dépens. »";15 novembre;COUR D'APPEL DE PARIS 5° ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18930108.pdf;189301080
189301081;"« La Cour,  « Considérant qu'aux termes de l'article 1780 du   Code civil, le louage des services, fait sans détermina- tion du durée, peut toujours cesser à la volonté de  l'une des parties contractantes ;   « Considérant, il est vrai, que la résiliation par la  volonté d'un seul des contractants peut donner lieu à  des dommages-intérêts, si elle apparaît comme con- traire aux usages, voulue méchamment et de façon à  nuire, ou brusquement imposée malgré des services en- gagés ou certaines conventions annexes;   « Mais considérant qu'Eloy n'établit pas que Say,   chez lequel il était entré au mois, ait contrevenu à l'u- sage ou qu'il lui ait causé un préjudice quelconque  dans les termes ci-dessus, après l'avoir fait remercier  le 15 juillet et en se bornant ensuite, sur sa demande,  à lui offrir en référé, puis à la barre du Tribunal : 1»";15 novembre;COUR D'APPEL DE PARIS 5° ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18930108.pdf;189301081
