id;arrêt;date;juridiction;lien;id
188401010;"« Le Tribunal,  « En ce qui concerne Thénot et Dumaine :  « Considérant qu'ils ne comparaissent point et recon-  naissent ainsi le bien fondé de la demande formée  contre eux parGillet ;   « En ce qui concerne Demonet :  « Considérant qu'il est entrepreneur principal du  deuxième lot des travaux du chemin de fer de l'Etat de   Trégnères à Clamecy;   « Qu'il reconnaît avoir rétrocédé une partie de ces   travaux aux sieurs Thénot et Dumaine;   « Considérant que Gillet prétend avoir fait à ce der-  niers des fournitures ayant servi à l'exécution desdits  travaux et s'élevant, pour Thénot, à 843 fr. 30 c-, et  pour Dumaine à 861 fr. 70 c, soit au total 1,705   francs ;   « Considérant que le sieur Demonet, malgré la rétro-  cession faite â Thénot et Dumaine, n'en est pas mains  resté garant de l'exécution de ces travaux envers l'Etat ;   « Qu'il a donc du les surveiller et n'a pu ignorer les   fournitures dont Gillet réclame le prix ;   « Que, d'ailleurs, il ne conteste pas sérieusement que   ces fournitures aient été faites ;   « Considérant que de la rétrocession partielle faite aux   sieurs Thénot et Dumaine, est résultée pour Demonet,  entrepreneur principal, l'obligation formellement stipulée  en l'article 9 du cahier des charges, non seulement de  surveiller, mais encore de demeurer personnellement  responsable à l'égard des tiers, du paiement des four- nitures par eux faites pour l'exécution des travaux sous   « Considérant que si, par suite de l'application de ce   principe, la demande de Gillet contre Demonet peut et  doit être accueillie, la condamnation à intervenir contre  ce dernier ne saurait être basée que sur le montant des  fournitures réellement employées aux travaux cédés, et  dont les comptes lui seront remis, et auront été débattus  et arrêtés avec lui ;  « Par ces mol ifs,  « Donne défaut contre les sieurs Thenot et Dumaine   non comparants, dont le profit, chacun en ce qui le  concerne, sera ultérieurement adjugé ;   a Dit que Demonet sera tenu avec eux, et entre eux  des sommes dues à M. Gillet pour fournitures qui se- ront reconnues avoir été faites par lui, et ayant servi à  l'exécution des travaux ;   « Dit que dans la quinzaine de ce jour, Gillet devra  fournir à Demonet et arrêter avec lui les comptes des- dites fournitures, sinon et faute de ce faire, il sera  par les parties conclu et par le Tribunal statué ce que  de droit ;   En exécution de ce premier jugement, M. Gillet   a fourni les comptes, et les parties étant revenues   devant le Tribunal, un deuxième jugement, du 22   février 1881, a fixé la créance de fournitures de  M. Gillet dans les termes suivants :   « Le Tribunal,  « Considérant que par jugement contradictoire de ce   nilures qu'il justifierait av( faites a""x sieurs Thénot et  Dumaine pour l'exécution es travaux qu'ils ont sous- eutrepris de Demonet, lign1 de chemin de fer de l'Etat   de Trégnières à Clamecy;   « Que ce jugement a # à quinze jours de sa date   le délai dans lequel le coPte desdites fournitures de- vait être arrêté entre les rities intéressées;   « Considérant que Gillet remis à Demonet dans le   délai imparti les notes éta s?ant sa créance;   « Mais que non-seuleme 1 ^ n'a pas répondu à cette  communication, mais qu'il ' comparaît pas à l'audience  de ce jour, ce qui indiqu^u'il n'a aucune objection   sérieuse à produire contif la réclamation qui lui est  faite;   « Par ces motifs,  « Adjuge le profit du déj-it prononcé contre les sieurs   Thenot et Dumaine à l'aiîjence du 8 février dernier;   « Donne défaut, faute djplaider, contre Demonet, non   comparant ni régulièremeî représenté à cette audience,  et les condamne à payer] Gollet, savoir : Thénot, la  somme de 843 fr. 30 c, \ Dumaine celle de 861 fr.  70 c; et Demonet, comf responsable, de la somme  totale de l,70o francs, qt|s lui doivent pour les causes   « Les condamne, en*putre, aux intérêts desdites  sommes, tels que de drol en 10 francs de dommages- intérêts et aux dépens. J   Appel de ces jugefents a été interjeté par   > Me Danet a soutenu fe conclusions de cet appel,   s'attachant à démontrer fl'aucun lien de droit n'existait  entre M. Gillet, fournisse»";M novembre;COUR D'APPEL DE PARIS 3° ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18840101.pdf;188401010
188401011;"« La Cour,  « Considérant que dans un intérêt de justice et d'hon-  neur, comme aussi pour la bonne exécution des tra- vaux pubiies, il importe à l'Etat d'assurer le paiement  exact de la main-d'œuvre et des fournitures employées  par les entrepreneurs dans lesdits travaux ;   « Considérant que, dans ce but, l'article 9 des clauses   et conditions générales des Ponts et chaussées porte que  l'entrepreneur ne peut céder à des sous-traitants tout  ou partie de son marché;   « Que dans tous les cas, il demeure personnellement   responsable enves les ouvriers et les tiers ;   « Considérant que cette stipulation faite par l'Etat au   profit de toutes personnes créancières des sous traitants  pour le fait de l'entreprise est parfaitement valable aux  termes de l'article 1121 du Code civil, comme faisani  partie des conditions d'ûn marché que l'administration  conclut pour elle-même;   « Qu'il ne résulte une action directe contre l'entrepre-  neur au profit de quiconque a fait, même à l'insu de cet  entrepreneur, des fournitures destinées aux ouvrages  dont la confection était abandonnée à des sous trai- tants ;   « Adoptant, au surplus, les modifs des premiers juges ;  « Confirme avec amende et dépens. »";M novembre;COUR D'APPEL DE PARIS 3° ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18840101.pdf;188401011
188401020;"« Le Tribunal,  « Attendu que le 23 mars 1880, le sieur Biaise, ou-  vrier mécanicien, chez le sieur Piat, était occupé à  creuser une rainure dans un cylindre de fonte, lorsqu'un  éclat de fonte s'étant détaché ""du cylindre fut projeté  sur l'œil dudit sieur Biaise, lequel a été depuis perdu  à la suite de trois opérations qui ont dû être pra- tiquées ;   « Qu'en réparation de ce préjudice le sieur Biaise   réclame au sieur Piat à titre de dommages-intérêts une  rente viagère de 2,400 francs ;   « Attendu que dans son assignation le sieur Biaise ne   relève aucune faute imputable au sieur Piat ;   « Qu'il se borne à énoncer que ce dernier ne saurait   décliner la responsabilité du fait dont s'agit, sans en in- diquer, d'ailleurs, aucunement le motif ;   « Attendu que par des conclusions en date du 2 fé-  vrier dernier, le sieur Biaise articule trois faits, dont il  demande subsidiairement à faire la preuve ;   BWJ";22 décembre;COUR D'APPEL DE PARIS 4« ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18840102.pdf;188401020
188401021;"« Le Tribunal, , , , . . . ,  « Attendu que de Dorlodot prétend n avoir jamais cessé   d'être propriétaire du matériel roulant et du matériel  fixe dépendant de la location Schwab et assurés _par  feeluM en exécution de son bail sous les numéros 2 et  3 de la police, et demande à être autorisé à toucher la  somme de 6,479 fr. 50 c. qui forme la portion de 1 in- demnité, concernant lesdits objets, allouée par la com-  pagnie le Monde ;   « Attendu que l'indemnité allouée par ! assureur ne   représente point les objets qui ont péri dans le sinistre ;   a Que, d'après la doctrme et la jurisprudence, elle est   la compensation de la prime annuelle payée par l'as- suré, l'équivalent et le prix du risque que celui-ci a  couru de donner la prime en pure perte, et de ne rien  recevoir à la place, dans le cas où les objets assurés   n'auraient pas été détruits ; ,""""""1^»";22 décembre;COUR D'APPEL DE PARIS 4« ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18840102.pdf;188401021
188401022;"« La Cour,  « Sur les faits articulés sous les numéros 1 et 3 des   conclusions de l'appelant ;   « Adoptant les motifs des premiers juges,  « Sur ceux articulés sous le numéro 2 :  « Considérant qu'il est établi par les enquête et ex-  pertise auxquelles il a été procédé sur la plainte de  Biaise que le jour de l'événement, celui-ci n'a nullement  demandé à l'outilleur de l'atelier Piat des lunettes mé- talliques destinées à prévenir les effets de la projection  des éclats de métal ; qu'il est constant qu'un certain  nombre de ces lunettes étaient dans l'atelier à la dispo- sition des ouvriers qui croyaient devoir recourir à ce   mode de préservation ;   « Que les faits dont l'appelant demande à faire la   preuve, sont donc dès à présent controuvés par les do-  cuments de la cause;   « Considérant qu'en tenant à la disposition de ses   ouvriers des lunettes, dont l'emploi est demeuré facultatif  dans tous les ateliers de construction, et dont l'usage  n'est ni exempt d'inconvénients, ni certainement efficace,  Piat a satisfait à l'obligation étroite de vigilance impo- sée au patron dans l'intérêt des ouvriers qu'il emploie;   « Qu'il résulte de l'ensemble des documents de la   cause que la blessure dont Biaise a été la victime, a  été reçue par lui fortuitement au cours du travail habi- tuel de sa profession qu'il exécutait dans les conditions   normales ;   « Que le fait ainsi dégagé de toute imprudence de   l'ouvrier, de toute faute du patron constitue un simple  accident qui n'engage aucune responsabilité;   « Par ces motifs,   « Confirme. »";26 décembre;TRIBUNAL CIVIL DE LA SEINE > ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18840102.pdf;188401022
188401060;"« Le Tribunal,  « Attendu que la dame Bernage, dite Boiss, déclare   avoir acheté en octobre 1873, moyennant 12,000 francs,  un groupe en terre cuite désigné sous le titre d'un Sa- lyre lutinant une nymphe, et annoncé comme l'œuvre de   Clodion ;   « Qu'elle ajoute n'avoir fait celte acquisition qu'à rai -  on de l'existence sur ledit groupe de la signature Clo-  dion, suivie de la date 1169 ;   « Qu'à l'appui de son allégation, elle produit le reçu   émané de Maillet du Bouliay, son vendeur, qui certifie  ces deux circonstances, lesquelles aui aient, suivant la  demanderesse, déterminé la fixation du prix relative-  ment élevé pour lequel ce groupe a été vendu ;   « Attendu que la dame Bernage soutient aujourd'hui   avoir découvert, depuis la vente, que la signature Clo- dion, figurant sur ledit groupe et paraissant d'abord  faire corps avec lui, ne s'y trouve rattachée que par un  raccord habilement fait pour sceller, dans le rocher sou- tenant les personnages, un morceau de terre cuite por-  « Que suivant elle et dans ces circonstances, en ad- mettant même qu'il soit l'œuvre de Clodion, ce groupe  ne coustituerait plus la chose qu'elle a entendu ac-  quérir ;   vente ;   « Qu'elle demande, en conséquence, l'annulation de la   « Attendu que la vente doit, comme tout autre con-  trat, s'interpréter suivant la commune intention des par- ties ; que l'erreur sur la subitance de la chose vendue   est de nature à vicier la convention ;   « Attendu que la signature de l'auteur sur un objet   d'art en garantit l'authenticité et devient un élément   important de sa valeur vénale ;   a Attendu que Maillet du Bouliay, tout en faisant les  plus vives protestations contre la demande de la dame  Bernage, a appelé en garantie Denière, son propre ven-  deur ;   « Que ce dernier conteste également tant la demande   principale que la demande en garantie ;   « Mais attendu que le Tribunal n'a pas quant à pré-  sent les éléments nécessaires pour statuer au fond ;   et Qu'il y a lieu de recourir à une expertise contradic-  toirement ""entre toutes les parties en cause ;   « Par ces motifs,   « Avant faire droit, et sans qu'il soit rien préjugé sur   les droits respectifs des parties, commet Guillaume,  Chapu et Aimé Millet, experts, à l'effet de, serment  préalablement prêté devant le président de cette cham- bre ou le magistrat qui le remplacera, rechercher et   « 1° Si le groupe dont il s'agit est de Clodion ;  « 2° Si la signature de Clodion apposée sur ce groupe   a été ou non rapportée ;   s 3° A quelle époque a eu lieu le travail de rac-  dire :   cord ;   t 4° Rechercher autant que possible et dire si ledit   raccord a eu lieu avant ou après la vente faite à la   dame Bernage le 13 décembre 1873 ;   « 5° Donner leur avis sur la valeur vénale dudit groupe   dans les trois hypothèses suivantes :   « Premièrement. Avec la signature faisant corps avec   le groupe ;   t Deuxièmement. Avec la signature rapportée ;   Mt tlBEA WJX";5 janvier;TRIBUNAL CIVIL DE LA SEINE lr« ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18840106.pdf;188401060
188401070;"« Le Tribunal,  a Attendu que, par son assignation du 8 décembre   dernier, Trombert, entrepreneur de marbrerie, demande  contre Berger, agent voyer de la commune de Gentilly,  la condamnation au paiement de 10,000 francs pour ré- paration du préjudice que lui aurait causé depuis le mois  de juin, le refus arbitraire de permis de travaux dans  le cimetière de Gentilly;   « Attendu que Berger oppose l'exception d'incompé-  tence ; que, subsidiairement, il conclut à la non receva- bilité de la demande, prétendant n'avoir agi que d'après  les ordres ou par délégation du maire ;   RVI";3 janvier;COUR DE CASSATION ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18840107.pdf;188401070
188401090;"« Le Tribunal,  « Attendu que l'élection de domicile qui était dans   l'intérêt manifeste de la créancière n'avait absolument  rien de contraire à celui du débiteur, qui ne pouvait en   « Considérant que l'article 189 du Code de commerce 1 ,   a seulement déterminé le délai de la prescription en ma- f/™™/ IZÏkl? ' ' 6 P a^ravatl0n   tière de lettre de change, sans que, d'ailleurs, il ait eu ! aans se,s ooiigations ;  rien modifié les règles ordinaires de la prescription ; j « Qu,e e n a™1 Pas eté interdlte. Par le contra i .   « Considérant que les signataires d'u neutre de change « ^u,elle Tf tra,ï au c  et notamment tireur et celui oui l'a accemée sont (lue le heu du Paiement des arrérages avait été stipulé  LtZeT£ faxSMO ^ (Sde coSSi, ^ exclff de la crédirentière, qui pour-  t  débiteurs solidaires envers le Dorteur • rait meme' Par un chanSement de domicile réel, trans-  fcoTsid^ et. 2249 ! f?^^eJ^k une distance considérable de   on,traird dans POri ,f P»";8 décembre;TRIBUNAL BV HEU DU NAUFRAGE;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18840109.pdf;188401090
188401130;"« Le Tribunal I Par ces moiifs>   « Attendu que si, aux termes de l'article 25 de la loi ! « Confirme le jugement dont est appel ;   du 21 germinal an XI, nul ne peut ouvrir une officine « Ordonne qu il sera exécuté selon sa forme et te-  de pharmacien, s'il n'est en même temps propriétaire du j neur \ „   fonds et muni du diplôme, il ne saurait en résulter | « Condamne 1 appelant en 1 amende et aux dépens. »";8 janvier;COUR D'APPEL DE PARIS 29 ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18840113.pdf;188401130
188401131;"« Le Tribunal,  « Sur la régularité de la procédure ;  « Attendu que s'il est vrai que les articles 10, et sui-  vants de la loi du 18 mars 1806, règlent les pouvoirs  des conseils de prud'hommes en cas de contravention  aux lois et règlements sur la propriété des dessins de  fabrique, et si l'article 13 de ladite loi règle d'une ma- nière spéciale les formalités qu'ils devront suivre pour  les visites qu'ils feront chez les fabricants, chefs d'ate- lier, ouvriers ou compagnons, cet article ne prononce  pas la nullité des procès-verbaux dressés en une autre  forme qui constateraient des contraventions aux lois et  règlements relatifs aux dessins de fabrique, alors sur- tout que ces proces-verbaux ont été accompagnés des  garanties spéciales édictées par la loi dans les cas en- tièrement analogues des brevets d'invention et des mar-  ques de fabrique ;   « Au fond,  « Attendu que l'épingle à friser les cheveux dont le   demandeur revendique la propriété ne constitue ni une  œuvre d'art, ni une invention nouvelle, mais ne fait que  revêtir une forme qui appartient à la mode, et est des- tinée à atteindre un but connu, faire friser plus facile- ment les cheveux, que dès lors les dispositions reven- diquées par Bohn, ne sont pas comprises dans les ca-  l tégories indiquées par la loi de 1806 ;   « Sur les conclusions reconventionnelles de Mira-  blon ;   « Attendu qu'il n'est pas établi que la demande de   Bohn, ait été faite de mauvaise foi et dans un but vexa- toire ; que d'ailleurs Mirablon ne justifie d'aucun pré-  a Par ces motifs,  « Dit que la saisie faite par exploits de Gavard du   18 novembre 1879 est régulière, rejette en conséquence   l'exception de nullité apposée par Mirablon ;   « Et statuant au fond,  « Dit Bohn mal fondé dans sa demande principale ;   « L'en déboute ;  « Dit Mirablon, mai fondé dans sa demande recon-  ventionnelle ;   « L'en déboute,  « Condamne Bohn aux dépens. »";13 décembre;TRIBUNAL CIVIL DE LA SÈ1NË 3e ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18840113.pdf;188401131
