id;page;arrêt;date;juridiction;lien;id
185701;8;LA COUR    Attendu qu'il ne résulte nullement des motifs de l'arrêt attaqué que la Cour de Paris ait considéré la promesse de rente viagère dont il s'agit comme faite à titre gratuit  et qu'il ressort au contraire des expressions dudit arrêt  sainement entendues  que ladite promesse constituait en réalité une condition accessoire de la vente du 22 sept  1854    Attendu dès lors  et dans cet état des faits  que ladite promesse de rente viagère se rattachant à un acte à titre onéreux devait être régie  ainsi que l'a jugé la Cour impériale de Paris  par les termes généraux du droit  et non par la disposition de l'art  1969  Cod  Nap   exclusivement relatif aux constitutions de rentes viagères faites à litre purement gratuit  Rejette  etc   ; 5 nov. 1856. ; Ch. req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5545078t/f8.image;185701
185702;13;   sur le 1er moyen   Attendu que si l'ordonnance de 1747 a interdit  dans son préambule  les interprétations arbitraires  et a proscrit  dans son art  19  un certain nombre de substitutions conjecturales  il n'en faut pas moins maintenir les interprétations rationnelles  et respecter le principe général et absolu qui commande au juge du fait de s'attacher avant tout  en matière de testament  à rechercher et à constater la volonté du testateur et sa véritable intention     Attendu que cette recherche a imposé à la Cour impériale dont l'arrêt est attaqué  le devoir d'interpréter la disposition du testament du 5 mai 1751  par laquelle le testateur a légué certains de ses biens (pour le cas où son légataire décéderait sans postérité légitime) à Palluat de Jalamonde et à ses enfants nés et à naître     Attendu que la doctrine a toujours reconnu  après comme avant l'ordonnance de 1747  qu'une clause testamentaire énoncée dans ces termes constituait une disposition qui pouvait et devait être interprétée     Attendu que cette interprétation était d'autant plus nécessaire  que la Cour impériale s'est trouvée en présence de deux prétentions diamétralement opposées  dont l'une consistait à voir dans cette locution un legs conjoint  tandis que l'autre y trouvait un legs grevé de substitution au profit des enfants nés et à naître du légataire  Attendu que  dans le système de l substitution  tous les droits étaient fixés dès le premier moment  et qu'au contraire  dans l'hypothèse d'un legs conjoint fait au père et à ses enfants nés et à naître  les droits varieraient à chaque naissance  et de nouveaux partages deviendraient nécessaires     Attendu  d'ailleurs  que c'est avec d'autant plus de raison que l'arrêt attaqué a vu une substitution fidéicommissaire dans le legs fait à Palluat de Jalamonde  que ce legs lui même n'arrivait au légataire qu'en vertu d'une autre substitution fidéicommissaire     Que  de plus  une dernière substitution donne un caractère de certitude à l'interprétation adoptée par l'arrêt attaqué  car  par cette clause  Palluat de Jalamonde est chargé seul de conserver et de rendre les domaines litigieux à Urbain Gallet  dans le cas où il décéderait sans enfants  et que  dès qu'il est seul chargé de rendre  on doit conclure qu'il a été saisi seul  ce qui exclut l'idée d'un legs conjoint    Que  dans ces circonstances  le legs étant fait à Palluat de Jalamonde  saisi de tous les biens légués  et  en outre  à ses enfants nés et à naître  il y avait nécessairement  pour lui  obligation de conserver et de rendre à ses enfants  par conséquent  substitution fidéicommissaire     Attendu  dès lors  que l'interprétation adoptée par l'arrêt attaqué  étant ainsi basée sur l'ensemble des dispositions testamentaires  est complétement justifiée  et atteste que telle fut réellement la volonté du testateur   Sur le deuxième moyen    Attendu que le rejet du premier rend superflu l'examen du second  et que le droit des défendeurs éventuels étant reconnu  il devient inutile de rechercher s'ils pouvaient invoquer subsidiairement la prescription    Sur les troisième et quatrième moyens     Attendu qu'ils n'ont été présentés ni en première instance  ni en appel  et que  d'ailleurs  ils ne peuvent être invoqués à titre de moyens d'ordre public  la loi du 14 nov  1792 ayant abrogé l'ordonnance de 1747  et la loi du 28 mars 1793 ayant anéanti au profit de la nation les droits des appelés et des tiers sur les substitutions dont les émigrés étaient grevés    Rejette  etc   ; 9 juill. 1856, ; Ch. req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5545078t/f13.image;185702
185703;14;LA COUR       Attendu  quant au défaut de remploi  qu'il suffit de lire le contrat de mariage des époux Legenvre  pour reconnaître avec la Cour impériale que l'art  2 ne soumettait pas la faculté d'aliéner les immeubles dotaux à la nécessité du remploi  qu'il imposait seulement au mari l'obligation de fournir des sûretés immobilières  pour le cas où il voudrait  toucher le prix des biens dotaux aliénés    Attendu  d'ailleurs  que la Cour a encore usé en ce point de son droit exclusif d'interprétation  et que  sous ce double rapport  sa décision est inattaquable    Attendu  quant à l'incapacité de Legenvre père de disposer du prix d'un bien dotai appartenant à son fils mineur  que l'aliénation de l'immeuble en question ayant été régulièrement faite  le prix dû par les acquéreurs est devenu  par l'effet de la mort de la dame Legenvre  un capital mobilier que le tuteur avait le droit de toucher pour l'héritier mineur  et que  d'ailleurs  Legenvre n'a touché ce prix qu'après y avoir été autorisé par délibération du conseil de famille  et en vertu de deux jugements passés en force de chose jugée  qu'ainsi  en rejetant la demande en nullité de la vente  l'arrêt attaqué ne s'est mis en opposition avec aucun texte de loi    Rejette  etc   ; 25 fév. 1856.;Ch. req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5545078t/f14.image;185703
185704;15;   Sur les premier et troisième moyens du pourvoi  relatifs au chef qui concerne la propriété des îles et brotteaux en litige  Attendu que l'interprétation que l'arrêt attaqué a cru devoir donner aux termes de l'acte dé concession dû mois de juin 1289 rentrait  par sa nature même  dans le domaine exclusif de la Cour impériale  et qu'elle échappé à la censure de la Cour de cassation   que  d'ailleurs  ce n'est que surabondamment que cet acte a été invoqué par ledit arrêt  qui a déclaré que  d'après d'autres titres anciens et des déclarations postérieures des biens et dettes des communes  on hé saurait douter que le hameau ou section de Châtillon ia Palud avait sa part indivise avec la commune de Saint Maurice de Remeus et là section de Bublanc dans les îles et brotteaux en litige   Attendu que si  après avoir ainsi reconnu  d'après les titres  cette communauté de droits dé propriété indivise dans les terrains dont il s'agit  entre les trois communes ou sections de commune précitées  l'arrêt attaqué  pour repousser la prescription trentenaire prétendue sur ces mêmes terrains par la commune de Saint Maurice de Remens à son profit et au profit de la section de Bublanc contre là section de Châtillon la Palud  a dit que la possession n'a pu  de et indivise qu'elle était entre les trois communes  devenir séparée et exclusive en faveur des deux premières qu'en vertu d'un titre qui en aurait changé le caractère et la nature  ledit arrêt a immédiatement ajouté « qu'il réce suite  en outre  de l'enquête à laquelle il a été eontradictoire« ment procédé  que lors même que les habitants de Châtillon« la Palud n'auraient pas fait des actes de possession sur les ce communaux dont s'agit  aussi nombreux que ceux de la comte mune de Saint Maurice de Remens et de Bublanc  il est  toutece fois  certain qu'ils en ont fait quelques uns  soit en y menant ce des bestiaux pâturer  soit en y coupant des bois  et surtout en ce y plantant des vergines  acte qui ne pouvait être fait qu'à titré ce de copropriétaire »    Attendu  en droit  que si  à la différence du fermier  de l'usufruitier  de l'usager  qui détiennent la chose à titre précaire  et ne peuvent se changer à eux mêmes la cause et le principe de leur possession  le communiste qui  en celte qualité  possède la chose animo domina  comme propriétaire  n'a pas besoin d'un titre nouveau pour la prescrire en totalité au regard et au préjudice de son cocommuniste  il faut  du moins  que sa possession ait  été  pendant tout lé temps requis pour prescrire  exclusive de tous actes de possession dé là part de celui ci   Attendu que tel n'a point été  d'après les faits constatés par l'arrêt attaqué  et qui viennent d'être rappelés  lé caractère de la possession de la commune de Saint Maurice de Remens sur les îles et brotteaux en litige   et qu'ainsi ledit arrêt a pu  d'après ces faits  repousser l'exception de prescription invoquée par celte commune contre la section de Châtillon la Palud  relativement auxdites îles et brotteaux   qu'en cela  ledit arrêt  loin de violer les art  2229  2230 et 2236  C  Nap   en à fait une juste application     Rejette  Mais  en ce qui touche le deuxième moyen du pourvoi dirige contre les dispositions de l'arrêt attaqué qui statuent sur le mode et les opérations du partage desdites îles et brotteaux entré les trois communes et sections de communes copropriétaires     Vu l'art  1  sect  5 de la loi dû 10 juin 1793  les art  19 et 46 de la loi du 18 juill  1837  et la loi du 16 fruct  an 3     Attendu que l'autorité administrative est seule compétente pour statuer sur le mode de partage des biens communaux  ainsi que sur les opérations de ces partages et sur les contestations auxquelles ils peuvent donner lieu   Qu'en nommant  pour faire le partage  et à défaut de convention des communes sur ce point  des experts dont il a indiqué les opérations et la mission  sauf aux communes à revenir devant le tribunal ou la Cour pour faire statuer sur le mérite du rapport des experts  et être envoyées en possession des parties des communaux qui seront attribuées à chacune d'elles ou qui auront été rectifiées par lé tribunal ou la Cour  l'arrêt attaqué a excédé sa compétence et formellement violé les lois précitées     Attendu que ce moyen  qui intéresse l'ordre des juridictions  est d'ordre public  que le tribunal et la Cour impériale auraient dû le suppléer  et qu'il peut être invoqué pour la première fois devant la Cour de cassation  même par la commune de Saint Maurice de Remens  quoique ce soit elle qui  par des conclusions formelles  a saisi le tribunal et la Cour de la connaissance du mode et des opérations du partage   Casse l'arrêt de la Cour impériale de Lyon du 3 avr  1854  dans la disposition qui statue sur le  mode et les opérations du partage  etc   ; 26 août 1856. ; Ch. civ. ;https://gallica.bnf.fr/ark:/12148/bpt6k5545078t/f15.image;185704
185705;16;  Vu l'art  2262  C  Nap   Attendu qu'il résulte  en fait  du jugement attaqué  que si  par l'acte du 3 nov  1745  l'auteur de de Panisse avait accordé aux emphytéotes de Lamanon la faculté d'employer à l'arrosement de leurs terres les eaux du canal de Craponne  à la charge d'une redevance annuelle  ceux ci avaient la faculté de ne pas arroser toutes les années  et ne devaient la redevance qu'autant qu'ils arrosaient  que la quotité de la redevance variait même chaque année suivant la diversité des cultures et l'étendue des terrains arrosés  Qu'ainsi  les redevances annuelles stipulées par de Panisse formaient autant de créances distinctes  indépendantes les unes des autres  ne pouvant naître chaque année que du consentement de chaque emphytéote  sans que l'expression de ce consentement l'engagât pour les années suivantes  qu'avant l'intervention de ce consentement  il n'était rien dû à de Panisse  et celui ci ne pouvait rien réclamer  que la prescription des obligations dérivant de ces contrats successivement renouvelés  ne pouvait donc courir que du jour où chacun d'eux avait reçu sa perfection et sa force obligatoire en faveur de de Panisse par le concours des deux volontés nécessaires à sa formation   D'où il suit qu'en faisant courir  sans distinction  à partir de l'acte du 3 nov  1745  la prescription de toutes les redevances dues à de Panisse  même de celles à venir  qui  à défaut d'arrosement  auraient pu n'être jamais dues  et en déclarant Bérenguier affranchi par la prescription de l'obligation de payer les redevances  tant pour le passé que pour l'avenir  le tribunal de Tarascon a faussement appliqué et par suite violé l'art  2262  Cod  Nap     Casse  etc  ; 21 mai 1856.;Ch. civ.;https://gallica.bnf.fr/ark:/12148/bpt6k5545078t/f16.image;185705
185706;16;     Attendu qu'aux termes de l'art  30  tit  4  lre part  du règlement de 1738  l'arrêt d'admission d'une requête en cassation doit être signifié aux défendeurs dans trois mois  au plus tard  à compter du jour dudit arrêt  et que  faute par le demandeur de l'avoir fait signifier dans ledit temps  il demeure déchu de sa demande en cassation  sans qu'on puisse y avoir égard dans la suite  sous quelque prétexte que ce soit    Attendu que  dans l'espèce  l'arrêt d'admission obtenu au nom de la veuve Régis Badouin  demanderesse en cassation  de l'arrêt rendu 33 Jurisprudence de la Cour de cassation  34  par la Cour impériale de Nîmes  le 15 juin 1853  au préjudice de ladite veuve et au profit des héritiers de Régis Badouin  a été prononcé à l'audience de la chambre des requêtes du 4 juill  1854     Attendu qu'il n'apparaît d'aucune signification faite à une époque quelconque à Julien Badouin  l'un des six défendeurs au pourvoi    Attendu que  lors de la signification faite   dudit arrêt aux cinq autres défendeurs  par exploit du 19 août 1854  dans les trois mois de la date dudit arrêt  à la requête de Françoise Sainl Pierre  veuve de Régis Badouin  cette dernière était décédée depuis le 28 juin précédent à l'hospice civil de Nîmes  ainsi que le constate l'extrait produit des registres de l'état civil de cette ville    Attendu que cette signification  faite au nom d'une personne alors décédée  est irrégulière et nulle  et ne peut produire aucun effet  D'où il suit que la déchéance du pourvoi  qui est la conséquence nécessaire de cette nullité  et qui est d'ordre public  doit  quoique les défendeurs ne comparaissent pas à l'audience pour en exciper  être prononcée d'office par la Cour  Déclare la demanderesse déchue  etc  ; 23 juin 1856.;Ch. civ.;https://gallica.bnf.fr/ark:/12148/bpt6k5545078t/f16.image;185706
185707;18;LA COUR    Sur le premier moyen   Attendu qu'aux termes des art  435 et 436  Cod  comm   les actions en indemnité pour dommage causé par un abordage ne sont plus recevables  si une réclamation n'a été faite et en outre signifiée dans le délai de 24 heures  lorsque l'abordage est arrivé dans un lieu où le capitaine pouvait agir  Attendu que le Saint Pierre ayant été abordé en rivière sur le territoire de la commune de Montrelais par le bateau à Vapeur l'Union  procès verbal de l'avarie a été dressé immediatemennt par l'autorité locale à la requête du capitaine  37  Jurisprudence de la Cour de cassation   38  abordé  mais que la signification exigée par l'art  436 n'a pas été faite dans les 24 heures  Que ce délai n'a pas été observé  lors même qu'il devrait être augmenté du délai des distances  à raison de ce que le capitaine de l'Union a continué sa route immédiatement jusqu'à Nantes  siège de la société à laquelle appartient son bateau  Mais attendu qu'il a été régulièrement constaté que le capitaine du Saint Pierre  abordé le 24 vers minuit  après avoir fait dresser procès verbal dans la matinée du 25  était arrivé à Nantes le 26  et avait immédiatement adressé sa réclamation verbale au gérant de la compagnie propriétaire du bateau abordeur  que ce gérant avait demandé au capitaine du Saint Pierre de produire les témoins de l'abordage  que celui ci était allé aussitôt les rassembler et les avait conduits au gérant le 27  qu'à ce moment  le gérant ayant refusé de les entendre  assignation lui avait été donnée le 28    Qu'en convenant ainsi d'entendre les témoins de l'accident  le gérant avait tacitement renoncé à opposer la déchéance et suspendu forcément son cours  puisqu'il avait  par sa demande  mis le capitaine abordé dans l'impossibilité d'agir judiciairement  que  dans ces circonstances  l'arrêt attaqué  en déclarant valable l'assignation signifiée dans les 24 heures qui ont suivi la rupture de cet engagement préalable  n'a violé aucune loi   Sur le deuxième moyen   Attendu que le demandeur ne saurait se plaindre de ce que les formes d'une enquête régulière n'ont pas été observées  puisqu'il n'a pas été ordonné d'enquête  et que le tribunal avait simplement  ainsi qu'il en avait le droit  autorisé l'expert commis à entendre les parties et les témoins de l'abordage  à litre de renseignements   Sur le troisième moyen   Attendu que le gérant d'une société anonyme ne peut être contraint par corps  puisqu'il n'est pas responsable  que ce moyen étant d'ordre public  le demandeur pouvait l'employer pour la première fois devant la Cour de cassation  à la charge par lui de justifier de sa prétendue qualité de gérant d'une société anonyme  mais que cette justification n'a pas été faite  et que le tribunal ni la Cour impériale n'avaient à vérifier cette qualité  puisqu'on ne s'en est pas prévalu devant eux    Rejette  etc   ; 19 nov. 1836.;Ch. req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5545078t/f18.image;185707
185708;19;LA COUR  Attendu que l'erreur dans laquelle toutes les parties auraient été  au moment du contrat  relativement aux droits de douane à percevoir sur la marchandise vendue  n'a été ni invoquée  ni admise comme moyen d'annulation de la vente     Que la validité du marché n'a jamais été mise en question   que le débat n'a porté que sur le point de savoir si l'huile de coco ayant été vendue droits acquittés et avec faculté d'entrepôt  Hopmann et comp   qui avaient usé de cette faculté  pouvaient déduire de leur prix d'acquisition 11 fr  par cent kilogrammes pour le droit de douane auquel  dans l'opinion commune  la  3   39 Jurisprudence de la Cour de cassation  40  marchandise aurait été assujettie  ou seulement 3 fr  50 cent  pour le droit auquel elle était réellement tarifée     Qu'en décidant que cette erreur existait pour toutes les parties par suite d'une mauvaise interprétation donnée jusqu'alors au tarif par la douane de Bordeaux  et en autorisant  par voie de conséquence  Hopmann et comp  à retenir 11 fr  par cent kilogrammes sur le prix qui avait été calculé et établi en vue de ce droit  l'arrêt attaqué n'a fait que donner à la convention l'exéculion qui lui a paru conforme à l'intention commune des parties  et n'a ni violé l'art  1134  ni faussement appliqué l'art  1109  Cod  Nap     Rejette   ; 25 août 1856.;Ch. civ. ;https://gallica.bnf.fr/ark:/12148/bpt6k5545078t/f19.image;185708
185709;20;LA COUR     Attendu que l'obligation contractée par le sieur Krabbe  représenté aujourd'hui par le sieur Penaud  de livrer  à un prix déterminé  pendant l'espace de trois ans  tous les exemplaires de son édition des oeuvres choisies de Chateaubriand qui seraient demandés par les sieurs Dion et Lambert  ne peut être considérée  à aucun titre  comme une obligation de faire  Que les conséquences de l'inexécution d'un pareil engagement ne doivent pas être régies par l'art  1142  mais par l'art  1184  Cod  Nap      Que  dans ces circonstances  l'arrêt attaqué a pu  sans violer aucune loi  accorder  dans une juste mesure  des dommages intérêts à raison du préjudice causé par le retard ou le refus de livrer  et accorder en outre  pour faire exécuter la convention et exiger les fournitures dues  un espace de temps proportionnel à celui pendant lequel il y avait eu exécution   Rejette  etc   ; 21 mai 1855. ; Ch. req. ;https://gallica.bnf.fr/ark:/12148/bpt6k5545078t/f20.image;185709
1857010;22;LA COUR  Sur le moyen unique du pourvoi     Attendu que les termes de l'art  1139  Cod  Nap   pour régler la dispense de la mise en demeure  ne sont pas sacramentels  mais qu'ils exigent l'expression formelle de la volonté des parties à cet égard   Qu'il appartient  dès lors  à la Cour de rechercher  après les Cours impériales  et seulement dans la convention même  son véritable sens  d'admettre des équipollents et de décider que cette dispense résulte des clauses de l'acte   Attendu que l'obligation imposée aux constructeurs  de livrer les deux navires le 20 avril 1854 au plus lard  et la stipulation que tout retard entraînerait une amende qui serait déduite de plein droit du montant du marché  ont pu être considérées par l'arrêt attaqué comme exprimant suffisamment la dispense exigée par l'article précité    Que c'est  dès lors  à bon droit que l'arrêt attaqué a condamné les demandeurs aux dommages intérêts stipulés  à partir du jour où la livraison devait être opérée    Rejette  etc   ; 18 fév. 1856.;Ch. req.;https://gallica.bnf.fr/ark:/12148/bpt6k5545078t/f22.image;1857010
