id;arrêt;date;juridiction;lien;id
188901040;« La Cour,   « Adoptant les motifs des premiers juges,  « Et statuant tant sur l'appel principal que sur   l'appel incident a confirmé le jugement. »;6 novembre ;COUR D'APPEL DE LYON t'° ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18890104.pdf;188901040
188901070;"« Le Tribunal :  « Attendu que. .  « Sur les 8,000   vie :   francs de ïassurance sur' la   « Attendu que Bazile ès-qualités prétend, au nom   des mineurs Lefèvre, que Chalumeau leur doit  compte d'une somme de huit mille francs qu'il a tou- chée de la compagnie La Nationale pour le montant  d'une assurance sur la vie contractée le même jour  sur la tête des deux époux.   « Attendu que les deux assurances ont été faites le  même jour 16 août 1886 à la compagnie la Nationale,  qu'elles étaient contractées par deux actes au profit  de chaque stipulant, s'il vivait jusqu'en 1896, et au  profit de l'époux survivant, si le décès d'un des époux  avait lieu avant cette époque ;   « Attendu que le décès de la dame Chalumeau étant  intervenu avant 1896, elle est censée avoir « ab initio »";16 novembre 1888 ;COUR D'APPEL DE PARIS 4e ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18890107.pdf;188901070
188901110;"« Le Tribunal :  « Considérant que la demande du sieur de Fra- mond tend à exercer un droit de rétention ou de re- vendication sur tous les peupliers restant encore sur  sa propriété, abattus ou non abattus, et même débités  en tronçons.   « Que le syndic conteste cette demande et prétend,  à son tour, que la vente ayant été faite en bloc, forme  un contrat indivisible, et que l'exploitation commen- cée par le sieur Messager fait obstacle au droit de ré- tention ou de revendication même pour les peupliers  non abattus.   c En ce qui touche lesdits peupliers non abattus   s'élevant au nombre de deux cent trente-six.   « Considérant qu'aux termes des articles 576 et   577 du code de commerce, le vendeur non payé a le  droit de rétention ou de revendication sur les mar- chandises dont la tradition réelle n'a pas été opérée  dans les magasins de l'acheteur.   « Que dans l'espèce, les peupliers non abattus res-  tant encore inhérents au sol dont ils font encore par- tie intégrante, n'ont pas été mobilisés et n'ont pu  faire Tobjet d'une tradition réelle au profit du failli  acheteur qui n'en a pas pris la possession effective ;   « Déclare le sieur de Framond, fondé à exercer le   droit de rétention déterminé par l'article 577 du Code  de commerce sur les deux cent trente-six peupliers  non abattus faisant partie de la vente par lui faite au  sieur Messager, au mois de septembre 1887;   Dit que la valeur desdits peupliers sera détermi-  née par M. Lignot, marchand de bois, demeurant à  Joigny, expert que le Tribunal commet à cet effet,  pour le montant en être distrait de la créance due au  sieur de Framond.   En ce qui touche les bois abattus et tronçon-  nés.   Considérant que pour celte partie la prise de pos-  session parle sieur Messager failli,a été réelle, effec- tive.   Qu'en les abattant, en les détachant du sol, en les   tronçonnant, en tout ou en partie, il les a immobili- sés, et la tradition réelle en a été effectuée à son pro- fit ;   « Que le sol où les peupliers devaient forcément  tomber par l'abattage, où ils ont été coupés par mor- ceaux par les ouvriers du sieur Messager, et à ses  frais, est devenu forcément et momentanément son  magasin, son atelier, à la charge par lui d'indemniser  les fermiers du dégât qu'il pourrait occasionner.   « Rejette comme mal fondée cette partie de la de-  mande de M. de Framond;   Dit que les peupliers abattus et tronçonnés reste-  ront la propriété de la faillite ;   Et attendu que chacune des parties succombe sur   une partie de ses prétentions, compense les dépens,  que le syndic pourra employer en frais privilégiés de  syndicat ;   M. de Framond a interjeté appel de ce juge-  ment.   M* Las Cases, a soutenu les moyens de son ap-  pel et M"" Berlin s'est présenté pour le syndic.   La cour, après avoir entendu M. Symonet,   substitut du procureur général, en ses conclu- sions, a rendu l'arrêt suivant :   « La cour,  « Considérant que de Framond a vendu à Messager,   le 3 septembre 1887,750 peupliers plantés en bordure  sur diverses prairies lui appartenant ; qu'au mois de  janvier suivant, Messager a été déclaré en faillite et  qu'à cette date 579 des arbres vendus, dont 343 ve- naient d'être abattus, se trouvaient encore sur la pro- priété du vendeur ; qu'il est constant qu'aux termes  des stipulations intervenues entre les parties, l'ache- teur n'avait obtenu de son vendeur d'autre droit que  celui d'abattre et d'enlever les peupliers pour les  transporter dans la scierie mécanique où ils devaient  faire l'objet de son industrie particulière et être mis  en vente ;   « Qu'il est établi que Messager avait sollicité de de  Framond l'autorisation d'exploiter et de débiter sur   place, mais que cettp autorisation lui avait été refu- sée et que comme les peupliers vendus se trouvaient  situés sur des prés loués à des particuliers, le ven- deur avait exigé de l'acheteur l'engagement formel  d'indemniser les locataires des prés dont s'agit, des  dégâts qui pourraient être commis à leur préjudice  en procédant à l'enlèvement des peupliers ;   « Considérant que dans les circonstances particu-  lières de !a cause, on ne saurait admettre que le sol   sur lequel les arbres étaient, abattus soit devenu mo- mentanément le chantier ou le magasin de l'acheteur;   Que dès lors de Framond est fondé à exercer le   droit de rétention déterminé par l'article 577 du Code  de commerce ;   « Par ces motifs,  « Reçoit de Framond appelant du jugement du tri-  bunal de commerce de Joigny, du 20 mars 1888 ;   -< Infirme le jugement en ce qui concerne les griefs   d'appel ;   « Décharge de Framond des dispositions et con-  damnations contre lui prononcées ;   < Statuant à nouveau,  « Dit et juge que de Framond est endroit de retenir   en vertu de l'article 577 du Code de commerce les  peupliers abattus ou non qui se trouvaient encore sur  ses propriétés au jour de la déclaration de faillite de  Messager ;   <: Déclare Massy ès-qualités non recevable, en tout   cas mal fondé en ses conclusions ;   « L'en déboute;  •s Ordonne la restitution de l'amende ;  « Condamne Massy ès-qualités en tous les dépens   de première instance et d'appel ;   « Dit que les dépens seront employés en frais pri-  vilégiés de syndicat et de faillite.   (V Cas., 9 juillet 1875, Sirey,   76, 1, 49 et la   note).   réclamés pour huit ans, trois mois et dix-neuf jours   l'on obtient un total de 6,482 francs;   « Attendu que cette créance appartenait à huit co- héritiers entre lesquels elle se divisait de plein droit  et que la part de chacun d'eux n'était que de 810 fr.  environ en capital et intérêts, qu'il suit de là que l'ap- pel n'est pas recevable;   « Attendu que l'appelant prétend que les 10,000 fr.  objet du contredit des consorts Clerc devraient être  considérés comme étant restés la somme contestée  parce que ceux-ci n'auraient pas accepté son offre  telle qu'il l'avait faite et qu'il n'y aurait pas eu con- trat judiciaire à cet égard ;   « Attendu que cet argument n'est pas fondé; qu'en   effet, il ne s'agit nullement en l'espèce d'une offre  alternative à accueillir ou à rejeter telle qu'elle est  proposée; que les consorts Clerc ont demandé acte  de la déclaration d'Isidore Clerc que leur contredit  était justifié jusqu'à concurrence de 5,419 fr. 66 c, et  que n'eussent-ils rien dit, la situation serait la même,  puisqu'il n'était conclu à leur déboutement que pour  le surplus, soit pour un capital de 4,580 francs;   « Par ces motifs,  « Déclare Isidore Clerc non-recevable en son appel   et le condamne aux frais et à l'amende. »";9 novembre ;COUR D'APPEL DE PARIS 7e ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18890111.pdf;188901110
188901130;"« La Cour,   « Ouï...  « Sur le moyen unique du pourvoi, tiré de la   lation des articles 1109, 1134, 1341, 1715, 1716,  du Code civil et 7 de la loi du 20 avril 1810, en ce que  l'arrêt attaqué a considéré comme irrévocable à ren- contre du locataire partiellement évincé, la déclara- tion d'option par lui faite à fin de résiliation totale,  alors que, d'après les faits relevés par l'arrêt, l'ac- ceptation de cette option pour le bailleur n'existait  pas ou n'avait pas été légalement établie ;   « Attendu qu'il résulte des constatations de l'arrêt   attaqué qu'un jugement du tribunal de première ins- tance de la Seine, en date du 30 décembre 1886, a ex- proprié pour cause d'utilité publique une partie de  l'immeuble sis à Paris, rue Jean-Jacques-Rousseau,  41 et rue du Bouloi nos 22 et 24 appartenant à Dreyfus, !  et occupé en grande partie à titre de location par la  Société dirigée par Paul Dupont;   « Que cette Société a exercé le droit qu'elle tenait   de l'article 1722 du C civ. par une déclaration   adressée à Dreyfus le 17 janvier 1887, impliquant  quelle entendait opter pour larésilliation de son bail ;  qu'elle a persisté dans cette volonté jusqu'au 6 juin  1^87, époque où, après sa comparution devant le ju- rYi elle a déclaré revenir sur son option et entendre  exécuter le fait primitif;   « Que les choses n'étaient plus entières à ce mo- ment; que dès avant cette époque, Dreyfus avait re- noncé aux réserves qui avait suivi, le 21 janvier, la  communication que Dupont lui avait faite le 17; que,  conformément à la lettre de Dupont et sur la demande  de celui ci, il avait imputé sur les termes échus en  janvier et avril 1887, qui par suite de la résiliation   du bail, devenaient les derniers termes du bail, les  fonds mis en réserve et versés en garantie pour faire  face aux derniers terrxes de la location primitive;   « Attendu qu'il résulte de ces constatations que,   avant le moment où Paul Dupont a voulu revenir sur  son option, elle avait été acceptée par Dreyfus et que   « Aitendu que Masson, directeur de   la société des   Usines de Fontvannes, a disposé sur Seybolh et  C° de 8,823 francs, au moyen de sept traites, dont  trois à échéance du 31 décembre 1883, et quatre à  échéance du 31 janvier suivant lesdites traites enre- gistrées à Troyes, le 20 décembre dernier;   « Que Seyboth prétend que c'est par suite d'une   entente entre Ehret, son fondé de pouvoirs, et Mas- son, que le dit Ehret a accepté les dites traites, les- quelles ont été acquittées par Varin-Bernier et Cie,  banquiers de Seyboth et Cie ;   « Que Seyboth et Cie prétendent en outre, non seu-  lement n'avoir participé en rien à la convention inter- venue entre Masson et Ehret, mais même que leur  mandataire leur aurait dissimulé l'existence des trai- tes dont il s'agit ;   « Attendu qu'il est établi que Masson n'a pas fait   de provision ; que par suite, Seyboth et Cie ont pro- duit à la faillite de la Société des usines de Fontvannes  pour le montant des valeurs en question ;   « Attendu que la syndic se refuse à admettre la  créance de Seyboth et Cie en prétendant que les va- leurs dont il s'agit constituent des valeurs de com- plaisance qui, d'après lui, seraient prohibées par la  loi, et dont le payement ne pourrait donner lieu de  leur part à aucun recours contre Masson quoiqu'il n'ait  pas fourni de provision ;   « Qu'il prétend également que le traité qui adonné   naissance à la circulation des dites valeurs, traité  contenu dans les leltres des 20 et 26 septembre 1883,  qui seront ci-après relatées, est bien intervenu entre  Masson et la maison Seyboth et Compagnie, et non  j entre Masson et Ehret, lequel n'a jamais agi que com- 1 me fondé de pouvoirs de la société Seyboth et Com- \ pagnie;   1 « Subsidiairement, que Seyboth et Compagnie n'au-  ï raient pour débiteur que le sieur Masson à la faillite   I personnelle duquel ils devraient produire;   | « Attendu que les parties ont été renvoyées à l'au- | dience conformément à l'article 498 du Code de com-  f mer ce ;   Vio-  1722   « Sur le moyen principal :  « Attendu qu'à l'appui de leur production, Seyboth   et Compagnie ont déposé les traites, objectif du  procès ;   « Que ces traites sont causées « valeurs en mar   chandises »";16 novembre 1888 ;COUR DE CASSATION ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18890113.pdf;188901130
188901131;"« La Cour,   Considérant qu'il résulte des documents de la   cause et des débats que, dans le courant du mois de  septembre 1883, sur l'entremise d'une agence, une  entente s'est établie entre Masson, directeur de la  société des Usines de Fontvannes et Ehret, fondé de  pouvoirs de la brasserie Franco-Strasbourgeoise  Paul Seyboth et Cie, à l'effet de créer de compte à de- mi des valeurs de complaisance destinées à procurer  momentanément certaines ressources à l'une et à  l'autre de ces deux sociétés :   Qu'en conséquence, Masson ès-qualités a tiré   sur Seyboth et C° une série de traites qu'il a causées  valeur en marchandises, alors qu'il n'y avait rien  fourni et ne devait rien fournir ;   Que ces traites ont été acceptées par Ehret   qualités; qu'elles ont été mises en circulation et es  comptées, notamment par veuve et fils Varin-Ber- nier, banquiers de la maison Seyboth ; que le tireur  et le tiré ont pourvu, pendant un certain temps, aux  échéances, soit par des versements d'espèces, soit  par des renouvellements ; qu'au cours de ces opéra  tions, la société des Usines de Fontvannes a été dé  clarée en faillite ;   es-  Considérant que Seyboth et Cie se fondant sur ce   qu'ils avaient acquitté un certain nombre de ces trai- tes, sans être débiteurs et sans avoir rien reçu de la  société faillie, ont demandé leur admission au passif;  que, repoussés par le syndic, ils l'ont asssigné devant  le tribunal de commerce aux fins de le contraindre à  les admettre pour la somme de 8,323 fr., montant de  sept traites par eux payées, sous réserve de produire  ultérieurement pour d'autres sommes.   Considérant que Seyboth et Cie soutiennent qu'ils   ont ignoré les agissements de Ehret, mais que cette  prétention est démentie par les faits de la cause ;  qu'en admettant qu'à raison de certaines lettres dans  lesquel es Ehret se donne à Masson comme ayant  agi à l'insu de Seyboth,- il puisse exister un doute  sur la connaissance que celui-ci aurait eu des con- ventions originaires au moment même où elles sont  intervenues, il est constant qu'il a été informé, tout  au moins dès le onze mars 1884, des opérations en-  agées ; qu'il résulte des protêts portant cette date   que l'huissier s'est adressé à lui personnellement,  pour avoir paiement de traites échues la veille, et  qu'il a refusé de payer en donnant simplement pour  motif qu'il n'était pas d'accord avec le tireur.   « Qu'il n'apparaît pas qu'il ait protesté auprès de   ce dernier, qu'il n'a en aucune façon retiré à Ehret la  signature sociale, qu'il l'a, au contraire, maintenu  dans sa situation de fondé de pouvoirs et a laissé la  correspondance et les affaires se continuer comme  parle passé, si bien que Masson écrivant à Ehret, le  27 mai 1884, et l'excusant des ennuis qu'il lui causait,  l'a chargé de dire à Seyboth que cela allait bientôt  finir et qu'il leur serait à tous deux bien reconnais- sant ;   « Que Seyboth a donc, tout au moins, notifié pen-  dant qu'elles étaient en cours, tes opérations dont il  s'agit; qu'il ne peut dès lors, se soustraire à leurs  conséquences ;   « Et que la création de traites faussement causées   en vue de faire croire à un crédit imaginaire et de  trompe^ les tiers sur la situation du tireur et du tiré  est contraire à l'ordre public et tombe sous l'appli- cation de l'article 1131 code civi'   « Et que, de même qu'il n'a pu résalter de pareilles   traites arcune obligation valable entre le tireur et le  tiré, de laême le tiré qui a volontairement et libre  ment payé ne saurait être admis à revenir sur ce  paiemem, que c'est donc avec juste raison que le ju- gement cont est appel a déclaré Seyboth et Cie mal  fondés er. leur demande.   Par ces motifs et adoptant au surplus ceux des   1   muHEA t:.r   2, RUE";16 novembre 1888 ;COUR DE CASSATION ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18890113.pdf;188901131
188901180;"« La Cour,  « Considérant que Ollendorf, libraire-éditeur, a été   chargé par 'a dame Osmond en mai 1883, d'éditer un  recueil de nouvelles intitulé : l'Amour partout;   « Qu'à cette époque aucune stipulation relative au   prix n'est intervenu entre les parties;   « Que le prix n'ayant point été convenu il n'y a pas   eu vente et achat dans les termes de l'article 1,583 du  Code civil ;   « Que la propriété de l'ouvrage est donc restée à   son auteur, sauf règlement de comptes ultérieurs;   « Qu'il est de principe que nul n'est présumé faire   gratuitement l'abandon d'un droit ;   « Que cette règle est, à défaut de stipulation ex-  presse et contraire, applicable en toute matière,  même en matière de publication littéraire, lorsqu'il  s'agit du premier ouvrage d'un auteur ;   « Que des documents et correspondances produits   à la cour, il résulte que si le montant des droits d'au- teur n'a poiut été précisé, le principe a toujours été  réservé par la dame d'Osmond, et non contesté par  Ollendorf ;   « Qu'en effet, dans sa lettre du 25 mai 1883, celui-  ci a déclaré à la dite dame que « si le volume marche,  l'auteur en profitera »";11 janvier ;COUR D'APPEL DE PARIS P ;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18890118.pdf;188901180
188901200;"« Le Tribunal,   « Attendu que Louis conteste à ses locataires l'u-  sage d'un calorifère situé dans la cave du pavillon  d-vit iis ont la jouissance;   « Que si les baux sont muets sur ce sujet, il est   certain que les locataires ont usé dudit calorifère de- puis quatre hivers sans aucun obstacle ;   « Que les baux ne contiennent pas de prohibi-  tion ;   « Que l'avis de l'expert Peydeau qui tend à l'inter-  prétation des baux dans le sens que soutiennent les  défendeurs, doit être admis ;   « Déclare Louis mal fondé en ses demandes, fins et   conclusions ;   « Sur la demande reconventionnelle :  « Entérine le rapport de l'expert ;   « Dit qu'il y a lieu à dommages-intérêts de part et   d'autre ;   « Condamne Louis pour tous dommages-intérêts,   en tous les dépens, y compris les frais de référé et  d'expertise.   Appel est interjeté par le propriétaire ; Me Hou'èl   a soutenu les moyens d'appel de M. Louis et M6  Bemombynes a plaidé pour les locataires.   La Cour, après avoir entendu en ses conclu-  sions M. Symonet, substitut du procureur général,  a statué ainsi qu'il suit:   « La Cour,   « Considérant que Lafrique, Niquet et Pichon habi-  tent rue de Charonne, 166, un pavillon appartenant à  Louis comprenant trois appartements distincts et dont  ils sont devenus locataires par des baux particuliers  successifs et n'ayant aucune connexité entre eux ;   « Qiie, dans le sous-sol de ce pavillon, il existe un   calorifère pouvant chauffer les trois appartements ;  mais qu'il n'a été fait aucune mention de ce calorifère  dans les contrats de location ;   « Qu'il est même constant que de 1880 à 1882, alors   que le propriétaire occupait l'un de ces appartements  qu'il a cédé depuis, on ne s'est point servi de ce calo- rifère et que si à cette époque les locataires ont com- mencé à en faire usage, le propriétaire, loin de les y  autoriser par un engagement, n'y a consenti que par  tolérance ;   « Considérant que le locataire ne peut exercer d'au- tres droits que ceux qui lui sont expressément confé- rés par son bail ;   « Que sans doute le bailleur est obligé de délivrer  au preneur les accessoires indispensables de la chose  louée sans lesquels la jouissance ne serait pas en- tière; mais qu'un calorifère ne saurait être considéré   | comme l'un de ces accessoires obligés ;  I « Qu'il constitue un moyen de chauffage spécial,  | d'un caractère exceptionnel auquel le locataire ne  ! saurait avoir droit en l'absence d'une stipulation du  bail, à moins qu'il ne justifie, en dehors, d'un enga-  contrairement à l'article 76, s'applique non sealement î gement ou d'une autorisation du propriétaire ;  au mandataire qui a opéré ou fait opérer les négo- I !(   Lonsidorant qu il ressort des faits de la cai   r,t rio que la tolérance consentie ne saurait équivaloir s   cause   quivaioir à la   taire;   Pi.tmn»";22 décembre ;COUR D'APPEL DE PARIS 4e ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18890120.pdf;188901200
188901210;"« Le Tribunal,   « Vu la connexité, joint les causes d'entre les par-  ties pour être statué par un seul et même juge- ment ;   « Attendu que Léomy prétend que le 31 mars 1884,   son cheval et sa voiture qu'il avait donnés en garde à  la Compagnie fermière défenderesse, a eu la jambe  gauche de devant cassée par suite d'un accident ar- rivé à sept heures et demie du matin au 140 de la rue  de Rivoli ;   « Qu'il lui réclame en conséquence la somme de   1,589 fr. 25. pour la perte dudit cheval et les dépenses  accessoires qui ont été la cause du dit accident ;   «Attendu que la Compagnie fermière « appelle en   garantie »";14 novembre 1888 ;COUR D'APPEL DE PARIS 28 ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18890121.pdf;188901210
188901230;"« La Cour,  « Ouï....  « Reçoit, comme régulier en la forme, l'appel relevé  par M' Robinot-Bertrand, notaire à Aïn-Beïda, contre  un jugement de taxe rendu, le 24 juin 1887, au profit  du comptoir d'escompte de cette localité par la  Chambre du conseil du Tribunal civil de Guelma ;  « Et disant droit, au for.d, sur le mérite de cet   appel ;   Attendu que le dit M- Robinot-Bertrand soutient  que la Chambre du Conseil n'avait pas compétence  pour procéder à la taxe des honoraires par lui ré- clamés pour rédaction définitive de l'acte constitutif  de la Société du Comptoir d'escompte et autres peines  et soins dans la même affaire ;   « Attendu que cette exception est fondée et que le   Tribunal l'a rejetée à tort ;   « Attendu, en effet, que l'article 35 de l'arrêté minis-  tériel du 30 décembre 1842 qui établissait la compé- tence de la Chambre du Conseil en cette matière,  a cessé d'être en vigueur depuis la loi du 5 août  1881;   « Attendu que cette loi a remanié, sur ce point, la  législation métropolitaine; qu'elle a, de plus, déclaré  applicables à l'Algérie les innovations de ses dispo- sitions ; qu'ainsi aux termes de l'article 173 du décret  du 16 février 1807, qui, en dernier lieu, régissait cette  matière dans la métropole, le président du Tribunal  procédait seul à la taxe des frais et honoraires des  notaires; que néanmoins, suivant une opinion géné- ralement reçue par la doctrine et sanctionnée par la  jurisprudence, il n'avait pas la faculté de rendre sa  taxe exécutoire ; qu'il y avait doute sur le point de  savoir si. par application du deuxième tarif du 16 fé- vrier 1807, l'opposition à cette taxe devait être portée  en Chambre du Conseil ou en audience publique ;   Attendu qu'aux termes de l'article 35 de l'arrêté   ministériel précité qui réglementait en Algérie la  même matière, la taxe des honoraires de notaires  était faite, comme sous l'empire de la loi du 25 ven- tôse de l'an XI, article 51, par le Tribunal en Chambre  du Conseil; que ce jugement de la Chambre du Con- seil ne contenait qu'une déclaration de taxe, qu'il ne  portait pas de condamnation ;   Que l'on se demandait s'il était exécutoire par lui-  même et si le notaire, pour contraindre sa partie, ne  devait pas saisir encore le Tribunal en audience pu- blique d'une demande en condamnation ;   Attendu que l'article 3 de la loi du 5 août 1881   s'exprime aujourd'hui sur tous ces points de la ma- nière suivante :   : La taxe des actes notariés, -régulièrement faite   par le président du Tribunal, donnera ouverture à un  exécutoire qui sera délivré sur la réquisition du no- taire par le greffier; cet exécutoire sera susceptible  d'opposition de la part de la partie. Les oppositions à  taxe seront jugées en audience publique comme en  matière ordinaire ; les jugements seront susceptibles  d'appel dans les délais et formes ordinaires. »";16 janvier ;COUR D'APPEL D'ALGER P ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18890123.pdf;188901230
188902010;"« Le Tribunal,   « Attendu que Maître réclame au Crédit foncier la  somme de 361 fr. 94 c, montant de coupons d'obliga- tions foncières sorties pour le remboursement en 1875  et 1879, et dont le paiement lui a été refusé au moment  du remboursement du capital en 1879; que Maître  prétend que ces coupons doivent lui être payés soit  parce que le Crédit foncier aurait commis une faute  lourde en ne le prévenant pas de la sortie des obliga- tions et en conservant dans ses caisses le capital de- venu exigible, soit parce qu'une novation serait inter- venue que le Crédit foncier, ayant conservé la jouis- sance du capital de l'obligataire et l'ayant employé  dans ses affaires, aurait consenti à lui servir les inté- rêts, ce quia été réellement fait de 1871 à 1879 ;   « Attendu, sur le premier motif, que, si la surveil-  lance des employés du Crédit foncier paraît avoir  manqué, puisque, pendant trois années, on a négligé  de consulter les listes de tirage au sort au moment du  paiement des coupons 'jt que le capital des obligations  est resté dans les caisses du Crédit foncier, il n'en est  pas moins certain qu'aux termes cm titre même remis  entre les mains des obligataires, les obligations dé- signées parle sort sont remboursées au jour indiqué  par la publication, et qu'à compter de ce jour les inté- rêts attachés aux obligations remboursables cessent  do plein droit, que cette stipulation faisait un devoir  à l'obligataire de surveiller les listes de tirage au  sort ;   « Attendu, d'un autre côté, que le Crédit foncier a   organisé un vaste système de publicité qui porte à la  connaissance des obligataires les numéros sortis pour  le remboursement ; que, le Crédit foncier ne pouvant  prévenir individuellement les porteurs d'obligations  qui lui sont inconnus, aucun autre avertissement ne  saurait être donné ;   «Attendu que'le payement des coupons après le   au sort, alors que les employés auraient pu   Attendu que la novation alléguée ne résulte pas   davantage des faits de la cause ; que, d'une part, la  novation ne se présume pas (art. 1273 C. civ.) ; que,  d'autre part, l'opération prétendue serait en contra- diction avec les statuts du Crédit foncier ; qu'enfin le  payement des coupons d'intérêts postérieurement au  tirage au sort s'explique par une erreur et ne saurait  modifier la nature du contrat;   « Attendu que, l'erreur commune une fois décou- verte, les parties se sont trouvées replacées sous la  loi du pacte primitif : que, dès lors, le Crédit foncier  est en droit de refuser le payement d'intérêts ayant  cessé de plein droit pour les obligations rembour- sables par suite d'un tirage au sort dûment publié ;   « Déclare Maître non recevable et mal fondé en sa   « Par ces motifs,   demande :   L'en déboute,   Et le condamne aux dépens. »";2K janvier ;TRIBUNAL CI VIL DE LA SEINE Ie ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18890201.pdf;188902010
