id;arrêt;date;juridiction;lien;id
188101020;"« La Cour,  « Considérant, en fait, que depuis 18a jusqu'en 1877,   l'association religieuse dite des Sœurs delà charité et de  l'instruction chrétienne de Nevers a fourni des institu- trices primaires à la commune de Prémry ;   « Que le 4 octobre 1877, une corrention intervint   entre la supérieure générale des sœurs ela commune de  Prémery, représentée par son mairedûment autorisé  par une délibération de la commissioi a Iministrative  faisant fonctions de conseil municipal ; pi'il fut stipulé  que les sœurs, au nombre de quatre continueraient,  comme par le passé, à être chargées dt l'école commu- nale des filles et de la visite des «alades pauvres,  qu'el'es recevraient un traitement déterriné, qu'elles au- raient la jouissance gratuite des locaux e l'ancien châ-  teau de Prémery et de ses dépendance, qu'elles pour- raient annexer un pensionnat à l'école jrimaire, et que,  dans le cas où I;: nombre croissant de pensionnaires  exigerait des modifications à l'intérieur,les sœurs pour- raient y faire tels aménagements qu'elle: croiraient con- venables, sans autorisation, mais a leursfrais et à la  condition de ne compromettre ni la deiination ni la   solidité de l'édifice ;   « Que, atin de pourvoir à la stabilité d cet établisse-  ment, de compenser les charges suppetées par les  sœurs et d'assurer le développement du pensionnat, le   traité fut conclu pour une durée de vingt ns;   « Que cette convention ayant été approvée par l'au-  torité préfectorale le 6 octobre 1877. le sœurs firent  exécuter dans le courant de l'année 1878,lotir la com- modité et la salubrité de l'école et du pesionnat, des   travaux d'une certaine importance ;   « Considérant que, le 26 mai 1878, le onseil muni-  cipal de la commune de Prémery prit, sur ltrapport du  maire, une délibération pour demander qu des maî- tresses laïques fussent, pour la direction de'école pri-  maire de filles, substituées aux religieuses ;   « Que cette délbération se fonde sur des roti-'s expri-  més en ces termes : « Considérant, y est-iidit, que le  « moment parait opportun pour faire rener dans le  « néant les écoles congréganistes enfantées pr les coups  « de torce du 2 décembre 1831 et du 16 nu 1877, les- « quelles ne se sont maintenues jusqu'à ce jouqu'étayées  « par des préfets ennemis des institutions 1 ihes »";13 d&embre;COUR D'APPEL DE BOURGES ;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18810102.pdf;188101020
188101021;"« La Cour, statuant tant sur l'appel principal que sur   l'appel incident, décharge la commune de Prémery delà  condamnation à 600 bancs de dommages-intérêts pro  noncée contre elle pour inexécution du contrat du mois   d'octobre 1877 ;   « Réduit à 3,000 francs, avec les intérêts de droit,  l'indemnité à laquelle peuvent prétendre les sœurs de  Nevers pour travaux intérieurs par elle exécutés dans les  bâtiments communaux depuis le mois d'octobre 1877 ;  « Rejette la demande d'expertise à laquelle il a été   conclu par la commune ;   aEt quant aux dépens, fait masse des dits dépens de  première instance et d'appel, pour être supportés jusqu'à  concurrence de trois quarts par la commune, et de un   quart par les sœurs de la Charité;   s Dit que la grosse du présent arrêt r< siéra à la charge   de la commune si elle en nécessite la levée ;   « Ordonne la restitution de l'amende. »";13 d&embre;COUR D'APPEL DE BOURGES ;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18810102.pdf;188101021
188101022;"« La Cour, en donnant acte aux intimés de l'offre   qu'ils font de payer à la compagnie appelante pour frais  de Iran port la somme de 32 fr. 65 c, et, sans qu'il  soit besoin d'ordonner l'expertise subsidiairement de- mandée par les intimés;   « Confirme le jugement,   « Ordonne qu'il sortira plein effet, etc. »";6 décembre;COUR D'APPEL DE DOUAI lr0 ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18810102.pdf;188101022
188101050;"« La Cour,   « Attendu que Turin, Duvernay, Vioujard et Ce, après   avoir assigné Berger en paiement d'une somme de   150,000 francs pour indemnité du préjudice à eux causé   par une lettre anonyme diffamatoire atlribuée à leur   adversaire, et après avoir obtenu du Tribunal de Ville-  franche un jugement nommant des experts pour procé-  der à une vérilication d'écritures, se sont abstenus de   donner suite à leur demande ;   « Qu'après un délai de plusieurs mois écoulés, sans   ACT";20 novembre;COUR D'APPEL DE LYON 2e ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18810105.pdf;188101050
188101060;"« Le Tribunal,  « Attendu qui; par exploit de Guillaume, en date du   26 février 1878, le sieur Michel Barbat a assigné la com- pagnie d'assurances le Soleil à lui payer la somme de  28,368 francs, comme indemnité de la perte qu'il _ a  éprouvée par suite de l'incendie qui s'est déclaré le 31  janvier 1878, dans ses ateliers, et ce suivant police in-  tervenue entre lui et la dite compagnie le Soleil, le 5'   janvier 1862 ;   « Que crlle-oi offre seulement 7,052 fr. 32 c. confor-  mément à l'es, ertise arrêtée contradictoirement le 5' fé- vrier 1878, soutenant qu'elle n'a garanti que les objets  mobiliers spécifiés dans l'inventaire aunexé à la police   précitée ;   « Mais, attendu qu'aux termes de la loi, dans 1 inter-  prétation des conventions, on doit moins rechercher leur   sens littéral que l'esprit qui les a dictées ;   « Que, partant de ce principe, il est bien évident   qu'en joignant à la police dont s'agit, un inventaire dé- taillé du matériel propre à sa profession et s'élevant à  50,781 francs, Barbat entendait seulement établir une  base d'évaluation, et non un état permanent d'objets qui   esteraient iii'ommutables;   « Que, si son commerce comportait que, dès le len- demain de cet inventaire, les marchandises y détaillées  pouvaient être vendues et remplacée par d'autres, a  fortiori, pendant une longue période de seize années,  a-t-il pu se produite des modifications et des change-  ment de toute espèce ;   « Que ce raisonnement doit s'appliquer aussi à l'outillage   qui, se détériorant par l'usage, a dû subir, de ce l'ait,  des réparations, drs renouvellements, môme des perfec- tionnements qu'amènent avec eus les progrès de l'in-  dustrie ;   « Que, si ces fluctuations incessantes avaient dù être   dénoncées à la compagnie, il en serait résulté des décla-  rations interminables;   « Attendu toutefois, qu'il n'était question dans l'inven-  taire de 1862, que de marchandises et d'un outillage   « Que l'état des pertes de 1878 comprend, pour   1,050 francs, des meubles meublants d'un bureau, mobi- lier d'un caractère très distinct, dont l'introduction n'a  pas été signalée à la compagnie, de même que les ta- bleaux qui devaient être déclarés spécialement, aux ter nés   des statuts, ce qui n'a point été fait ;   « Attendu que de ce qui vient d'être dit, ressortent   toutes précomptions qu'en s'assurant pour 50*784 francs  et sans sortir de ces limites, le demandeur a vécu dans   cette confiance qu'il garantissait, non des parties diverses.   ASS";2 décembre;COUR D'APPEL DE PARIS 3* chambre;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18810106.pdf;188101060
188101061;"« Le Tribunal,  « Attendu que, nonobstant l'assignation régulièrement   donnée pour cette audience, les directeur et administra- teurs de la compagnie le Soleil ne se présentent   « Donne défaut contre eux, et pour le profit :  « Considérant que les conclusions contenues en l'ex-  ploit d'assignation du 17 juillet courant, ne sont pas   contestées ;   « Qu'elles ont été vérifiée;; qu'elles paraissent justes;  « Qu'il y a lieu, en conséquence, d'y faire droit ;  « Par ces motifs,  « Condamne la compagnie le Soleil à payer à Barbat :   1° la somme de 21,749 fr. 57 c, formant le montant de  l'indemnité à lui due par cette compagnie en raison du  sinistre arrivé chez Barbat le 31 janvier dernier; 2° les  intérêts de cette somme à partir du 26 février dernier,  date de la demande en justice ;   « Condamne, en outre, ladite compagnie aux dépens;  « Dit que le présent jugement sera exécutoire par   provision, nonobstant opposition ou appel, sans caution. »";2 décembre;COUR D'APPEL DE PARIS 3* chambre;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18810106.pdf;188101061
188101070;"« Le Tribunal,  « Attendu que la question du procès est celle de savoir   si le dernier alinéa de l'article 1033 du Code de procé- dure civile se rattache exclusivement au premier, qui ne  parle que des citations, sommations et autres actes faits  à personne ou domicile, ou si au contraire, il constitue  une disposition générale en matière de délais;   « Attendu que le rapport présenté au Corps législatif   sur le projet de la loi du 3 mai 1862 porte : « Une der- nière question restait à résoudre, les délais dans lesquels  doivent être faits des actes judiciaires ou des significa- tions seront-ils de droit augmentés d'un jour lorsque  celui qui les termine se trouve être une fête légale'' »";23 décembre;TRIBUNAL CIVIL DE LA SEINE ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18810107.pdf;188101070
188101080;"« La Cour,   régulièrement cité ;   « Donne défaut contre Ruber, non comparant, quoique   « En ce qui touche le sieur Leroux :  « Considérant que l'article publié à la quatrième page   du journal le Voltaire, dans son numéro du 7 août et  signé Edmond Ruber, commençant par ces mots : « A la  suite d'inspections »";1 janvier;COUR D'APPEL DE PARIS ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18810108.pdf;188101080
188101090;"« Le Tribunal,   « Attendu qu'un jugement de cette chambre, en date   du 8 août 1876, a déclaré la dame René Alazard, née  Marie Alazard, séparée, quant aux biens, d'avec son  époux ;   « Que Barbot, syndic de la société du Crédit foncier   et commercial Suisse, créancier de Antoine Alazard  père, de qui René Alazard est seul héritier, prétendant  que ledit jugement aurait été rendu avant l'expiration  d'un mois énoncé dans l'article 869 du Code de procé-  dure civi|nj y fo- tierce opposition, et demande que   le jugement so; elèrè nul, ainsi que toutes liquidations  ef ôttrîbati ' en auraient été la suite;   aut les 1,-0 conservatoires, prononcé sur la demande en  séparation, aucun jugement qu'un mois après l'observa- tion des formalités prescrites par les articles précédents ;   « Qu'il en résulte que le jugement rendu contrairement   à cette disposition est nul ;   « Attendu que l'article 873 du Code de procédure   civile, ne limite à un délai d'une année le droit poul- ies créanciers du mari, de former tierce opposition au  jugement, que dans le cas où les formalités du titre VIU";16 décembre;TRIBUNAL CIVIL DE LA SEINE 2« ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18810109.pdf;188101090
188101160;"« Le Tribunal,   « Attendu qu'il est certain que Mézamat n'habitait que  rarement la partie de maison qu'il s'était réservée, et que   'les témoins sont unanimes pour reconnaître qu'il n'y   était point venu dans la journée qui précéda la nuit de   l'incendie; qu'il n'a point, par conséquent, allumé de   feu, ce qui constitue en sa faveur une présomption   grave ;   « Attendu, toutefois, qu'il résulte de l'ensemble d s   dépositions recueillies, que le feu apparut d'abord vers   le milieu de la toiture, au point où les deux logements   se séparent, et que, par suite, il a été impossible de dis-  cerner s'il avait commencé chez Mézamat ou chez   Ferrières ;   « Que, dans ces circonstances, il s'agit de rechercher   si la responsabilité du locataire, déterminée par les arti-  cles 1733 et 1734 du Code civil, est modifiée par cela   seul que le propriétaire habite la maison, alors que le   point initial de l'incendie est demeuré inconnu;   « Sur ce point :   « Attendu que la responsabilité établie par l'article   1733, contre le locataire en faveur du propriétaire, est   générale et absolue, et ne reçoit d'autres exceptions que   celles prévues par les articles 1733 et 1734;   « Attendu qu'au nombre de ces cas d'exception ne se   trouve pas celui où le propriétaire habiterait lui-même   une partie de la maison; que là où la loi ne distingue   pas, les juges ne doivent pas distinguer ;   « Attendu que la présomption édictée par l'article   1733 est fondée sur ce que le locataire, dans l'apparte-  ment duquel éclate l'incendie, est toujours, jusqu'à   preuve du contraire, présumé en faute, ce que la sentence   du jurisconsulte Paul, avait très judicieusement exprimé   dans les termes suivants : Incendia plerumque fiunt cul-  pâ inhabitanlium; que l'esprit juridique de cette maxime   a inspiré le législateur de 1804, dans les dispositions   des articles 1733 et 1734 du Code civil; que le locataire   est chargé, en quelque sorte, par le propriétaire, de la   garde de la maison; que cette présomption de faute   existe tout aussi bien contre le locataire, dans le cas où   dans le cas où il l'occupe; que le propriétaire, dans les   limites de la partie qu'il occupe, est chargé du soin de   veiller à la conservation de la maison ;   « Attendu que le propriétaire, soit qu'il habite ou qu'il   n'habite pas sa maison, n'a aucun moyen de surveil-  lance dans les appartements occupés par les locataires;   « Attendu que l'assimilation du propriétaire occupant   partie de la maison incendiée à un locataire est juste,   juridique et équitable ; qu'une décision contraire con-  duirait à ce résultat inique que. la cause de l'incendie,   et, par conséquent la faute, demeurant incertaine, l'un   des habitants, par cela seul qu'il aurait en outre la qua-  lité de propriétaire, devrait être également présumé fau-  tif et perdre l'entière valeur de son immeuble-,   « Qu'il résulte que la responsabilité s'étend sur le   propriétaire, considéré comme locataire, tout comme sur   les autres locataires ;   « Sur l'application de l'article 1734 du Code civil,   ainsi conçu : « S'il y a plusieurs loctaires, tous sont   « solidairement responsables de l'incendie : »";26 novembre;COUR D'APPEL DE TOULOUSE 3e ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18810116.pdf;188101160
