id;arrêt;date;juridiction;lien;id
189701040;"« Le Tribunal,   « Attendu que par exploit en date du 24 décembre   1895, Muszlak demande à Bonneau le paiement d'une  somme de 15,000 francs en réparation d'un accident  dont son dis mineur aurait été victime ;   « Attendu que le 26 mai 1895, un nommé Darque,   client de Bonneau, demanda au j'une Muszlak,  employé en qualité d'apprenti, de graisser la chaîne de  sa bicyclette ; que celui-ci accéda au désir de Darque  et qu'au cours de l'opération, il eut un doigt écrasé  entre la chaîne et le pignon denté qui sert à la mise en  mouvement ;   « Attendu que ce fait est établi par les diverses   déclarations qui ont été recueillies par le commissaire  de police du quartier Rochechouart dans l'enquête à  laquelle il procéda à ia suite de l'accident ;   « Que le jeune Muszlak a lui-même indiqué dans sa   déposition que c'était en l'absence de son patron et  sur la demande du client qu'il avait procédé au grais- sage de la chaîne;   « Attendu qu'aucune faute ne peut être reprochée   à Bonneau qui n'avait pas chargé son apprenti d'exé- cuter une opération pour laquelle il n'avait aucune  compétence ;   « Attendu que ce jeune homme, dont les fonctions   se réduisaient pendant la période d'essai à l'aire les  courses et à entretenir le magasin, n'avait jamais été  employé par Bonneau à un travail quelconque dans  l'atelier de réparation ; qu'il n'avait aucune connais- sance de la mécanique ; qu'il aurait dû s'abstenir de  déférer au désir que lui manifestait le client ; qu'il a,  en procédant, sans ordre de son patron, au graissage  d'une machine, commis une imprudence dont celui- ci ne peut être tenu de supporter les conséquences :   « Par ces motifs,   lui avancés et non taxables et de tous les frais de la  liquidation, lesquels comprendront les honoraires du  liquidateur ;   « Attendu que Limet soutient que le jugement du   25 septembre 1895, en ne prononçant pas la dissolu- tion de la société à la charge de l'un des associés,  aurait implicitement reconnu que cette dissolution  s'imposait en raison d'une mésintelligence, qui était  le fait des deux associés, qui remontait au début de  l'association et dont l'acte du 23 juillet 1895 auquel  il s'est livré, n'aurait été que la conséquence fatale ;  que Aubert se serait porté partie civile devant les  Tribunaux répressifs et aurait d'ores et déjà obtenu   le paiement des dommages et intérêts auxquels il  avait droit ; qu'il y aurait chose jugée;   « Attendu que Limet soutient subsidiairementque   les seuls liais qui pourraient être mis à sa charge  seraient les frais et dépens du jugement du 25 sep- tembre 1895 qui a prononcé la dissolution de la so- ciété ;   « Qu'en effet et en admettant que le défendeur ait   la charge de la dissolution, son associé lésé ne sau- rait exciper que d'un préjudice direct, né de cette  dissolution ; que Aubert ne base sa demande en  paiement de dommages-intérêts que sur un prétendu  préjudice indirect et que sa demande devrait être  repoussée ;   « Sur la mise à charge de la dissolution de la So-  ciété :   « Attendu que, lors du prononcé du jugement de   dissolution, l'action publique devant le Tribunal ré- pressif était pendante et que le Tribunal, pour ne  pas préjuger du résultat de cette action a, quant  alors, suspendu de mettre cette dissolution à la charge  de l'un des associés ; que s'il est vrai, qu'un accord  parfait n'a jamais existé entre les associés qui ont dû  s'adresser aux Tribunaux pour les dépafager, les  causes de ce désaccord n'ont point été un obstacle  au fonctionnement régulier des affaires sociales et  qu'il est établi en fait, par des décisions de justice  devenues définitives, que la collaboration commune  était impossible depuis l'agression du 23 juillet 1895 ;  que Limet est donc bien l'auteur responsable de la  dissolution de la société qui doit être mise à sa  charge, ainsi que les conséquences d'icelle ;   « Déclare Muszlak mal fondé en sa demande, l'en dé-  boute et le condame aux dépens. »";16 décembre ;TRIBUNAL CIVIL DE LA SEINE 4- ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18970104.pdf;189701040
189701041;"« Le Tribunal,  « Attendu que Aubert expose qu'à la suite d'une   agression dont il avait été victime de la part de  Limet, son associé, une instruction fut ouverte d'of- fice par le parquet et Limet renvoyé devant le Tribu- nal correctionnel sous l'inculpation de coups et bles- sures ; que, saisi par le demandeur, ce Tribunal a,  le 25 septembre 1895, prononcé la dissolution de la  société et sa mise en liquidation ; mais en réservant,  quant alors, à la charge duquel des deux associés  celte dissolution devait être prononcée ; que. par   jugement du Tribunal de Cosne, du 31 octobre 1895.   confirmé par arrêt de la Cour de Bourges du 5 décem- bre suivant, Limet a été condamné correclionnelle- ment et que la cause initiale de la dissolution est dès  lors établie par une décision de justice devenue défi- nitive ;   « Attendu que Aubert requiert à l'heure actuelle   du Tribunal de déclarer que les conséquences de la  dissolution de la société doivent être mises à la  charge de Limet, auquel il réclame paiement de la  somme de 100,000 francs à titre de dommages et  intérêts; qu'il prétend que le dommage qu'il a souf- fert résulte notamment de la perturbation causée à  l'industrie sociale par les agissements Limet, la  maladie du demandeur, suite de l'agression, la disso- lution de la société, la mise en vente du fonds de  commerce et la nécessité pour le demandeur, en se  rendant adjudicataire, de verser de nouveaux fonds  dans l'opération ; qu'il fait encore découler ie préju- dice éprouvé du remboursement de tous le- frais par   « Attendu que, devant les Tribunaux répressifs ap-  pelés à statuer sur une inculpation de coups et bles- sures, Aubert, se portant partie civile, n'a demandé  que des dommages et intérêts partiels, se rapportant  au préjudice qu'il avait souffert, dans sa personne par  lesdits coups et blessures et que ces Tribunaux, en  condamnant Limet à 6 jours de prison, ont accordé à  Aubert la somme de 1,000 francs à titre de dommages  et intérêts; qu'actuellement Aubert vient demander  au Tribunal qui a prononcé la dissolution de la So- ciété d'apprécier le préjudice commercial que lui cause  cette dissolution dans les circonstances où elle a été  prononcée ; qu'il n'y a pas chose jugée ;   « Sur l'étendue des dommages-intérêts :  « Attendu que la Société était in bonis, quand elle   a été dissoute et que son état était prospère ; que les  bénéfices donnaient au capital une large rémunéra- tion et qu'il est établi que le chiffre d'affaires a été  considérablement réduit pendant la période de juillet  1895 à janvier 1896, c'est-à-dire depuis l'agression   jusqu'au jour où l'adjudication du fonds de com-  merce a été prononcée ; que Limet soutient que cette  diminution du chiffre d'affaires correspondrait à une  crise contemporaine de la métallurgie; mais qu'il est  évident que la cause principale de cette situation pré-  judiciable aux associés, réside dans l'acte initial de  l'agression dont Limet est l'auteur ; qu'elle est due à  la maladie de Aubert, aux poursuites dont Limet a  été l'objet et à l'impossibilité de maintenir les affaires  sociales à un niveau normal pendant la période de  liquidation ;   « Attendu toutefois que Aubert ne saurait exciper   des conséquences de l'adjudication qu'il a volontai  rement poursuivie, non plus qu'il ne saurait deman- der à ce siège à titre de dommages et intérêts le rem- boursement de frais qui ne sont pas taxables; qu'à  l'aide des éléments qu'il possède, le Tribunal fixe à la  somme de 8,000 francs le montant du préjudice réelle- ment souffert par le demandeur du fait de Limet;  qu'en conséquence il échet d'obliger ce dernier au  paiement de ladite somme, sans préjudice de la mise  à sa charge des dépens du jugement du 25 sep- tembre 1895, des frais de liquidation de la société et  des honoraires du liquidateur ce, à titre de supplé- ment de dommages et intérêts, les frais spéciaux de  l'adjudication restant à la charge de l'adjudicataire.   « Par ces motifs,   « Dit que la dissolution de la société Aubert et Li •   met prononcée par jugement de ce siège du 25 sep- tembre 1895 est à la charge de Limet ;   « En conséquence dit que les frais de celte liqui-  dation, qui comprendront les dépens dudit jugement  et les honoraires du liquidateur seront supportés par  Limet seul dans le compte liquidatif, à l'exception  des frais spéciaux d'adjudication du fonds de com- merce qui resteront à la charge de l'adjudicataire ;  condamne Limet à payer à Aubert la somme de  8,000 francs à titre de dommages et intérêts, les frais  ci-dessus visés ayant le même caractère ; déclare  Aubert mal fondé en le surplus de sa demande ; l'en  déboute et condamne Limet aux dépens. »";2 décembre ;TRIBUNAL DE COMMERCE DE LA SEINE ;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18970104.pdf;189701041
189701070;"« La Cour,  « Considérant qu'aux termes de l'article 584 du   Code de procédure civile, le débiteur peut faire au  domicile élu par son créancier toutes significations,  même d'offres réels et d'appel ;   « Considérant qu'en l'espèce il est établi que le   créancier, bien que paraissant avoir un domicile à  Paris, a, dans tous les ac es de la procédure, et notam- ment dans les commandements, donné l'indication  d'un domicile élu ; que ce domicile spécial a donc été  formellement désigné par le créancier ;   « Considérant que le débiteur n'a pas à rechercher   si c'est par superfétation que l'indication d'un domi- cile élu a été faite par son créancier et si celui-ci  était, ou non, tenu à raison du lieu de sa demeure,  d'avoir un domicile élu pour exercer ses poursuites;   «Que le fait seul de l'indica'ion donnée, par le  créancier, d'un domicile élu, confère au débiteur le  droit de signifier son appel à ce domicile ;   c Qu'il résulte de ce qui vient d'être énoncé que les   dispositionsde l'art. 584 précité sont applicables à la  cause ; et que la signification d'appel, notifiée au do- micile élu, est régulière et valable, et qu'il y a lieu de  déclarer Lothammer recevable en son appel ;   « Par ces motifs,  « Dit Lothammer recevable en son appel ;   Dit, en conséquence, Batiste et Rousselle mal   fondés en leurs conclusions ;   « Les en déboute ; les condamne aux dépens de   l'incident, et dit qu'il sera, ultérieurement, plaidé au  fond. »";7 août 1896 ;COUR D'APPEL DE PARIS 3° ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18970107.pdf;189701070
189701071;"« Le Tribunal,  « Attendu que Van Blitz demande condamnation  solidaire à 12,000 francs de dommages-intéivts con- tre : 1° Karl, en raison d'une prétendue contrefaçon  par lui faite dans sa publication France Album,  des photographies exécutées par le demandeur ;  2° Fervers. pour avoir mis en vente l'album contre- fait;   « Mais attendu que le demandeur ne rapporte point   la preuve de la contrefaçon, laquelle se réduirait  d'ailleurs à de bien modestes proportions, cinq seu- lement des photographies, sur soixante-cinq que   contient l'album étant incriminées par Van Blitz;   « Attendu que sur ces cinq photographies, quatre   j portent sur des monuments ou des points de vue   dont la reproduction appartient au domaine pu- blic ;   « Que le procédé du défendeur Karl consiste   généralement à faire d'abord un dessin de la scène  qu'il veut reproduire, et qu'ainsi, dans l'espèce, s'il  s'est servi des photographies du demandeur, il pa- raît plutôt s'en être inspiré que les avoir copiées.   « Attendu pour la cinquième photographie, que si   elle est manifestement la copie de deux groupes exé- cutés par le demandeur, Karl a cependant fait subir  à fépreuve Van Blitz des modifications qui, tout  insignifiantes qu'elles soient, suffisent pour imprimer  à son travail un cachet personnel, et le différencier  d'un modèle essentiellement banal n'offrant aucun  arrangement artistique :   « Attendu d'ailleurs que des documents de la cause   e* de présomptions admissibles dans un débat pure- ment commercial il résulte que Karl ayant acheté à  Van Blitz ses photographies uniquement en vue  d'une reproduction, a fait de cette reproduction la  condition implicite de son marché ;   « Que dès lors la demande de Van Blitz   n'est pas   fondée ;   « Par ces motifs,'   « Déclare van Blitz non recevable en sa demande;   l'en déboute et le condamne aux dépens. »";4 janvier ;TRIBUNAL CIVIL DE LA SEINE 3' ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18970107.pdf;189701071
189701072;"« Le Tribunal,   « Attendu que les consorts Grillet, ont exploité pen-  dant plusieurs années, comme métayers, un domaine  dont Claude Charcosset était le fermier principal ;  que ce dernier a usé des prérogatives que le législa- teur lui accordait par l'article 5 de la loi du 18 juillet  1889, sur le contrat de colonage partiaire, notamment  en achetant les bestiaux nécessaires à l'exploitation  de la ferma et en les'vendant ; qu'au cours du colo- nage, il a encaissé diverses sommes provenant des  ventes faites tant pour lui que pour ses métayers ;   « Attendu qu'il est mort insolvable en 1894, sans  avoir réglé avec les consorts Grillet ses comptes de  métayage pour les années 1891, 1892 et 1893; que sa  succession ayant été déclarée vacante, les métayers,  d'un commun accord avec le curateur, ont fixé à la  somme de 2,010 fr. 47 le reliquat de compte, qui leur  revenait, en partageant les bénéfices de l'exploita- tion;   « Attendu que dans la distribution ouverte au greil'e   du Tribunal de ce siège, les consorts Grillet ont sou- tenu que cette distribution ne devait comprendre que  le reliquat actif provenant de l'exploitation Grillet- Charcosset, après le prélèvement par eux fait de la  somme de 2,010 fr. 4/ leur revenant pour règlement  de compte de métayage ; que ce mode de procéder  n'ayant pas été admis par .M. le juge-commissaire,  ils ont contredit le règlement provisoife dressé par ce  magistrat ;   « Attendu que toute l'argumentation des consorts   Grillet consiste à dire en substance qu'il a existé  entre Charcosset et eux une véritable association,  tout au moins de fait, et que, en conséquence, d'une  façon générale, les règles applicables aux Sociétés  doivent régir cette association et la liquidation qui en  a été la suite ; qu'ils soutiennent, notamment, qu'ils  sont fondés à invoquer le bénéfice des articles 1872,  858 et 1470 S 3 du Code civil ;   <( Attendu qu'aucun texte de loi ne peut être invo- qué par eux à l'appui de leur argumentation ; qu'au  contraire, de nombreuses dispositions sont tout à fait,  contraires à la thèse qu'ils soutiennent ; que spécia- lement, on peut iniérer des articles 1763, 1764 et 1776   du Code civil, de l'article 3 de la loi du 2ô mai 1838 et   de l'article 1»";4 janvier ;TRIBUNAL CIVIL DE LA SEINE 3' ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18970107.pdf;189701072
189701080;"« Le Tribunal,   « Attendu que Laroche fils est appelant d'un juge-  ment du Tribunal de paix du dou/.ièiue arrondisse-  ment en date du 24 janvier 1S(M'<. qui far'coii/^pJé   par défaut à payer à la Société%TJrbàine et>a^Sd)ne  160 francs pour primes d'assurance contre* ^^pea-  dents de voitures ; ^^7   « Attendu que l'appel parait régulier en la forme ;  « Attendu qu'à l'appui de son appel, Laroche op-  pose l'exception d'incompétence ratione materiœ  tirée de ce que le contrat qui le lie à la Société l'Ur- baine est commercial ; qu'étant commerçant, il a  assuré une voiture et un cheval, accessoire et à l'u- sage de sa profession d'entrepreneur de maçonnerie ;  « Attendu qu'en exécution de la loi du 17 juillet   1895 sur la contribution des chevaux et voitures,  l'appelant est imposé à la demi-taxe à raison de ce  que sa voiture et son cheval sont habituellement em- ployés pour le service d'une profession donnant lieu  à l'application des droits de patente;   « Attendu que dans la police d'assurance, Laroche   est qualifié d'entrepreneur de maçonnerie ; que dans  la correspondance et dans les actes de procédure, la  Compagnie demanderesse lui a constamment donné  cette qualification; qu'il est patenté; qu'ainsi l'Ur- baine a contracté avec un commerçant ;   « Attendu en principe que c'est aux Tribunaux de  commerce que doivent être soumises les contestations  entre les Compagnies d'assurance et leurs assurés  commerçants ; attendu que, dans l'espèce, il n'y a pas  lieu de faire exception à cette règle ;   i Attendu que la Compagnie ne saurait tirer argu-  ment des termes de la police qui assure « une voiture  « de maître, quelle qu'en soit la forme »";5 décembre ;TRIBUNAL CIVIL DE LA SEINE 7° ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18970108.pdf;189701080
189701081;"« Le Tribunal,  « Attendu que le sieur B... a formé opposition au   jugement par défaut, rendu par le Tribunal, le 20 oc-  tobre 1896, le condamnant à payer ausisurP... la  somme de 2.000 francs, et pour assurer le recouvre- ment de cette condamnation, validant une saisie-ar- rêt conduite par ledit sieur P.... en ses propres  mains, sur un titre de 25 francs de rente sur l'Etat  français ;   « En la forme : Attendu que l'opposition est régu-  lière ;   principale ;   « Au fond : En ce qui concerne la condamnation   « Attendu que le sieur B... reconnaît devoir la   somme de 2,000 francs réclamée par le sieur P... et au  paiement de laquelle il a été condamné ;   « En ce qui concerne le titre de rente :  « Attendu que le sieur B... demande en premier lieu   au Tribunal de décider que le sieur P... ne peut pour  corroborer son refus de restituer les titres lui opposer  de compensation; que cette demande et sans objet, le  sieur P.. n'ayant jamais élevé pareille prétention qui  serait d'ailleurs en contradiction avec la saisie-arrêt  dont il poursuit la validité;   « Que le sieur B... soutient en second lieu, que les  titres de rente sur l'Etat sont insaisissables d'une ma- nière absolue, conformément aux dispositions des  lois du 8 nivôse an VI et du 28 floréal an VII";ier décembre ;TRIBUNAL CIVIL DE CAEN ;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18970108.pdf;189701081
189701100;« Le Tribunal,   ven tendu que' suivant conventions verbales inter-  Cntre les Pitiés, le 11 mai 1893, à Paris. Van- rn«y<len vendait au comte de Sauvage-Vercour   derh   S  4  « avec toutes garanties »;17 juin ;COUR D'APPEL DE PARIS 5e ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18970110.pdf;189701100
189701110;"« Le Tribunal,   « Attendu qu'à la suite d'un commandement à fin   de saisie réelle en date du 12 mars 1894, il a été pro-  cédé, le lor juin suivant, à la saisie-immobilière de   la maison du sieurNeveu, sise à Saint-Denis (Seine),  route de la Révolte, n° 214 ; que ce*te saisie a été dé-  noncée à Neveu le 5 juin 1894; que le 1er mai 1894,   sur la conversion de la saisie, Remeuf, demandeur au  procès actuel, s'est porté adjudicataire de la maison  mise en vente à l'audience des criées ;   « Attendu qu'à la date du 1er février 1895, Neveu,   partie saisie, avait fait insérer au cahier des charges  un dire par lequel il déclarait que, aux termes d'un  acte sous seings privés, en date du 31 mars 1894, en- registré le 8 juin suivant, il avait loué à un sieur Ta- connet la maison mise en vente pour dix-huit années,  moyennant un loyer annuel de 200 francs pour les  douze premières années et de 225 francs pour les six  dernières, et que de son côté, Taconnet avait sous- loué ladite maison à la dame Dubée, épouse de la  partie saisie, pour une durée de dix-huit-années,  moyennant un loyer annuel de 225 francs pour les  douze premières années et de 250 francs pour les six  dernières ;   « Attendu que Remeuf, se fondant sur le caractère   tardif et frauduleux de la location consentie par  Neveu, demande au Tribunal de prononcer, en vertu  et par application de l'art. 684 du Code de procédure  civile, la nullité du bail du 31 mars 1894 et de la  sous-location qui s'en est suivie ;   « Attendu que, sans qu'il soit besoin de rechercher   si, comme le prétendent les défendeurs, l'article 684  précité cesse de recevoir application lorsque les  poursuites de saisie-immobilière sont converties en  vente volontaire, il suffit de rappeler que, par une  clause formelle du cahier des charges, auquel il a  volontairement souscrit, l'adjudicataire est tenu  d'exécuter, pour le temps qui en restera à courir au  moment de l'adjudication, les baux et locations qui  pourraient exister ; qu'il est constant, à raison du   dire inséré au cahier des charges le 1er février 1895,   que Remeuf a eu connaissance de la location qu'ii  critique aujourd'hui ; que, de même que l'acheteur  n'a pas le droit d'expulser le preneur dont le bail,  ayant acquis date certaine avant la vente, lui fait une  obligation de supporter ce bail, de même l'adjudica- taire ne peut invoquer le bénéfice de l'art. 684 du  Code de procédure civile, quand le cahier des char- ges l'oblige à respecter les baux en cours d'exécution  et que ces baux ont été portés à sa connaissance ;   « Attendu que la protestation élevée par l'avoué  du créancier poursuivant contre le dire par lequel la  partie saisie révélait sa location, qu'elle aurait  consentie à une époque tardive, était de nature à  conservera ce créancier le bénéfice del'art. 684 du Code  de procédure civile; mais que l'adjudicataire n'est pas  autorisé à se prévaloirdecette protestation pour échap- pera l'éxécution des obligations qu'il a contractées,se  réserver les avantages d'une acquisition dont il  répudierait les charges et traiter en définitive en  d'autres termes et à des conditions différentes de   ni) HE A wx   ', RUE";91 juillet ;COUR DE CASSATION ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18970111.pdf;189701110
189701111;"« La Cour,   « Statuant sur l'appel d'un jugement rendu par le   Tribunal civil de la Seine le 18 février 1896 ;   « Considérant qu'il résulte des documents de la   cause que Remeuf s'est à la date du l«r mai 1895,   rendu adjudicataire d'un immeuble sis à Saint-Denis,  214, route de la Révolte, saisi sur Neveu ;   4 Considérant que, dans le cahier des charges   rédigé par le créancier poursuivant, la partie saisie   avait, à la date du 1<* févner 1895, révélé par un dirs,   le bail par lui consenti pour dix-huit années à Ta- connet sur l'immeuble mis en vente ;   « Considérant que Remeuf demande la nullité de   ce bail en soutenant que l'avoué du créancier poursui- vant a immédiatement protesté contre le dire de Ne- veu et a refusé de le signer ; qu'il est certain, en effet,  que ce dire a soulevé une protestation immédiate de  l'avoué du créancier poursuivant et n'a pas été signé  par lui;   « Considérant que les dires, qui ne sont pas admis   par le créancier poursuivant, ne devant point figurer  dans un cahier des charges, le dire de Neveu n'eût  point dû être inséré ; que c'est irrégulièrement qu'il  l'a été et qu'il ne résulte de cette insertion irrégu- lière aucun droit que la partie saisie puisse invoquer  contre l'adjudicataire; que celui-ci manifestement  n'a pu un seul instant considérer qu'un semblable  dire dût le lier et suffît pour l'obliger à subir le bail  Taconnet ; que tous les documents et toutes les cir- constances delà cause démontrent que ledit bail doit  être annulé comme dolosif, qu'il n'échet d'ail- leurs d'allouer aucuns dommages-intérêts à Remeuf;   « Par ces motifs,   « Infirme le jugement dont est appel ;   « Décharge l'appelant des dispositions lui faisant   grief;   « Statuant à nouveau, déclare nul le bail sous   seings privés consentipar Neveu àTaconnet, ensemble  la sous-location qui a suivi ; déclare l'appelant mal  fondé dans le surplus de ses conclusions, l'en déboute ;  ordonne la restitution de l'amende ; condamne les in-  timés aux dépens de première instance et d'appel. »";91 juillet ;COUR DE CASSATION ch;http://www.enap.justice.fr/ARCHIVE/ENAP_GAZETTE_TRIBUNAUX_18970111.pdf;189701111
